------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,No,167.9 ,166.8, 169,17736,falling,-1.0 ,-1.1, -1.0
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Roscommon County",26143,No,215.3 ,194.7, 238.1,102,stable,0.1 ,-0.6, 0.7
"Schoolcraft County",26153,No,208.8 ,174.3, 250.3,28,stable,0.1 ,-0.6, 0.9
"Alger County",26003,No,203.3 ,169.1, 244.1,29,stable,-0.6 ,-1.6, 0.5
"Clare County",26035,No,201.2 ,182.8, 221.3,95,falling,-0.9 ,-1.3, -0.4
"Wexford County",26165,No,199 ,180.3, 219.3,87,stable,-0.2 ,-0.8, 0.4
"Jackson County",26075,No,190.9 ,182, 200.1,362,falling,-0.8 ,-1.2, -0.5
"Oscoda County",26135,No,188.8 ,157.8, 225.7,29,stable,-0.9 ,-2.0, 0.3
"Newaygo County",26123,No,187.3 ,172.3, 203.4,119,falling,-0.7 ,-1.3, -0.1
"Iosco County",26069,No,187.3 ,169.3, 207.3,91,falling,-1.3 ,-1.9, -0.7
"Van Buren County",26159,No,187 ,174.2, 200.7,165,falling,-0.5 ,-1.0, -0.1
"Ogemaw County",26129,No,186.6 ,166.1, 209.4,67,falling,-1.4 ,-2.1, -0.7
"Calhoun County",26025,No,186.4 ,176.6, 196.6,286,falling,-0.7 ,-1.0, -0.4
"Ontonagon County",26131,No,186.3 ,151.8, 230.8,25,stable,-0.5 ,-1.7, 0.7
"Monroe County",26115,No,185.8 ,176.9, 195.1,342,falling,-1.0 ,-1.3, -0.7
"Shiawassee County",26155,No,185.1 ,172.3, 198.5,163,falling,-0.8 ,-1.2, -0.4
"Lake County",26085,No,184.8 ,156.5, 218.2,35,falling,-1.7 ,-2.6, -0.9
"Gladwin County",26051,No,184.6 ,166.3, 204.7,81,falling,-1.1 ,-1.7, -0.4
"Montmorency County",26119,No,184.3 ,156.5, 217.6,36,stable,-0.9 ,-2.0, 0.2
"Mecosta County",26107,No,184.2 ,167.7, 201.9,97,falling,-0.7 ,-1.3, -0.2
"Lenawee County",26091,No,183.3 ,172.6, 194.6,229,falling,-0.7 ,-1.0, -0.4
"Ionia County",26067,No,183.3 ,168.7, 198.8,122,falling,-0.9 ,-1.4, -0.4
"Alcona County",26001,No,183 ,157.3, 214,44,falling,-1.0 ,-1.6, -0.3
"Cheboygan County",26031,No,182.7 ,164.3, 203.1,80,falling,-0.9 ,-1.7, -0.1
"Alpena County",26007,No,181.9 ,164.6, 200.9,85,falling,-1.1 ,-1.7, -0.5
"Manistee County",26101,No,181.6 ,163, 202.3,75,falling,-1.2 ,-1.7, -0.8
"Lapeer County",26087,No,181.6 ,170.1, 193.8,195,falling,-0.8 ,-1.3, -0.3
"St. Joseph County",26149,No,181.6 ,167.9, 196.1,135,falling,-0.9 ,-1.3, -0.5
"Osceola County",26133,No,181.5 ,161, 204.3,59,falling,-0.8 ,-1.3, -0.3
"Huron County",26063,No,181.2 ,164.8, 199,99,falling,-0.5 ,-0.9, -0.1
"Arenac County",26011,No,181 ,157.4, 207.9,46,falling,-0.8 ,-1.4, -0.1
"Kalkaska County",26079,No,180.6 ,156.6, 207.7,44,stable,-0.7 ,-1.4, 0.1
"Muskegon County",26121,No,179.6 ,170.9, 188.6,334,falling,-0.7 ,-1.0, -0.4
"St. Clair County",26147,No,178.6 ,170.4, 187.1,369,falling,-1.0 ,-1.2, -0.8
"Baraga County",26013,No,178.1 ,143.3, 220.7,20,stable,-0.7 ,-1.5, 0.1
"Hillsdale County",26059,No,177.5 ,162.5, 193.6,108,falling,-0.9 ,-1.4, -0.4
"Tuscola County",26157,No,177.4 ,163.8, 191.8,132,falling,-0.6 ,-1.2, -0.1
"Genesee County",26049,No,177.3 ,171.6, 183.2,747,falling,-1.8 ,-2.6, -0.9
"Wayne County",26163,No,177 ,173.7, 180.4,2225,falling,-1.0 ,-1.2, -0.9
"Bay County",26017,No,177 ,167.1, 187.2,257,falling,-0.8 ,-1.1, -0.6
"Crawford County",26039,No,176.3 ,151.5, 204.8,40,falling,-1.0 ,-1.6, -0.4
"Sanilac County",26151,No,175.9 ,161.1, 191.8,108,stable,5.9 ,-4.5, 17.4
"Otsego County",26137,No,175.5 ,155.3, 197.9,59,stable,-0.7 ,-1.5, 0.1
"Branch County",26023,No,175.4 ,159.7, 192.3,95,stable,-0.6 ,-1.3, 0.0
"Macomb County",26099,No,175 ,171.2, 178.8,1733,falling,-0.9 ,-1.1, -0.8
"Cass County",26027,No,174.3 ,160.1, 189.7,118,falling,-3.9 ,-5.6, -2.1
"Oceana County",26127,No,174.1 ,154.9, 195.3,63,stable,8.7 ,-2.7, 21.5
"Missaukee County",26113,No,173.2 ,148.6, 201.2,37,stable,-0.3 ,-1.2, 0.7
"Isabella County",26073,No,171.6 ,156.7, 187.6,101,falling,-0.8 ,-1.5, -0.1
"Luce County",26095,No,170.9 ,134.2, 216.9,16,stable,-1.3 ,-2.5, 0.0
"Dickinson County",26043,No,170.6 ,152.6, 190.5,70,falling,-0.9 ,-1.4, -0.4
"Berrien County",26021,No,170.4 ,162, 179.1,327,falling,-1.0 ,-1.3, -0.7
"Houghton County",26061,No,169.9 ,152.5, 188.8,74,falling,-1.1 ,-1.6, -0.5
"Mason County",26105,No,169.4 ,152.1, 188.4,75,falling,-0.8 ,-1.5, -0.1
"Allegan County",26005,No,168.3 ,158.2, 178.9,217,falling,-1.0 ,-1.4, -0.6
"Montcalm County",26117,No,168.2 ,155.4, 181.9,132,falling,-1.1 ,-1.6, -0.6
"Gogebic County",26053,No,166.8 ,144.9, 192.1,46,falling,-0.9 ,-1.7, -0.1
"Antrim County",26009,No,166.7 ,148.7, 186.8,68,falling,-1.4 ,-2.0, -0.8
"Chippewa County",26033,No,165.4 ,148.1, 184.4,69,falling,-0.9 ,-1.5, -0.3
"Marquette County",26103,No,165.3 ,153, 178.3,142,falling,-0.7 ,-1.2, -0.2
"Saginaw County",26145,No,165.2 ,157.5, 173.2,368,falling,-1.1 ,-1.4, -0.8
"Menominee County",26109,No,165 ,146.7, 185.5,63,stable,-0.6 ,-1.3, 0.2
