------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '017', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Esophagus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,***,4.8 ,4.6, 4.9,590,stable,0.2 ,0.0, 0.5
"United States",00000,***,4 ,4, 4,14989,falling,-1.0 ,-1.1, -0.8
"Iosco County",26069,***,10 ,5.7, 16.8,4,*,*,*,*
"Isabella County",26073,***,7.5 ,4.7, 11.4,5,*,*,*,*
"Alpena County",26007,***,7.3 ,4.2, 12.2,3,*,*,*,*
"Sanilac County",26151,***,6.8 ,4.2, 10.6,4,rising,3.4 ,0.7, 6.1
"St. Joseph County",26149,***,6.7 ,4.4, 10,5,*,*,*,*
"Ionia County",26067,***,6.7 ,4.2, 10.1,5,*,*,*,*
"Branch County",26023,***,6.5 ,3.8, 10.4,4,*,*,*,*
"Jackson County",26075,***,6.1 ,4.7, 7.9,13,stable,1.4 ,-0.4, 3.1
"St. Clair County",26147,***,6.1 ,4.7, 7.8,13,stable,0.7 ,-1.4, 2.9
"Genesee County",26049,***,5.9 ,5, 7,31,stable,0.3 ,-0.8, 1.3
"Newaygo County",26123,***,5.8 ,3.5, 9.3,4,*,*,*,*
"Roscommon County",26143,***,5.8 ,3.3, 10.8,3,*,*,*,*
"Lenawee County",26091,***,5.8 ,3.9, 8.2,7,rising,2.1 ,0.1, 4.1
"Shiawassee County",26155,***,5.8 ,3.8, 8.5,5,stable,1.2 ,-0.8, 3.3
"Van Buren County",26159,***,5.7 ,3.7, 8.5,5,*,*,*,*
"Monroe County",26115,***,5.7 ,4.3, 7.5,11,stable,0.2 ,-1.3, 1.7
"Delta County",26041,***,5.7 ,3.4, 9.5,4,*,*,*,*
"Berrien County",26021,***,5.5 ,4.1, 7.2,11,stable,0.9 ,-0.5, 2.3
"Eaton County",26045,***,5.4 ,3.8, 7.6,7,*,*,*,*
"Ingham County",26065,***,5.4 ,4.2, 6.8,15,stable,0.9 ,-0.8, 2.7
"Marquette County",26103,***,5.3 ,3.3, 8.1,5,stable,-0.9 ,-2.8, 1.0
"Lapeer County",26087,***,5.3 ,3.5, 7.7,6,*,*,*,*
"Bay County",26017,***,5.2 ,3.6, 7.2,8,stable,-0.5 ,-2.5, 1.5
"Muskegon County",26121,***,5 ,3.7, 6.5,11,stable,1.3 ,-0.4, 2.9
"Kalamazoo County",26077,***,4.9 ,3.8, 6.3,14,stable,0.7 ,-0.8, 2.3
"Kent County",26081,***,4.9 ,4.2, 5.7,32,stable,0.7 ,-0.4, 1.8
"Hillsdale County",26059,***,4.7 ,2.7, 8,3,*,*,*,*
"Wayne County",26163,***,4.7 ,4.3, 5.2,99,falling,-1.0 ,-1.4, -0.6
"Barry County",26015,***,4.7 ,2.7, 7.7,4,*,*,*,*
"Allegan County",26005,***,4.5 ,3, 6.5,6,*,*,*,*
"Livingston County",26093,***,4.5 ,3.3, 6,10,*,*,*,*
"Tuscola County",26157,***,4.4 ,2.6, 7.2,4,*,*,*,*
"Macomb County",26099,***,4.4 ,3.8, 5,48,stable,0.5 ,-0.3, 1.4
"Midland County",26111,***,4.2 ,2.7, 6.5,5,stable,1.3 ,-0.5, 3.2
"Cass County",26027,***,4.2 ,2.4, 7.1,3,stable,1.8 ,-1.4, 5.2
"Calhoun County",26025,***,4.1 ,2.9, 5.7,7,stable,-0.1 ,-2.2, 2.1
"Saginaw County",26145,***,3.9 ,2.9, 5.2,11,stable,-1.0 ,-3.0, 1.0
"Clinton County",26037,***,3.8 ,2.1, 6.2,3,*,*,*,*
"Oakland County",26125,***,3.7 ,3.3, 4.2,57,stable,0.3 ,-0.7, 1.2
"Washtenaw County",26161,***,3.7 ,2.8, 4.7,13,stable,-0.4 ,-2.2, 1.4
"Ottawa County",26139,***,3.7 ,2.8, 4.8,11,stable,0.1 ,-1.2, 1.5
"Grand Traverse County",26055,***,3.3 ,2, 5.2,4,*,*,*,*
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Charlevoix County",26029,***,* ,*, *,3 or fewer,*,*,*,*
"Cheboygan County",26031,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",26033,***,* ,*, *,3 or fewer,*,*,*,*
"Clare County",26035,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Dickinson County",26043,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County",26047,***,* ,*, *,3 or fewer,*,*,*,*
"Gladwin County",26051,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Gratiot County",26057,***,* ,*, *,3 or fewer,*,*,*,*
"Houghton County",26061,***,* ,*, *,3 or fewer,*,*,*,*
"Huron County",26063,***,* ,*, *,3 or fewer,*,*,*,*
"Iron County",26071,***,* ,*, *,3 or fewer,*,*,*,*
"Kalkaska County",26079,***,* ,*, *,3 or fewer,*,*,*,*
"Keweenaw County",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",26085,***,* ,*, *,3 or fewer,*,*,*,*
"Leelanau County",26089,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County",26095,***,* ,*, *,3 or fewer,*,*,*,*
"Mackinac County",26097,***,* ,*, *,3 or fewer,*,*,*,*
"Manistee County",26101,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",26105,***,* ,*, *,3 or fewer,*,*,*,*
"Mecosta County",26107,***,* ,*, *,3 or fewer,*,*,*,*
"Menominee County",26109,***,* ,*, *,3 or fewer,*,*,*,*
"Missaukee County",26113,***,* ,*, *,3 or fewer,*,*,*,*
"Montcalm County",26117,***,* ,*, *,3 or fewer,*,*,*,*
"Montmorency County",26119,***,* ,*, *,3 or fewer,*,*,*,*
"Oceana County",26127,***,* ,*, *,3 or fewer,*,*,*,*
"Ogemaw County",26129,***,* ,*, *,3 or fewer,*,*,*,*
"Ontonagon County",26131,***,* ,*, *,3 or fewer,*,*,*,*
"Osceola County",26133,***,* ,*, *,3 or fewer,*,*,*,*
"Oscoda County",26135,***,* ,*, *,3 or fewer,*,*,*,*
"Otsego County",26137,***,* ,*, *,3 or fewer,*,*,*,*
"Presque Isle County",26141,***,* ,*, *,3 or fewer,*,*,*,*
"Schoolcraft County",26153,***,* ,*, *,3 or fewer,*,*,*,*
"Wexford County",26165,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

