------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=56&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '56', 'areatype': 'county', 'cancer': '001', 'race': '05', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_028.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=56&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Wyoming by County

"All Cancer Sites (All Stages^), 2012-2016"

"Hispanic (any race), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Wyoming(6,10)",56000,***,315.6 ,288.3, 344.7,112,stable,0.4 ,-12.7, 15.4
"US (SEER+NPCR) &sect; (1,10)",00000,***,346.5 ,345.6, 347.4,127249,falling,-1.2 ,-2.2, -0.2
"Goshen County(6,10)",56015,***,442.3 ,278.6, 662.4,5,stable,-18.0 ,-35.3, 3.9
"Laramie County(6,10)",56021,***,408.4 ,352.5, 470.2,41,stable,5.5 ,-13.1, 28.1
"Sweetwater County(6,10)",56037,***,351.4 ,262.8, 457.8,14,stable,-4.8 ,-24.7, 20.5
"Natrona County(6,10)",56025,***,335.1 ,252.1, 434.6,13,stable,0.9 ,-20.3, 27.7
"Carbon County(6,10)",56007,***,329.5 ,223.6, 465.1,7,stable,7.8 ,-15.5, 37.6
"Park County(6,10)",56029,***,313.2 ,183.4, 494.2,4,stable,2.2 ,-46.0, 93.4
"Albany County(6,10)",56001,***,280.8 ,182.7, 408.3,6,stable,7.8 ,-36.8, 84.0
"Fremont County(6,10)",56013,***,252.6 ,140.4, 410.2,4,stable,10.0 ,-26.7, 65.0
"Campbell County(6,10)",56005,***,227.9 ,91.2, 448.5,3,stable,-6.5 ,-67.9, 172.1
"Big Horn County(6,10)",56003,***,* ,*, *,3 or fewer,*,*,*,*
"Converse County(6,10)",56009,***,* ,*, *,3 or fewer,*,*,*,*
"Crook County(6,10)",56011,***,* ,*, *,3 or fewer,*,*,*,*
"Hot Springs County(6,10)",56017,***,* ,*, *,3 or fewer,*,*,*,*
"Johnson County(6,10)",56019,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County(6,10)",56023,***,* ,*, *,3 or fewer,*,*,*,*
"Niobrara County(6,10)",56027,***,* ,*, *,3 or fewer,*,*,*,*
"Platte County(6,10)",56031,***,* ,*, *,3 or fewer,*,*,*,*
"Sheridan County(6,10)",56033,***,* ,*, *,3 or fewer,*,*,*,*
"Sublette County(6,10)",56035,***,* ,*, *,3 or fewer,*,*,*,*
"Teton County(6,10)",56039,***,* ,*, *,3 or fewer,*,*,*,*
"Uinta County(6,10)",56041,***,* ,*, *,3 or fewer,*,*,*,*
"Washakie County(6,10)",56043,***,* ,*, *,3 or fewer,*,*,*,*
"Weston County(6,10)",56045,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:03 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
