------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=076&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '076', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_002.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=076&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Mississippi by County

"Brain & ONS (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mississippi(6,10)",28000,***,6.1 ,5.7, 6.5,195,stable,-3.2 ,-11.3, 5.8
"US (SEER+NPCR)(1,10)",00000,***,6.5 ,6.5, 6.5,22497,falling,-1.3 ,-2.4, -0.3
"Monroe County(6,10)",28095,***,9.7 ,5.8, 15.3,4,*,*,*,*
"Lincoln County(6,10)",28085,***,8.2 ,4.6, 13.5,3,*,*,*,*
"Lafayette County(6,10)",28071,***,7.6 ,4.4, 12.1,4,stable,-1.8 ,-14.2, 12.3
"Forrest County(6,10)",28035,***,7.6 ,4.9, 11.1,5,*,*,*,*
"Lee County(6,10)",28081,***,7.3 ,5, 10.3,7,stable,-13.9 ,-38.3, 20.3
"Pike County(6,10)",28113,***,7 ,3.9, 11.6,3,*,*,*,*
"Jackson County(6,10)",28059,***,7 ,5.2, 9.2,11,stable,-17.5 ,-36.6, 7.2
"Harrison County(6,10)",28047,***,7 ,5.4, 8.8,14,stable,7.3 ,-8.4, 25.8
"Hancock County(6,10)",28045,***,6.9 ,4.1, 11,4,stable,12.1 ,-46.7, 135.7
"DeSoto County(6,10)",28033,***,6.5 ,4.9, 8.6,11,stable,8.1 ,-20.0, 46.2
"Lauderdale County(6,10)",28075,***,6.4 ,4.2, 9.3,6,stable,18.5 ,-35.5, 117.5
"Rankin County(6,10)",28121,***,6.4 ,4.7, 8.5,10,stable,-15.9 ,-35.2, 9.2
"Hinds County(6,10)",28049,***,5.9 ,4.6, 7.4,15,stable,6.8 ,-21.2, 44.9
"Pearl River County(6,10)",28109,***,5.8 ,3.4, 9.3,4,stable,10.4 ,-16.0, 45.2
"Madison County(6,10)",28089,***,5.7 ,3.7, 8.3,6,stable,-7.8 ,-29.5, 20.6
"Lamar County(6,10)",28073,***,5.5 ,3.1, 8.9,3,*,*,*,*
"Lowndes County(6,10)",28087,***,5 ,2.9, 8.1,3,stable,-34.5 ,-57.9, 1.7
