------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_020.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Mississippi by County

"Stomach (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mississippi(6,10)",28000,***,7 ,6.6, 7.4,235,stable,-2.1 ,-9.5, 5.9
"US (SEER+NPCR)(1,10)",00000,***,6.6 ,6.5, 6.6,23871,falling,-1.3 ,-2.0, -0.5
"Neshoba County(6,10)",28099,***,13.7 ,8.5, 21,4,stable,-3.6 ,-32.6, 37.8
"Sunflower County(6,10)",28133,***,13.4 ,8, 21.1,4,stable,-5.3 ,-56.2, 104.9
"Grenada County(6,10)",28043,***,13.3 ,7.9, 21.1,4,falling,-25.8 ,-40.7, -7.1
"Bolivar County(6,10)",28011,***,10.9 ,6.5, 17.2,4,stable,5.4 ,-29.2, 57.0
"Copiah County(6,10)",28029,***,10.4 ,6, 16.9,3,*,*,*,*
"Leflore County(6,10)",28083,***,9.8 ,5.5, 16.1,3,stable,0.2 ,-27.1, 37.9
"Pike County(6,10)",28113,***,9.8 ,6, 15,4,stable,-4.9 ,-49.2, 77.9
"Hinds County(6,10)",28049,***,9.5 ,7.9, 11.4,25,stable,-8.4 ,-23.0, 8.9
"Washington County(6,10)",28151,***,9.4 ,6.1, 14,5,stable,10.8 ,-38.9, 100.8
"Marshall County(6,10)",28093,***,9.1 ,5.4, 14.4,4,stable,-9.5 ,-39.4, 35.1
"Lowndes County(6,10)",28087,***,8.7 ,5.7, 12.7,6,stable,11.8 ,-32.1, 84.2
"Adams County(6,10)",28001,***,8 ,4.6, 13.2,3,stable,-23.5 ,-47.8, 12.0
"Forrest County(6,10)",28035,***,8 ,5.3, 11.5,6,rising,56.3 ,12.9, 116.5
"Pearl River County(6,10)",28109,***,8 ,5.2, 11.7,6,stable,17.0 ,-51.9, 185.0
"Warren County(6,10)",28149,***,7.1 ,4.3, 11.2,4,stable,11.9 ,-20.0, 56.4
"Madison County(6,10)",28089,***,7 ,4.9, 9.8,7,stable,3.1 ,-19.8, 32.6
"Harrison County(6,10)",28047,***,6.7 ,5.3, 8.5,15,stable,2.5 ,-16.4, 25.7
