------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Mississippi by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Mississippi(6)",28000,***,11.7 ,11.2, 12.3,401,81.6
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Pike County(6)",28113,***,17.9 ,12.7, 24.4,8,80.4
"Amite County(6)",28005,***,17.8 ,10.2, 29.9,3,94.4
"Coahoma County(6)",28027,***,17.8 ,11.3, 26.7,5,88.9
"Newton County(6)",28101,***,17.1 ,10.6, 26.4,4,84.0
"Neshoba County(6)",28099,***,15.1 ,9.7, 22.3,5,86.7
"Hinds County(6)",28049,***,14.5 ,12.4, 16.8,35,80.1
"Copiah County(6)",28029,***,14.3 ,9.2, 21.3,5,83.9
"Washington County(6)",28151,***,14.3 ,9.9, 19.8,7,82.2
"Lauderdale County(6)",28075,***,14.1 ,10.9, 18,13,80.7
"Grenada County(6)",28043,***,13.8 ,8.4, 21.8,4,90.9
"Panola County(6)",28107,***,13.7 ,8.9, 20.1,5,73.0
"Jones County(6)",28067,***,13.6 ,10.2, 17.9,11,87.3
"Forrest County(6)",28035,***,13.5 ,10.1, 17.8,11,86.9
"Yazoo County(6)",28163,***,13 ,7.8, 20.5,4,79.2
"Prentiss County(6)",28117,***,12.8 ,7.6, 20.3,4,82.6
"Monroe County(6)",28095,***,12.7 ,8.5, 18.4,6,93.8
"Marion County(6)",28091,***,12.6 ,7.6, 19.8,4,74.1
"Jackson County(6)",28059,***,12.3 ,10, 15,20,87.8
"Pearl River County(6)",28109,***,12.2 ,8.7, 16.7,8,72.4
"Union County(6)",28145,***,12.2 ,7.5, 18.9,4,84.0
"Attala County(6)",28007,***,12.1 ,6.8, 20.3,3,88.9
"DeSoto County(6)",28033,***,11.9 ,9.6, 14.5,20,79.5
"Rankin County(6)",28121,***,11.6 ,9.3, 14.2,19,80.9
"Harrison County(6)",28047,***,11.4 ,9.5, 13.7,25,76.8
"Sunflower County(6)",28133,***,11.4 ,6.4, 18.7,3,88.9
"Lee County(6)",28081,***,11 ,8.2, 14.4,11,84.4
"Hancock County(6)",28045,***,10.9 ,7.5, 15.5,7,73.9
"Pontotoc County(6)",28115,***,10.9 ,6.5, 17.1,4,79.2
