------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=058&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '058', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_058.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=058&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oklahoma by County

"Uterus (Corpus & Uterus, NOS) (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Oklahoma(6)",40000,***,6.8 ,6.3, 7.3,162,30.5
"US (SEER+NPCR)(1)",00000,***,7.6 ,7.6, 7.7,15366,28.8
"Payne County(6)",40119,***,12.5 ,8, 18.6,5,41.7
"Muskogee County(6)",40101,***,10.1 ,6.2, 15.5,5,33.8
"Wagoner County(6)",40145,***,8.4 ,5.1, 13.3,4,50.0
"Tulsa County(6)",40143,***,8.2 ,6.9, 9.7,30,30.9
"Pottawatomie County(6)",40125,***,8.1 ,4.8, 12.9,4,26.8
"Washington County(6)",40147,***,8.1 ,4.5, 13.7,3,24.6
"Rogers County(6)",40131,***,7.6 ,4.7, 11.8,4,33.8
"Comanche County(6)",40031,***,7.3 ,4.6, 11.1,5,31.1
"Creek County(6)",40037,***,6.5 ,3.7, 11,3,27.6
"Oklahoma County(6)",40109,***,6 ,5, 7.1,26,27.8
"Canadian County(6)",40017,***,5.1 ,3, 8.1,4,27.9
"Cleveland County(6)",40027,***,4.2 ,2.8, 6,6,26.9
"Adair County(6)",40001,***,* ,*, *,3 or fewer,*
"Alfalfa County(6)",40003,***,* ,*, *,3 or fewer,*
"Atoka County(6)",40005,***,* ,*, *,3 or fewer,*
"Beaver County(6)",40007,***,* ,*, *,3 or fewer,*
"Beckham County(6)",40009,***,* ,*, *,3 or fewer,*
"Blaine County(6)",40011,***,* ,*, *,3 or fewer,*
"Bryan County(6)",40013,***,* ,*, *,3 or fewer,*
"Caddo County(6)",40015,***,* ,*, *,3 or fewer,*
"Carter County(6)",40019,***,* ,*, *,3 or fewer,*
"Cherokee County(6)",40021,***,* ,*, *,3 or fewer,*
"Choctaw County(6)",40023,***,* ,*, *,3 or fewer,*
