------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '40', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '006', 'type': 'incd', 'file_name': 'incidencerates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=40&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oklahoma by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <65"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oklahoma(6,10)",40000,***,229.6 ,227.4, 231.8,8801,stable,1.1 ,0.0, 2.2
"US (SEER+NPCR)(1,10)",00000,***,225.9 ,225.7, 226.1,737439,stable,-0.2 ,-1.1, 0.7
"Cimarron County(6,10)",40025,***,317.5 ,209.3, 462.5,6,stable,-6.1 ,-17.9, 7.4
"Kiowa County(6,10)",40075,***,304.7 ,254.6, 362.4,30,stable,-0.1 ,-30.2, 43.1
"Harmon County(6,10)",40057,***,286.6 ,202.8, 395.6,8,stable,1.4 ,-31.2, 49.5
"Garvin County(6,10)",40049,***,261.6 ,234.2, 291.4,72,stable,-2.1 ,-26.1, 29.7
"Love County(6,10)",40085,***,261.2 ,216.4, 313,26,stable,-6.5 ,-28.0, 21.4
"Kingfisher County(6,10)",40073,***,257.8 ,222.4, 297.5,41,stable,7.0 ,-10.0, 27.3
"Craig County(6,10)",40035,***,255.8 ,220.2, 295.8,40,stable,0.4 ,-14.0, 17.1
"McCurtain County(6,10)",40089,***,253.3 ,228.8, 279.8,85,stable,-5.9 ,-14.9, 4.0
"Jackson County(6,10)",40065,***,252.9 ,224.7, 283.7,62,stable,-3.5 ,-13.5, 7.6
"Bryan County(6,10)",40013,***,252.5 ,230.8, 275.7,107,stable,-4.3 ,-9.7, 1.5
"Muskogee County(6,10)",40101,***,251.1 ,234.3, 268.8,179,stable,1.5 ,-7.7, 11.6
"McClain County(6,10)",40087,***,250.3 ,227.6, 274.7,95,stable,-1.6 ,-9.3, 6.9
"Greer County(6,10)",40055,***,249.6 ,195.5, 314.9,15,stable,13.9 ,-17.8, 57.7
"Ottawa County(6,10)",40115,***,248.8 ,223.5, 276.2,77,rising,13.8 ,2.1, 26.8
"Pawnee County(6,10)",40117,***,248.5 ,214.6, 286.4,43,stable,-5.2 ,-15.8, 6.8
"Okmulgee County(6,10)",40111,***,247.9 ,225.7, 271.9,101,stable,2.3 ,-5.4, 10.7
"Woods County(6,10)",40151,***,247.1 ,199.8, 302.6,21,stable,-1.1 ,-25.9, 32.1
"Blaine County(6,10)",40011,***,246.8 ,204.3, 296.2,26,stable,-2.9 ,-22.7, 21.9
"Harper County(6,10)",40059,***,246.1 ,175.8, 335.8,9,stable,-7.8 ,-51.8, 76.3
"Carter County(6,10)",40019,***,245.5 ,225.8, 266.5,123,stable,-2.3 ,-11.6, 8.0
"Cotton County(6,10)",40033,***,244.6 ,190.4, 310.2,15,stable,-1.4 ,-27.8, 34.5
"Marshall County(6,10)",40095,***,244.4 ,210.6, 282.5,42,stable,-0.2 ,-15.4, 17.8
"Stephens County(6,10)",40137,***,244 ,223.4, 266.1,115,stable,3.7 ,-10.1, 19.5
"Creek County(6,10)",40037,***,242.7 ,226.6, 259.7,185,stable,2.2 ,-7.0, 12.2
"Noble County(6,10)",40103,***,242.4 ,202.7, 287.9,29,stable,-1.3 ,-23.3, 27.0
"Tulsa County(6,10)",40143,***,240.1 ,234.6, 245.8,1482,rising,2.6 ,0.7, 4.6
"Nowata County(6,10)",40105,***,240 ,199.4, 287,27,stable,-3.2 ,-26.4, 27.4
