------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=080&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '080', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_057.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=080&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Washington by County

"Thyroid (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Washington(5)",53000,***,4.5 ,4.2, 4.7,330,32.3
"US (SEER+NPCR)(1)",00000,***,4.4 ,4.4, 4.4,14481,29.9
"Clallam County(7)",53009,***,6.6 ,4, 10.1,5,37.3
"Thurston County(7)",53067,***,6.3 ,5, 7.7,18,42.5
"Grant County(6)",53025,***,6.1 ,3.9, 9,5,34.7
"Benton County(6)",53005,***,6 ,4.5, 7.8,12,34.5
"Snohomish County(7)",53061,***,5.6 ,4.9, 6.4,45,38.9
"Island County(7)",53029,***,5 ,3, 8,4,35.6
"Pierce County(7)",53053,***,4.8 ,4.1, 5.5,40,27.9
"King County(7)",53033,***,4.6 ,4.2, 5.1,103,34.8
"Chelan County(6)",53007,***,4.4 ,2.6, 7.2,4,31.6
"Clark County(6)",53011,***,4.4 ,3.6, 5.4,20,28.9
"Whatcom County(7)",53073,***,4.3 ,3.1, 5.9,9,30.8
"Franklin County(6)",53021,***,4.3 ,2.5, 7,3,28.3
"Lewis County(6)",53041,***,4.3 ,2.4, 7.1,3,37.0
"Spokane County(6)",53063,***,4.3 ,3.5, 5.2,22,32.5
"Skagit County(7)",53057,***,4.2 ,2.7, 6.2,6,30.8
"Yakima County(6)",53077,***,3.2 ,2.3, 4.4,8,38.8
"Kitsap County(7)",53035,***,3.2 ,2.3, 4.3,9,23.6
"Adams County(6)",53001,***,* ,*, *,3 or fewer,*
"Asotin County(6)",53003,***,* ,*, *,3 or fewer,*
"Columbia County(6)",53013,***,* ,*, *,3 or fewer,*
"Cowlitz County(6)",53015,***,* ,*, *,3 or fewer,*
"Douglas County(6)",53017,***,* ,*, *,3 or fewer,*
"Ferry County(6)",53019,***,* ,*, *,3 or fewer,*
"Garfield County(6)",53023,***,* ,*, *,3 or fewer,*
"Grays Harbor County(7)",53027,***,* ,*, *,3 or fewer,*
"Jefferson County(7)",53031,***,* ,*, *,3 or fewer,*
"Kittitas County(6)",53037,***,* ,*, *,3 or fewer,*
"Klickitat County(6)",53039,***,* ,*, *,3 or fewer,*
"Lincoln County(6)",53043,***,* ,*, *,3 or fewer,*
"Mason County(7)",53045,***,* ,*, *,3 or fewer,*
"Okanogan County(6)",53047,***,* ,*, *,3 or fewer,*
"Pacific County(6)",53049,***,* ,*, *,3 or fewer,*
"Pend Oreille County(6)",53051,***,* ,*, *,3 or fewer,*
"San Juan County(7)",53055,***,* ,*, *,3 or fewer,*
"Skamania County(6)",53059,***,* ,*, *,3 or fewer,*
"Stevens County(6)",53065,***,* ,*, *,3 or fewer,*
"Wahkiakum County(6)",53069,***,* ,*, *,3 or fewer,*
"Walla Walla County(6)",53071,***,* ,*, *,3 or fewer,*
"Whitman County(6)",53075,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

