------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Stomach, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,***,4 ,3.9, 4.1,1605,falling,-2.1 ,-2.3, -2.0
"United States",00000,***,3.1 ,3.1, 3.1,11305,falling,-1.8 ,-2.3, -1.4
"Los Angeles County",06037,***,5.3 ,5.1, 5.5,536,falling,-1.7 ,-1.9, -1.5
"San Francisco County",06075,***,5.3 ,4.6, 5.9,53,falling,-2.2 ,-3.0, -1.4
"San Bernardino County",06071,***,4.4 ,3.9, 4.8,80,falling,-1.5 ,-2.2, -0.9
"Alameda County",06001,***,4.4 ,3.9, 4.8,72,falling,-2.4 ,-3.0, -1.8
"Tulare County",06107,***,4.3 ,3.4, 5.3,16,falling,-1.9 ,-3.5, -0.3
"Stanislaus County",06099,***,4.1 ,3.3, 5,21,falling,-1.9 ,-3.1, -0.8
"Santa Clara County",06085,***,4.1 ,3.7, 4.5,78,falling,-2.3 ,-2.9, -1.7
"Fresno County",06019,***,4 ,3.4, 4.6,34,falling,-2.6 ,-3.3, -1.9
"San Joaquin County",06077,***,3.9 ,3.3, 4.7,26,falling,-1.4 ,-2.4, -0.4
"Kings County",06031,***,3.9 ,2.5, 5.8,5,stable,-2.2 ,-5.0, 0.7
"Sonoma County",06097,***,3.8 ,3.1, 4.6,22,falling,-1.4 ,-2.6, -0.2
"Imperial County",06025,***,3.8 ,2.6, 5.4,7,falling,-3.0 ,-4.8, -1.3
"Yolo County",06113,***,3.8 ,2.6, 5.2,7,stable,-0.8 ,-2.4, 0.9
"Sacramento County",06067,***,3.6 ,3.2, 4.1,55,falling,-1.8 ,-2.5, -1.0
"San Mateo County",06081,***,3.6 ,3, 4.2,32,falling,-3.1 ,-3.7, -2.4
"Orange County",06059,***,3.6 ,3.3, 3.9,119,falling,-3.8 ,-5.6, -2.0
"Riverside County",06065,***,3.6 ,3.2, 3.9,86,falling,-1.8 ,-2.3, -1.3
"Santa Barbara County",06083,***,3.6 ,2.8, 4.4,17,falling,-1.5 ,-2.8, -0.1
"Napa County",06055,***,3.5 ,2.4, 5.1,6,falling,-2.6 ,-4.3, -1.0
"Ventura County",06111,***,3.4 ,2.9, 4,32,falling,-2.0 ,-2.8, -1.2
"Monterey County",06053,***,3.4 ,2.7, 4.3,15,falling,-2.8 ,-3.9, -1.7
"San Diego County",06073,***,3.4 ,3.1, 3.7,113,falling,-2.1 ,-2.6, -1.6
"Merced County",06047,***,3.3 ,2.3, 4.5,8,falling,-2.3 ,-4.3, -0.3
"Contra Costa County",06013,***,3.2 ,2.8, 3.7,41,falling,-2.4 ,-3.3, -1.6
"Madera County",06039,***,3.2 ,2, 4.7,5,stable,-2.1 ,-4.6, 0.5
"Solano County",06095,***,3.2 ,2.4, 4,14,falling,-3.9 ,-5.0, -2.7
"Kern County",06029,***,3.1 ,2.5, 3.7,22,falling,-2.7 ,-3.7, -1.6
"Santa Cruz County",06087,***,3 ,2.1, 4.1,8,falling,-3.3 ,-5.1, -1.4
"Mendocino County",06045,***,2.9 ,1.6, 4.9,3,*,*,*,*
"Humboldt County",06023,***,2.7 ,1.6, 4.2,4,falling,-3.3 ,-5.8, -0.7
"Placer County",06061,***,2.4 ,1.9, 3.2,12,falling,-3.3 ,-4.7, -2.0
"Shasta County",06089,***,2.3 ,1.6, 3.4,6,falling,-4.3 ,-6.2, -2.5
"San Luis Obispo County",06079,***,2.1 ,1.4, 3,7,falling,-3.3 ,-4.8, -1.7
"Nevada County",06057,***,2 ,1.1, 3.5,3,*,*,*,*
"Butte County",06007,***,1.9 ,1.2, 2.8,5,falling,-3.8 ,-5.6, -1.9
"Marin County",06041,***,1.5 ,1, 2.2,6,falling,-5.9 ,-7.5, -4.3
"El Dorado County",06017,***,1.2 ,0.7, 2.1,3,*,*,*,*
"Alpine County",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Amador County",06005,***,* ,*, *,3 or fewer,*,*,*,*
"Calaveras County",06009,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Del Norte County",06015,***,* ,*, *,3 or fewer,*,*,*,*
"Glenn County",06021,***,* ,*, *,3 or fewer,*,*,*,*
"Inyo County",06027,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",06033,***,* ,*, *,3 or fewer,*,*,*,*
"Lassen County",06035,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Plumas County",06063,***,* ,*, *,3 or fewer,*,*,*,*
