------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,Yes,19.8 ,19.6, 20.1,4416,falling,-1.7 ,-2.0, -1.4
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"Siskiyou County",06093,No,28.4 ,20.6, 38.6,10,stable,-0.4 ,-2.1, 1.3
"Lake County",06033,No,26.7 ,20.2, 34.8,13,stable,-1.5 ,-3.1, 0.2
"Yuba County",06115,No,24 ,17.3, 32.4,9,stable,0.1 ,-1.3, 1.5
"San Bernardino County",06071,No,23.5 ,22.2, 24.9,242,falling,-1.2 ,-1.6, -0.8
"Nevada County",06057,No,23.5 ,18.7, 29.4,20,falling,-1.9 ,-3.2, -0.6
"Humboldt County",06023,No,23.2 ,18.7, 28.4,20,stable,-1.6 ,-3.2, 0.0
"San Joaquin County",06077,No,22.6 ,20.5, 24.9,85,falling,-1.5 ,-2.1, -0.8
"Kern County",06029,No,22 ,19.9, 24.2,86,falling,-1.3 ,-1.8, -0.7
"Shasta County",06089,No,21.9 ,18.5, 25.9,30,falling,-2.2 ,-3.2, -1.1
"Solano County",06095,No,21.7 ,19.2, 24.5,56,falling,-1.8 ,-2.5, -1.1
"San Luis Obispo County",06079,No,21.5 ,18.5, 24.9,41,stable,-0.2 ,-1.8, 1.6
"Riverside County",06065,No,21.2 ,20.1, 22.4,271,falling,-1.6 ,-2.0, -1.1
"Sacramento County",06067,No,20.9 ,19.5, 22.3,180,falling,-2.2 ,-2.5, -1.9
"Mendocino County",06045,Yes,20.7 ,15.9, 26.6,14,falling,-1.4 ,-2.7, -0.1
"Amador County",06005,Yes,20.6 ,13.6, 30.8,7,stable,0.0 ,-1.8, 1.8
"Merced County",06047,Yes,20.5 ,17, 24.5,25,falling,-1.4 ,-2.5, -0.2
"Plumas County",06063,Yes,20.5 ,12, 35.1,4,*,*,*,*
"Stanislaus County",06099,Yes,20.3 ,18, 22.8,57,falling,-1.5 ,-2.3, -0.7
"San Diego County",06073,Yes,20.2 ,19.3, 21.2,372,falling,-2.1 ,-2.4, -1.8
"Sonoma County",06097,Yes,20.2 ,18, 22.5,70,falling,-1.8 ,-2.5, -1.0
"Los Angeles County",06037,Yes,20.1 ,19.6, 20.6,1147,falling,-2.0 ,-2.2, -1.7
"Santa Cruz County",06087,Yes,20 ,17, 23.4,33,falling,-1.6 ,-2.5, -0.7
"Butte County",06007,Yes,19.9 ,16.7, 23.6,31,falling,-1.6 ,-2.7, -0.6
"Tulare County",06107,Yes,19.9 ,17.3, 22.8,43,falling,-1.7 ,-2.4, -0.9
"Santa Barbara County",06083,Yes,19.9 ,17.5, 22.6,52,falling,-1.7 ,-2.5, -0.9
"Fresno County",06019,Yes,19.8 ,18, 21.7,94,falling,-1.5 ,-2.0, -1.0
