------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '086', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_014.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"Non-Hodgkin Lymphoma, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,***,5.3 ,5.2, 5.4,2120,falling,-2.6 ,-2.8, -2.5
"United States",00000,***,5.6 ,5.6, 5.7,20262,falling,-2.2 ,-2.4, -2.0
"Glenn County",06021,***,11.7 ,7, 18.4,4,*,*,*,*
"Tuolumne County",06109,***,7.7 ,5.4, 11.1,7,stable,-1.1 ,-3.3, 1.2
"Yuba County",06115,***,7.7 ,5, 11.4,5,stable,0.2 ,-1.6, 2.0
"Calaveras County",06009,***,7.7 ,4.9, 11.9,5,*,*,*,*
"Butte County",06007,***,7.2 ,5.9, 8.7,22,stable,-0.9 ,-1.9, 0.0
"Sutter County",06101,***,7 ,4.9, 9.6,8,stable,-0.1 ,-2.0, 1.9
"Humboldt County",06023,***,6.6 ,4.8, 8.7,10,falling,-2.7 ,-3.9, -1.5
"Placer County",06061,***,6.5 ,5.5, 7.6,31,stable,-0.8 ,-1.8, 0.2
"El Dorado County",06017,***,6.1 ,4.8, 7.7,15,stable,-1.0 ,-2.6, 0.7
"Kings County",06031,***,6 ,4.2, 8.4,7,stable,-1.4 ,-3.0, 0.2
"Sonoma County",06097,***,6 ,5.2, 7,38,falling,-2.4 ,-3.4, -1.3
"Santa Barbara County",06083,***,6 ,5, 7.1,29,falling,-1.6 ,-2.5, -0.7
"Yolo County",06113,***,5.9 ,4.4, 7.7,11,falling,-1.7 ,-3.1, -0.2
"Napa County",06055,***,5.9 ,4.4, 7.7,11,falling,-1.9 ,-3.4, -0.5
"Kern County",06029,***,5.8 ,5, 6.6,41,falling,-1.5 ,-2.3, -0.7
"Stanislaus County",06099,***,5.8 ,4.9, 6.8,29,falling,-3.2 ,-4.5, -2.0
"San Benito County",06069,***,5.8 ,3.3, 9.3,3,*,*,*,*
"Shasta County",06089,***,5.7 ,4.4, 7.2,14,falling,-1.6 ,-2.9, -0.4
"Mendocino County",06045,***,5.5 ,3.8, 7.9,7,stable,-1.3 ,-3.0, 0.4
"San Joaquin County",06077,***,5.5 ,4.7, 6.4,37,falling,-1.8 ,-3.0, -0.5
"Monterey County",06053,***,5.5 ,4.5, 6.6,23,falling,-2.3 ,-3.5, -1.2
"San Luis Obispo County",06079,***,5.5 ,4.4, 6.7,20,falling,-2.4 ,-3.6, -1.1
"Ventura County",06111,***,5.4 ,4.8, 6.2,50,stable,1.4 ,-3.0, 6.0
"Riverside County",06065,***,5.4 ,5, 5.9,129,falling,-2.3 ,-2.9, -1.6
