------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,Yes,126.7 ,126, 127.4,28282,falling,-1.6 ,-1.7, -1.5
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Lake County",06033,No,168.4 ,152.2, 186,87,falling,-0.8 ,-1.3, -0.2
"Plumas County",06063,No,161.9 ,132.8, 196.7,27,falling,-1.4 ,-2.1, -0.7
"Siskiyou County",06093,Yes,155.4 ,136.8, 176.2,58,stable,-0.5 ,-1.0, 0.1
"Yuba County",06115,Yes,154.4 ,136.3, 174.2,55,stable,-0.7 ,-1.4, 0.1
"Shasta County",06089,Yes,152.7 ,143.4, 162.6,213,falling,-0.8 ,-1.2, -0.3
"Stanislaus County",06099,Yes,149.4 ,143, 155.9,426,falling,-0.7 ,-1.1, -0.4
"Butte County",06007,Yes,147 ,138.3, 156.1,235,falling,-0.8 ,-1.2, -0.4
"Humboldt County",06023,Yes,146.6 ,135.1, 158.9,129,falling,-1.3 ,-1.8, -0.8
"Tuolumne County",06109,Yes,146.3 ,130.8, 163.7,72,falling,-1.1 ,-1.8, -0.5
"Glenn County",06021,Yes,143.4 ,118.3, 172.5,24,falling,-1.6 ,-2.6, -0.5
"Sacramento County",06067,Yes,142.3 ,138.7, 146,1222,falling,-1.3 ,-1.6, -1.1
