------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=06&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for California by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California",06000,Yes,14.6 ,14.4, 14.8,3713,falling,-2.1 ,-2.2, -2.0
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Lake County",06033,Yes,21.6 ,15.2, 29.7,8,falling,-2.1 ,-3.7, -0.4
"Stanislaus County",06099,Yes,19.1 ,17.1, 21.4,63,falling,-1.6 ,-2.3, -0.9
"Madera County",06039,Yes,18.4 ,14.7, 22.6,18,stable,-0.1 ,-1.2, 1.1
"Shasta County",06089,Yes,17.8 ,14.3, 21.9,18,falling,-1.4 ,-2.5, -0.3
"Butte County",06007,Yes,17.7 ,14.4, 21.5,21,falling,-1.6 ,-2.7, -0.4
"San Joaquin County",06077,Yes,17.6 ,16, 19.5,81,falling,-1.5 ,-2.1, -1.0
"Siskiyou County",06093,Yes,17.5 ,10.5, 27.4,4,stable,-1.5 ,-3.5, 0.6
"Solano County",06095,Yes,16.9 ,14.8, 19.3,46,falling,-2.1 ,-2.9, -1.3
"Yuba County",06115,Yes,16.8 ,11.7, 23.1,7,falling,-2.4 ,-3.8, -1.0
"Nevada County",06057,Yes,16.4 ,11.8, 22.3,8,falling,-1.9 ,-3.6, -0.1
"Calaveras County",06009,Yes,16.2 ,9.5, 25.9,4,falling,-4.0 ,-6.2, -1.7
"San Bernardino County",06071,Yes,16.2 ,15.3, 17.2,221,falling,-1.9 ,-2.2, -1.6
"Kings County",06031,Yes,16.2 ,12.8, 20.1,16,stable,-0.6 ,-1.9, 0.8
"Napa County",06055,Yes,15.9 ,12.4, 20.1,14,falling,-1.2 ,-2.4, -0.1
"Kern County",06029,Yes,15.9 ,14.4, 17.4,87,falling,-2.0 ,-2.5, -1.5
"San Luis Obispo County",06079,Yes,15.8 ,13, 18.9,24,falling,-1.3 ,-2.3, -0.3
"Fresno County",06019,Yes,15.7 ,14.3, 17.2,93,falling,-1.8 ,-2.1, -1.5
"Merced County",06047,Yes,15.6 ,13, 18.6,26,falling,-1.4 ,-2.5, -0.4
"Sacramento County",06067,Yes,15.5 ,14.4, 16.7,148,falling,-1.9 ,-2.3, -1.5
"Tehama County",06103,Yes,15.5 ,10.3, 22.4,6,falling,-4.2 ,-6.0, -2.3
"Sonoma County",06097,Yes,15.5 ,13.5, 17.6,47,stable,0.7 ,-2.0, 3.4
"Placer County",06061,Yes,15.3 ,13.1, 17.7,36,falling,-1.4 ,-2.4, -0.5
"Los Angeles County",06037,Yes,15.2 ,14.8, 15.7,1043,falling,-2.1 ,-2.3, -1.9
"Riverside County",06065,Yes,15.2 ,14.3, 16.1,225,falling,-2.0 ,-2.3, -1.7
"Tulare County",06107,Yes,15 ,13, 17.2,41,falling,-2.0 ,-2.8, -1.2
"El Dorado County",06017,Yes,14.9 ,11.7, 18.6,16,falling,-1.9 ,-3.2, -0.7
"San Diego County",06073,Yes,14.5 ,13.8, 15.2,304,falling,-2.0 ,-2.3, -1.8
"Humboldt County",06023,Yes,14.4 ,10.8, 18.9,11,falling,-1.8 ,-3.3, -0.2
"Monterey County",06053,Yes,14.4 ,12.4, 16.5,39,falling,-1.9 ,-2.8, -1.0
"Ventura County",06111,Yes,14.1 ,12.7, 15.6,76,falling,-1.6 ,-2.2, -0.9
"Imperial County",06025,Yes,13.9 ,10.9, 17.4,15,falling,-2.7 ,-3.9, -1.5
"Santa Cruz County",06087,Yes,13.8 ,11.4, 16.6,23,falling,-2.4 ,-3.1, -1.6
"Santa Barbara County",06083,Yes,13.7 ,11.7, 15.9,35,falling,-1.5 ,-2.4, -0.6
