------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Illinois by County

"Ovary (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Illinois(6,10)",17000,***,11.2 ,10.9, 11.5,864,stable,-1.0 ,-3.8, 1.9
"US (SEER+NPCR)(1,10)",00000,***,11.1 ,11.1, 11.2,21404,falling,-2.5 ,-4.7, -0.2
"Lee County(6,10)",17103,***,16.7 ,9.6, 27.4,4,*,*,*,*
"Livingston County(6,10)",17105,***,15.5 ,8.9, 25.3,4,stable,-17.3 ,-48.3, 32.3
"Clinton County(6,10)",17027,***,14.9 ,8.3, 24.7,3,*,*,*,*
"Whiteside County(6,10)",17195,***,14.3 ,9.5, 21,6,stable,-4.2 ,-26.9, 25.4
"Sangamon County(6,10)",17167,***,13.9 ,11.1, 17.3,19,stable,-0.9 ,-34.4, 49.9
"Champaign County(6,10)",17019,***,13.9 ,10.8, 17.8,14,stable,3.9 ,-20.6, 36.0
"Vermilion County(6,10)",17183,***,13.5 ,9.3, 19.1,7,stable,-12.9 ,-42.2, 31.3
"McHenry County(6,10)",17111,***,13.4 ,11.1, 16.2,24,stable,7.2 ,-20.6, 44.8
"Henry County(6,10)",17073,***,13.4 ,8.2, 20.9,4,stable,-16.6 ,-43.0, 22.0
"Adams County(6,10)",17001,***,13.4 ,8.8, 19.6,6,stable,-22.7 ,-47.3, 13.2
"DeKalb County(6,10)",17037,***,13.2 ,9, 18.6,7,stable,-1.8 ,-28.7, 35.2
"Boone County(6,10)",17007,***,12.9 ,7.8, 20.3,4,stable,13.7 ,-29.3, 82.7
"Ogle County(6,10)",17141,***,12.6 ,7.6, 19.7,4,stable,4.5 ,-35.7, 69.8
"DuPage County(6,10)",17043,***,12.3 ,11, 13.7,69,falling,-5.1 ,-9.7, -0.3
"Coles County(6,10)",17029,***,12.2 ,7, 19.8,4,stable,-13.9 ,-62.1, 95.9
"La Salle County(6,10)",17099,***,11.9 ,8.6, 16.3,9,stable,-0.2 ,-50.8, 102.3
"Cook County(6,10)",17031,***,11.3 ,10.8, 11.9,348,stable,-0.3 ,-5.1, 4.8
"Rock Island County(6,10)",17161,***,11.3 ,8.4, 14.8,12,stable,12.4 ,-36.3, 98.3
"Winnebago County(6,10)",17201,***,11.1 ,9, 13.6,21,stable,-3.6 ,-21.2, 18.0
"Williamson County(6,10)",17199,***,10.9 ,6.8, 16.6,5,stable,-3.1 ,-37.5, 50.2
"Kendall County(6,10)",17093,***,10.7 ,6.9, 15.8,5,stable,-4.4 ,-28.4, 27.6
"Kane County(6,10)",17089,***,10.7 ,9, 12.6,30,stable,1.4 ,-8.6, 12.5
"Will County(6,10)",17197,***,10.6 ,9.1, 12.2,39,falling,-12.7 ,-23.4, -0.4
