------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=516&race=00&sex=0&age=016&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '516', 'race': '00', 'sex': '0', 'age': '016', 'type': 'incd', 'file_name': 'incidencerates_006.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=516&race=00&sex=0&age=016&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Illinois by County

"Childhood (Ages <15, All Sites) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <15"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Illinois(6,10)",17000,***,17 ,16.2, 17.7,419,stable,2.4 ,-2.9, 7.9
"US (SEER+NPCR)(1,10)",00000,***,17.3 ,17.2, 17.5,10605,stable,0.9 ,-0.3, 2.0
"Kankakee County(6,10)",17091,***,23.7 ,15.5, 34.7,5,stable,-0.6 ,-49.8, 96.9
"Kendall County(6,10)",17093,***,20.6 ,14, 29.3,6,stable,8.6 ,-7.5, 27.5
"McLean County(6,10)",17113,***,18.6 ,12.6, 26.6,6,stable,-5.7 ,-37.7, 42.6
"Madison County(6,10)",17119,***,17.9 ,13, 24.1,9,stable,5.6 ,-12.5, 27.4
"DeKalb County(6,10)",17037,***,17.9 ,10.4, 28.7,3,stable,-14.9 ,-41.9, 24.5
"McHenry County(6,10)",17111,***,17.3 ,12.8, 22.8,10,stable,-6.9 ,-25.4, 16.0
"Peoria County(6,10)",17143,***,17.2 ,11.7, 24.2,6,stable,4.2 ,-30.9, 57.3
"Will County(6,10)",17197,***,17.2 ,14.3, 20.5,25,stable,6.6 ,-24.2, 49.9
"DuPage County(6,10)",17043,***,17 ,14.4, 20,30,stable,6.6 ,-11.1, 27.7
"Winnebago County(6,10)",17201,***,16.9 ,12.4, 22.3,10,stable,0.6 ,-13.7, 17.2
"Kane County(6,10)",17089,***,16.7 ,13.5, 20.4,19,stable,-5.1 ,-16.0, 7.1
"Cook County(6,10)",17031,***,16.6 ,15.5, 17.8,166,stable,3.6 ,-5.8, 14.0
"St. Clair County(6,10)",17163,***,16.2 ,11.8, 21.9,9,stable,13.0 ,-13.9, 48.2
"Tazewell County(6,10)",17179,***,16.2 ,10, 24.8,4,stable,5.5 ,-25.3, 49.0
"Lake County(6,10)",17097,***,16.2 ,13.4, 19.4,23,stable,8.3 ,-9.3, 29.3
"Sangamon County(6,10)",17167,***,16 ,10.8, 22.9,6,stable,-4.0 ,-38.0, 48.7
"Rock Island County(6,10)",17161,***,15.7 ,9.8, 23.8,4,stable,11.2 ,-19.9, 54.5
