------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Illinois by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Illinois(6)",17000,***,10.6 ,10.4, 10.9,1564,80.2
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Clark County(6)",17023,***,18.9 ,11.8, 29.3,4,88.0
"Perry County(6)",17145,***,17.7 ,11.3, 26.7,5,86.2
"Moultrie County(6)",17139,***,16.5 ,9.4, 27.5,3,100.0
"Washington County(6)",17189,***,16.1 ,9.3, 26.6,3,85.0
"Logan County(6)",17107,***,15.4 ,10.2, 22.5,6,80.6
"DeKalb County(6)",17037,***,15.4 ,12.1, 19.4,15,93.8
"Lee County(6)",17103,***,14.4 ,9.9, 20.5,7,85.0
"Pike County(6)",17149,***,14 ,8.1, 23.3,3,81.0
"Grundy County(6)",17063,***,13.7 ,9.6, 19.1,7,86.0
"Shelby County(6)",17173,***,12.6 ,7.7, 19.9,4,80.8
"Randolph County(6)",17157,***,12.5 ,8.2, 18.5,5,84.4
"Fayette County(6)",17051,***,12.2 ,7.3, 19.6,4,76.0
"Will County(6)",17197,***,11.9 ,10.7, 13.2,78,82.0
