------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Illinois by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Illinois(6)",17000,***,7.8 ,7.6, 8,1170,65.1
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"Jersey County(6)",17083,***,12.1 ,7.1, 19.8,4,75.0
"Monroe County(6)",17133,***,12 ,7.8, 17.8,5,58.7
"Iroquois County(6)",17075,***,11.6 ,7, 18.3,4,73.3
"Morgan County(6)",17137,***,11.3 ,7.2, 17.1,5,62.5
"Henry County(6)",17073,***,11.1 ,7.8, 15.4,8,65.0
"Tazewell County(6)",17179,***,11 ,8.9, 13.6,19,67.1
"Macoupin County(6)",17117,***,11 ,7.5, 15.7,7,75.6
"McDonough County(6)",17109,***,11 ,6.3, 17.9,4,72.0
"Sangamon County(6)",17167,***,10.6 ,8.9, 12.7,27,68.6
"Randolph County(6)",17157,***,10.6 ,6.7, 16.1,5,70.6
"Montgomery County(6)",17135,***,10.5 ,6.4, 16.5,4,52.5
"Jefferson County(6)",17081,***,10.4 ,6.8, 15.5,5,75.0
"Grundy County(6)",17063,***,10.4 ,6.9, 15.2,6,75.7
"Christian County(6)",17021,***,10.2 ,6.6, 15.4,5,78.8
"Fayette County(6)",17051,***,10.1 ,5.8, 16.9,3,55.2
"Livingston County(6)",17105,***,9.9 ,6.4, 14.9,5,74.3
"Franklin County(6)",17055,***,9.9 ,6.5, 14.7,6,62.2
"St. Clair County(6)",17163,***,9.9 ,8.4, 11.7,30,68.5
"Effingham County(6)",17049,***,9.9 ,6, 15.4,4,75.0
"Woodford County(6)",17203,***,9.8 ,6.2, 14.8,5,57.1
"Coles County(6)",17029,***,9.5 ,6.3, 14,6,69.0
"Macon County(6)",17115,***,9.4 ,7.3, 12.1,14,52.3
"Lee County(6)",17103,***,9 ,5.5, 14.1,4,61.8
"Jackson County(6)",17077,***,9 ,5.8, 13.3,5,68.4
"Kendall County(6)",17093,***,8.9 ,6.6, 11.9,10,68.5
"Vermilion County(6)",17183,***,8.9 ,6.4, 12.1,9,64.3
"Williamson County(6)",17199,***,8.9 ,6.3, 12.3,8,67.8
"La Salle County(6)",17099,***,8.9 ,6.8, 11.4,13,59.6
"Logan County(6)",17107,***,8.7 ,4.9, 14.5,3,57.1
"McLean County(6)",17113,***,8.5 ,6.6, 10.8,14,64.5
"Fulton County(6)",17057,***,8.5 ,5.3, 13.2,4,62.9
"Madison County(6)",17119,***,8.5 ,7.1, 10.1,29,66.5
"Clinton County(6)",17027,***,8.2 ,4.9, 13.1,4,61.3
"Kankakee County(6)",17091,***,8.2 ,6.1, 10.8,11,66.3
"Knox County(6)",17095,***,7.9 ,5.3, 11.6,6,62.5
"Winnebago County(6)",17201,***,7.9 ,6.6, 9.3,29,69.0
"Will County(6)",17197,***,7.8 ,6.9, 8.8,56,68.6
"McHenry County(6)",17111,***,7.8 ,6.6, 9.3,29,70.6
"Ogle County(6)",17141,***,7.8 ,5.1, 11.5,5,57.4
"Peoria County(6)",17143,***,7.8 ,6.2, 9.6,17,64.7
"DeKalb County(6)",17037,***,7.7 ,5.5, 10.5,8,73.2
"Cook County(6)",17031,***,7.4 ,7.1, 7.7,430,66.5
"Bureau County(6)",17011,***,7.1 ,4.1, 11.7,4,64.3
"Rock Island County(6)",17161,***,7.1 ,5.5, 9.1,14,61.4
"Lake County(6)",17097,***,6.9 ,6.1, 7.8,56,64.4
"DuPage County(6)",17043,***,6.9 ,6.2, 7.6,76,61.6
"Stephenson County(6)",17177,***,6.6 ,4, 10.4,4,65.6
"Kane County(6)",17089,***,6.3 ,5.4, 7.4,37,63.0
"Champaign County(6)",17019,***,6.3 ,4.8, 8.2,12,60.2
"Adams County(6)",17001,***,6.2 ,4, 9.2,6,58.3
"Whiteside County(6)",17195,***,5.8 ,3.8, 8.8,5,49.0
"Boone County(6)",17007,***,5.6 ,3.3, 9,4,47.4
"Alexander County(6)",17003,***,* ,*, *,3 or fewer,*
"Bond County(6)",17005,***,* ,*, *,3 or fewer,*
"Brown County(6)",17009,***,* ,*, *,3 or fewer,*
"Calhoun County(6)",17013,***,* ,*, *,3 or fewer,*
"Carroll County(6)",17015,***,* ,*, *,3 or fewer,*
"Cass County(6)",17017,***,* ,*, *,3 or fewer,*
"Clark County(6)",17023,***,* ,*, *,3 or fewer,*
"Clay County(6)",17025,***,* ,*, *,3 or fewer,*
"Crawford County(6)",17033,***,* ,*, *,3 or fewer,*
"Cumberland County(6)",17035,***,* ,*, *,3 or fewer,*
"De Witt County(6)",17039,***,* ,*, *,3 or fewer,*
"Douglas County(6)",17041,***,* ,*, *,3 or fewer,*
"Edgar County(6)",17045,***,* ,*, *,3 or fewer,*
"Edwards County(6)",17047,***,* ,*, *,3 or fewer,*
"Ford County(6)",17053,***,* ,*, *,3 or fewer,*
"Gallatin County(6)",17059,***,* ,*, *,3 or fewer,*
"Greene County(6)",17061,***,* ,*, *,3 or fewer,*
"Hamilton County(6)",17065,***,* ,*, *,3 or fewer,*
"Hancock County(6)",17067,***,* ,*, *,3 or fewer,*
"Hardin County(6)",17069,***,* ,*, *,3 or fewer,*
"Henderson County(6)",17071,***,* ,*, *,3 or fewer,*
"Jasper County(6)",17079,***,* ,*, *,3 or fewer,*
"Jo Daviess County(6)",17085,***,* ,*, *,3 or fewer,*
"Johnson County(6)",17087,***,* ,*, *,3 or fewer,*
"Lawrence County(6)",17101,***,* ,*, *,3 or fewer,*
"Marion County(6)",17121,***,* ,*, *,3 or fewer,*
"Marshall County(6)",17123,***,* ,*, *,3 or fewer,*
"Mason County(6)",17125,***,* ,*, *,3 or fewer,*
"Massac County(6)",17127,***,* ,*, *,3 or fewer,*
"Menard County(6)",17129,***,* ,*, *,3 or fewer,*
"Mercer County(6)",17131,***,* ,*, *,3 or fewer,*
"Moultrie County(6)",17139,***,* ,*, *,3 or fewer,*
"Perry County(6)",17145,***,* ,*, *,3 or fewer,*
"Piatt County(6)",17147,***,* ,*, *,3 or fewer,*
"Pike County(6)",17149,***,* ,*, *,3 or fewer,*
"Pope County(6)",17151,***,* ,*, *,3 or fewer,*
"Pulaski County(6)",17153,***,* ,*, *,3 or fewer,*
"Putnam County(6)",17155,***,* ,*, *,3 or fewer,*
"Richland County(6)",17159,***,* ,*, *,3 or fewer,*
"Saline County(6)",17165,***,* ,*, *,3 or fewer,*
"Schuyler County(6)",17169,***,* ,*, *,3 or fewer,*
"Scott County(6)",17171,***,* ,*, *,3 or fewer,*
"Shelby County(6)",17173,***,* ,*, *,3 or fewer,*
"Stark County(6)",17175,***,* ,*, *,3 or fewer,*
"Union County(6)",17181,***,* ,*, *,3 or fewer,*
"Wabash County(6)",17185,***,* ,*, *,3 or fewer,*
"Warren County(6)",17187,***,* ,*, *,3 or fewer,*
"Washington County(6)",17189,***,* ,*, *,3 or fewer,*
"Wayne County(6)",17191,***,* ,*, *,3 or fewer,*
"White County(6)",17193,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:15 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

