------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '066', 'stage': '211', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_055.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=17&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Illinois by County

"Prostate (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Illinois(6)",17000,***,22.9 ,22.4, 23.4,1610,20.9
"US (SEER+NPCR)(1)",00000,***,20.1 ,20, 20.2,36257,19.4
"DeKalb County(6)",17037,***,31 ,24.1, 39.3,15,26.1
"Grundy County(6)",17063,***,30.8 ,21.6, 42.5,8,22.3
"Effingham County(6)",17049,***,30.6 ,20.4, 44.2,6,19.4
"Clark County(6)",17023,***,29.8 ,17.3, 49.3,3,32.7
"Vermilion County(6)",17183,***,28.7 ,22.4, 36.4,15,24.7
"Jersey County(6)",17083,***,27.6 ,16.7, 43.7,4,23.3
"La Salle County(6)",17099,***,27.5 ,22.3, 33.7,20,20.3
"Douglas County(6)",17041,***,27.4 ,15.6, 45.2,3,20.5
"Winnebago County(6)",17201,***,26.9 ,23.5, 30.7,47,28.2
"Jefferson County(6)",17081,***,26.7 ,18.2, 38.1,7,18.9
"McHenry County(6)",17111,***,26.6 ,23.2, 30.4,47,27.2
"Kendall County(6)",17093,***,26.6 ,19.9, 34.7,12,20.3
"Monroe County(6)",17133,***,26.6 ,17.9, 38.5,6,27.0
"Union County(6)",17181,***,26.4 ,15.2, 43.9,3,25.0
"Champaign County(6)",17019,***,25.8 ,21.2, 31.1,23,22.8
"Shelby County(6)",17173,***,24.9 ,15.3, 39.2,4,24.7
"Cook County(6)",17031,***,24.8 ,24, 25.7,657,21.6
"Edgar County(6)",17045,***,24.6 ,13.9, 41.6,3,26.7
"St. Clair County(6)",17163,***,24.5 ,20.9, 28.6,35,24.2
"Coles County(6)",17029,***,24 ,16.6, 33.8,7,32.4
"Lake County(6)",17097,***,24 ,21.7, 26.3,92,24.9
"Livingston County(6)",17105,***,23.9 ,16, 34.7,6,21.4
"Sangamon County(6)",17167,***,23.7 ,19.8, 28.1,28,19.5
"Kankakee County(6)",17091,***,23.6 ,18.5, 29.8,15,22.6
"Macon County(6)",17115,***,23.6 ,18.6, 29.5,16,19.3
"Adams County(6)",17001,***,22.8 ,17, 30.3,10,25.1
"Boone County(6)",17007,***,22.7 ,15.6, 32,7,26.3
"Kane County(6)",17089,***,22.1 ,19.6, 25,58,20.9
"DuPage County(6)",17043,***,21.8 ,20, 23.8,110,19.6
"Will County(6)",17197,***,21.8 ,19.5, 24.3,73,17.5
"McLean County(6)",17113,***,21.5 ,17.2, 26.6,18,19.3
"Knox County(6)",17095,***,21.4 ,15, 30,7,24.2
"Bureau County(6)",17011,***,21.2 ,13.9, 31.6,5,17.3
"Randolph County(6)",17157,***,20.8 ,13.4, 31.5,5,27.5
"Macoupin County(6)",17117,***,20.3 ,13.8, 29.2,6,19.0
"Lee County(6)",17103,***,20.2 ,13.1, 30.4,5,21.3
"Christian County(6)",17021,***,20 ,12.6, 30.5,5,17.8
"Jackson County(6)",17077,***,19.5 ,12.6, 28.9,5,21.0
"Henry County(6)",17073,***,19.5 ,13.4, 27.7,7,19.8
"Williamson County(6)",17199,***,19.4 ,13.8, 26.6,8,20.1
"Franklin County(6)",17055,***,18.9 ,12.1, 28.5,5,16.6
"Madison County(6)",17119,***,18.8 ,15.9, 22.2,31,21.8
"Clinton County(6)",17027,***,18.7 ,11.5, 28.9,4,16.5
"Ogle County(6)",17141,***,18.1 ,12.3, 26,6,23.7
"Jo Daviess County(6)",17085,***,18.1 ,10.6, 30.4,4,16.5
"Stephenson County(6)",17177,***,17.6 ,11.9, 25.6,6,19.7
"Marion County(6)",17121,***,16.3 ,10.4, 24.9,5,13.2
"Logan County(6)",17107,***,16.3 ,9.2, 27.1,3,15.5
"Woodford County(6)",17203,***,15.5 ,9.2, 24.8,4,13.4
