------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=02&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '02', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_026.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=02&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"All Cancer Sites, 2012-2016"

"Black (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,No,189.6 ,186.5, 192.9,2904,falling,-2.4 ,-2.6, -2.1
"United States",00000,No,185.6 ,184.9, 186.2,68886,falling,-2.1 ,-2.2, -2.0
"Fairfax City",51600,No,343.8 ,181.4, 579.9,3,falling,-3.7 ,-6.8, -0.5
"Nelson County",51125,No,322.9 ,227.3, 448.9,9,stable,-0.1 ,-1.7, 1.5
"Clarke County",51043,No,318.3 ,194.4, 511.9,4,*,*,*,*
"Martinsville City",51690,No,297.1 ,240, 363.8,20,stable,-0.8 ,-2.1, 0.5
"Winchester City",51840,No,295.9 ,203.1, 413.3,7,stable,-0.6 ,-2.4, 1.3
"Franklin City",51620,No,293.9 ,229.6, 370.8,15,falling,-2.0 ,-3.0, -1.0
"Northampton County",51131,No,281.2 ,225.8, 348.1,20,stable,0.7 ,-1.8, 3.3
"New Kent County",51127,No,245.3 ,172.6, 340.2,8,stable,-1.5 ,-3.6, 0.7
"Petersburg City",51730,No,237.1 ,212.7, 263.6,73,falling,-1.9 ,-2.5, -1.3
"Patrick County",51141,No,235.8 ,141.9, 379,4,*,*,*,*
"Hopewell City",51670,No,235.6 ,186.9, 292.6,17,falling,-1.6 ,-3.0, -0.3
"Lynchburg City",51680,No,233.4 ,203.9, 265.9,47,falling,-1.8 ,-2.5, -1.1
"Greensville County",51081,No,232.2 ,184.2, 289.1,17,stable,-0.8 ,-2.3, 0.8
"Lunenburg County",51111,No,230 ,177.7, 294.6,14,stable,-0.4 ,-1.8, 1.1
"Warren County",51187,No,227.1 ,144.6, 340.3,5,stable,-2.3 ,-5.1, 0.5
"Newport News City",51700,No,225.3 ,207.9, 243.7,136,falling,-1.7 ,-2.3, -1.2
"Mecklenburg County",51117,No,225.1 ,191.9, 262.7,35,falling,-1.2 ,-1.9, -0.5
"Sussex County",51183,No,223.5 ,179.2, 276.2,18,falling,-1.9 ,-2.8, -1.0
"Manassas City",51683,No,222.1 ,152.6, 309,9,stable,-1.1 ,-2.9, 0.8
"Accomack County",51001,No,221.8 ,183.9, 265.6,26,falling,-1.6 ,-2.4, -0.9
