------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '06', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_024.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"All Cancer Sites, 2012-2016"

"White Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,Yes,89.8 ,84, 95.8,233,falling,-2.2 ,-3.1, -1.2
"United States (6)",00000,Yes,120 ,119.4, 120.6,35660,falling,-1.1 ,-1.2, -1.1
"Richmond City",51760,Yes,154.8 ,75.4, 268.6,3,*,*,*,*
"Norfolk City",51710,Yes,148.7 ,92, 223.2,5,*,*,*,*
"Spotsylvania County",51177,Yes,140.2 ,80.5, 221.9,5,*,*,*,*
"Newport News City",51700,Yes,138.3 ,85.8, 206.9,5,*,*,*,*
"Henrico County",51087,Yes,109.7 ,68.8, 162.8,6,*,*,*,*
"Stafford County",51179,Yes,104.1 ,58.9, 165.9,4,*,*,*,*
"Chesapeake City",51550,Yes,103.2 ,58.5, 164.7,4,*,*,*,*
"Virginia Beach City",51810,Yes,97.3 ,72.3, 127.4,12,stable,-0.8 ,-3.1, 1.6
"Chesterfield County",51041,Yes,92.9 ,59.6, 135.6,7,*,*,*,*
"Prince William County",51153,Yes,92.3 ,74.2, 112.9,27,stable,-1.5 ,-3.8, 0.9
"Loudoun County",51107,Yes,86.2 ,63.9, 112.6,15,*,*,*,*
"Fairfax County",51059,Yes,85.4 ,75.4, 96.1,69,falling,-4.3 ,-6.4, -2.2
"Alexandria City",51510,Yes,76.8 ,50.9, 109.7,8,stable,-1.8 ,-4.6, 1.2
"Arlington County",51013,Yes,66.6 ,49.3, 87.3,12,stable,-1.2 ,-2.9, 0.5
"Accomack County",51001,***,* ,*, *,3 or fewer,*,*,*,*
"Albemarle County",51003,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County and Clifton Forge City",51005,***,* ,*, *,3 or fewer,*,*,*,*
"Amelia County",51007,***,* ,*, *,3 or fewer,*,*,*,*
"Amherst County",51009,***,* ,*, *,3 or fewer,*,*,*,*
