------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=20&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '20', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'death', 'file_name': 'deathrates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=20&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Kansas by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Kansas",20000,No,946.7 ,933.3, 960.3,3925,falling,-1.0 ,-1.2, -0.8
"United States",00000,No,919.1 ,917.8, 920.4,413451,falling,-1.5 ,-1.5, -1.4
"Lane County",20101,No,1369.4 ,890.4, 2014.6,5,stable,0.9 ,-0.7, 2.6
"Chase County",20017,No,1366.7 ,971.2, 1868.1,8,*,*,*,*
"Osborne County",20141,No,1354.3 ,1037.7, 1737.1,13,stable,0.4 ,-1.3, 2.2
"Hamilton County",20075,No,1341.3 ,845.9, 2019.3,5,stable,0.7 ,-1.2, 2.6
"Decatur County",20039,No,1293.8 ,957.4, 1709.4,11,stable,1.5 ,-0.1, 3.2
"Woodson County",20207,No,1288.5 ,933.3, 1732,9,stable,-12.3 ,-29.1, 8.5
"Grant County",20067,No,1252 ,933, 1643.6,10,stable,-0.4 ,-2.2, 1.5
"Geary County",20061,No,1178.3 ,1000.8, 1378.1,32,stable,-0.3 ,-1.2, 0.5
"Morton County",20129,No,1159.2 ,789.5, 1642.1,7,stable,-0.3 ,-2.2, 1.5
"Wallace County",20199,No,1156.2 ,692.1, 1815.7,4,*,*,*,*
"Atchison County",20005,No,1136.3 ,963.1, 1331.6,31,stable,0.1 ,-0.7, 0.9
"Pratt County",20151,No,1131.6 ,922.7, 1373.8,21,stable,0.4 ,-0.8, 1.6
"Wyandotte County",20209,No,1127.8 ,1058.4, 1200.6,202,falling,-0.8 ,-1.4, -0.3
"Linn County",20107,No,1103.2 ,903.1, 1334.4,22,stable,0.4 ,-0.9, 1.6
"Logan County",20109,No,1102.8 ,742.6, 1576.9,6,stable,0.3 ,-1.7, 2.3
"Trego County",20195,No,1099.9 ,784.4, 1501.3,8,stable,-0.1 ,-1.3, 1.2
"Cloud County",20029,No,1098.1 ,893.9, 1334.5,21,stable,-0.5 ,-1.7, 0.8
"Kearny County",20093,No,1076.6 ,718.9, 1547.9,6,stable,0.3 ,-2.1, 2.7
"Anderson County",20003,No,1069.5 ,859.7, 1315.4,18,stable,-1.0 ,-2.1, 0.0
"Phillips County",20147,No,1067.3 ,816, 1370.8,13,stable,0.0 ,-1.0, 1.0
"Sherman County",20181,No,1066.8 ,817.5, 1368.4,13,stable,0.3 ,-1.4, 2.0
"Wichita County",20203,No,1066.6 ,669.3, 1615.2,5,*,*,*,*
"Dickinson County",20041,No,1059 ,913.8, 1220.8,40,stable,-0.2 ,-0.8, 0.5
"Leavenworth County",20103,No,1058.1 ,966.3, 1156.3,100,falling,-1.5 ,-2.1, -1.0
"Neosho County",20133,No,1057.6 ,897, 1238.5,31,stable,0.2 ,-0.7, 1.0
"Montgomery County",20125,No,1054.3 ,942.5, 1175.7,66,stable,-0.1 ,-0.6, 0.5
"Clark County",20025,No,1053.5 ,666.1, 1581.8,5,stable,0.3 ,-1.9, 2.6
"Ellsworth County",20053,No,1051.6 ,813.4, 1338.3,14,stable,0.4 ,-1.2, 1.9
"Franklin County",20059,No,1047.5 ,906.1, 1204.7,40,stable,0.0 ,-0.8, 0.7
"Stevens County",20189,No,1044.4 ,742.4, 1426.7,8,stable,1.1 ,-1.4, 3.6
"Bourbon County",20011,No,1040.7 ,874.7, 1228.9,29,stable,-0.4 ,-1.2, 0.5
