"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"Rhode Island","2003","212234","Copper Ore and Nickel Ore Mining","1","0","0","44",
"Rhode Island","2003","2123  ","Nonmetallic Mineral Mining and Quarrying","17","0","0","44",
"Rhode Island","2003","21231 ","Stone Mining and Quarrying","7","0","0","44",
"Rhode Island","2003","212311","Dimension Stone Mining and Quarrying","1","0","0","44",
"Rhode Island","2003","212312","Crushed and Broken Limestone Mining and Quarrying","1","0","0","44",
"Rhode Island","2003","315211","Men's and Boys' Cut and Sew Apparel Contractors","3","0","0","44",
"Rhode Island","2003","212313","Crushed and Broken Granite Mining and Quarrying","1","0","0","44",
"Rhode Island","2003","212319","Other Crushed and Broken Stone Mining and Quarrying","4","0","0","44",
"Rhode Island","2003","21232 ","Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying","10","64","4390","44",
"Rhode Island","2003","212321","Construction Sand and Gravel Mining","10","64","4390","44",
"Rhode Island","2003","31521 ","Cut and Sew Apparel Contractors","8","0","0","44",
"Rhode Island","2003","315212","Women's, Girls', and Infants' Cut and Sew Apparel Contractors","5","0","0","44",
"Rhode Island","2003","3219  ","Other Wood Product Manufacturing","31","376","12072","44",
"Rhode Island","2003","32191 ","Millwork","13","154","5361","44",
"Rhode Island","2003","321911","Wood Window and Door Manufacturing","4","0","0","44",
"Rhode Island","2003","321918","Other Millwork (including Flooring)","9","0","0","44",
"Rhode Island","2003","322231","Die-Cut Paper and Paperboard Office Supplies Manufacturing","1","0","0","44",
"Rhode Island","2003","31523 ","Women's and Girls' Cut and Sew Apparel Manufacturing","1","0","0","44",
"Rhode Island","2003","32192 ","Wood Container and Pallet Manufacturing","7","116","3256","44",
"Rhode Island","2003","322222","Coated and Laminated Paper Manufacturing","11","0","0","44",
"Rhode Island","2003","322226","Surface-Coated Paperboard Manufacturing","1","0","0","44",
"Rhode Island","2003","32223 ","Stationery Product Manufacturing","1","0","0","44",
"Rhode Island","2003","32412 ","Asphalt Paving, Roofing, and Saturated Materials Manufacturing","2","0","0","44",
"Rhode Island","2003","32229 ","Other Converted Paper Product Manufacturing","2","0","0","44",
"Rhode Island","2003","32411 ","Petroleum Refineries","1","0","0","44",
"Rhode Island","2003","324110","Petroleum Refineries","1","0","0","44",
"Rhode Island","2003","32551 ","Paint and Coating Manufacturing","10","0","0","44",
"Rhode Island","2003","324121","Asphalt Paving Mixture and Block Manufacturing","2","0","0","44",
"Rhode Island","2003","325413","In-Vitro Diagnostic Substance Manufacturing","2","0","0","44",
"Rhode Island","2003","3255  ","Paint, Coating, and Adhesive Manufacturing","11","171","9566","44",
"Rhode Island","2003","325510","Paint and Coating Manufacturing","10","0","0","44",
"Rhode Island","2003","448140","Family Clothing Stores","84","2364","35959","44",
"Rhode Island","2003","44815 ","Clothing Accessories Stores","17","108","1721","44",
"Rhode Island","2003","448150","Clothing Accessories Stores","17","108","1721","44",
"Rhode Island","2003","44819 ","Other Clothing Stores","41","276","4626","44",
"Rhode Island","2003","45321 ","Office Supplies and Stationery Stores","27","337","7626","44",
"Rhode Island","2003","32552 ","Adhesive Manufacturing","1","0","0","44",
"Rhode Island","2003","448190","Other Clothing Stores","41","276","4626","44",
"Rhode Island","2003","451130","Sewing, Needlework, and Piece Goods Stores","19","131","1655","44",
"Rhode Island","2003","45114 ","Musical Instrument and Supplies Stores","15","90","1944","44",
"Rhode Island","2003","451140","Musical Instrument and Supplies Stores","15","90","1944","44",
"Rhode Island","2003","4512  ","Book, Periodical, and Music Stores","81","664","8519","44",
"Rhode Island","2003","4532  ","Office Supplies, Stationery, and Gift Stores","182","1256","21287","44",
"Rhode Island","2003","453210","Office Supplies and Stationery Stores","27","337","7626","44",
"Rhode Island","2003","45322 ","Gift, Novelty, and Souvenir Stores","155","919","13661","44",
"Rhode Island","2003","454311","Heating Oil Dealers","93","1077","38157","44",
"Rhode Island","2003","453220","Gift, Novelty, and Souvenir Stores","155","919","13661","44",
"Rhode Island","2003","4543  ","Direct Selling Establishments","172","1587","52395","44",
"Rhode Island","2003","45431 ","Fuel Dealers","107","1199","42757","44",
"Rhode Island","2003","454312","Liquefied Petroleum Gas (Bottled Gas) Dealers","12","0","0","44",
"Rhode Island","2003","483211","Inland Water Freight Transportation","1","0","0","44",
"Rhode Island","2003","454319","Other Fuel Dealers","2","0","0","44",
"Rhode Island","2003","4832  ","Inland Water Transportation","4","0","0","44",
"Rhode Island","2003","48321 ","Inland Water Transportation","4","0","0","44",
"Rhode Island","2003","483212","Inland Water Passenger Transportation","3","0","0","44",
"Rhode Island","2003","485210","Interurban and Rural Bus Transportation","3","0","0","44",
"Rhode Island","2003","484   ","Truck Transportation","307","2790","103877","44",
"Rhode Island","2003","4852  ","Interurban and Rural Bus Transportation","3","0","0","44",
"Rhode Island","2003","48521 ","Interurban and Rural Bus Transportation","3","0","0","44",
"Rhode Island","2003","4853  ","Taxi and Limousine Service","40","147","2585","44",
