"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Oklahoma","2009","00    ","Total for all sectors","90347","1290278","45238063","40",
"Oklahoma","2009","11    ","Agriculture, forestry, fishing and hunting","153","916","28252","40",
"Oklahoma","2009","113   ","Forestry and logging","37","206","6156","40",
"Oklahoma","2009","1131  ","Timber tract operations","2","0","0","40",
"Oklahoma","2009","11311 ","Timber tract operations","2","0","0","40",
"Oklahoma","2009","113110","Timber tract operations","2","0","0","40",
"Oklahoma","2009","1132  ","Forest nurseries and gathering of forest products","1","0","0","40",
"Oklahoma","2009","11321 ","Forest nurseries and gathering of forest products","1","0","0","40",
"Oklahoma","2009","113210","Forest nurseries and gathering of forest products","1","0","0","40",
"Oklahoma","2009","11331 ","Logging","34","197","6001","40",
"Oklahoma","2009","113310","Logging","34","197","6001","40",
"Oklahoma","2009","11421 ","Hunting and trapping","2","0","0","40",
"Oklahoma","2009","114210","Hunting and trapping","2","0","0","40",
"Oklahoma","2009","1151  ","Support activities for crop production","55","453","14225","40",
"Oklahoma","2009","11511 ","Support activities for crop production","55","453","14225","40",
"Oklahoma","2009","115113","Crop harvesting, primarily by machine","8","77","4436","40",
"Oklahoma","2009","115114","Postharvest crop activities (except cotton ginning)","5","0","0","40",
"Oklahoma","2009","115116","Farm management services","4","0","0","40",
"Oklahoma","2009","1152  ","Support activities for animal production","54","216","6302","40",
"Oklahoma","2009","1153  ","Support activities for forestry","5","0","0","40",
"Oklahoma","2009","11531 ","Support activities for forestry","5","0","0","40",
"Oklahoma","2009","21    ","Mining, quarrying, and oil and gas extraction","2795","43778","2994310","40",
"Oklahoma","2009","2121  ","Coal mining","3","189","9455","40",
"Oklahoma","2009","212312","Crushed and broken limestone mining and quarrying","32","812","32403","40",
"Oklahoma","2009","1133  ","Logging","34","197","6001","40",
"Oklahoma","2009","114   ","Fishing, hunting and trapping","2","0","0","40",
"Oklahoma","2009","1142  ","Hunting and trapping","2","0","0","40",
"Oklahoma","2009","115   ","Support activities for agriculture and forestry","114","698","21849","40",
"Oklahoma","2009","115111","Cotton ginning","3","44","1237","40",
"Oklahoma","2009","115112","Soil preparation, planting, and cultivating","31","63","1928","40",
"Oklahoma","2009","115115","Farm labor contractors and crew leaders","4","2","50","40",
"Oklahoma","2009","11521 ","Support activities for animal production","54","216","6302","40",
"Oklahoma","2009","115210","Support activities for animal production","54","216","6302","40",
"Oklahoma","2009","115310","Support activities for forestry","5","0","0","40",
"Oklahoma","2009","211   ","Oil and gas extraction","1206","14493","1460983","40",
"Oklahoma","2009","2111  ","Oil and gas extraction","1206","14493","1460983","40",
"Oklahoma","2009","21111 ","Oil and gas extraction","1206","14493","1460983","40",
"Oklahoma","2009","211111","Crude petroleum and natural gas extraction","1155","13385","1367118","40",
"Oklahoma","2009","211112","Natural gas liquid extraction","51","1108","93865","40",
"Oklahoma","2009","212   ","Mining (except oil and gas)","119","2339","97950","40",
"Oklahoma","2009","21211 ","Coal mining","3","189","9455","40",
"Oklahoma","2009","212111","Bituminous coal and lignite surface mining","2","0","0","40",
"Oklahoma","2009","212112","Bituminous coal underground mining","1","0","0","40",
"Oklahoma","2009","2122  ","Metal ore mining","1","0","0","40",
"Oklahoma","2009","21229 ","Other metal ore mining","1","0","0","40",
"Oklahoma","2009","212291","Uranium-radium-vanadium ore mining","1","0","0","40",
"Oklahoma","2009","2123  ","Nonmetallic mineral mining and quarrying","115","2076","80905","40",
"Oklahoma","2009","21231 ","Stone mining and quarrying","70","1612","63557","40",
"Oklahoma","2009","212311","Dimension stone mining and quarrying","20","189","6511","40",
"Oklahoma","2009","212313","Crushed and broken granite mining and quarrying","6","0","0","40",
"Oklahoma","2009","212319","Other crushed and broken stone mining and quarrying","12","0","0","40",
"Oklahoma","2009","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","37","358","14020","40",
"Oklahoma","2009","213111","Drilling oil and gas wells","248","8137","422547","40",
"Oklahoma","2009","213112","Support activities for oil and gas operations","1206","18624","1004598","40",
"Oklahoma","2009","213113","Support activities for coal mining","6","129","5381","40",
"Oklahoma","2009","213115","Support activities for nonmetallic minerals (except fuels) mining","6","0","2688","40",
"Oklahoma","2009","22    ","Utilities","347","9799","715598","40",
"Oklahoma","2009","2211  ","Electric power generation, transmission and distribution","219","6613","482372","40",
"Oklahoma","2009","22111 ","Electric power generation","39","0","100554","40",
"Oklahoma","2009","221112","Fossil fuel electric power generation","36","0","99890","40",
"Oklahoma","2009","22112 ","Electric power transmission, control, and distribution","180","5340","381818","40",
"Oklahoma","2009","221121","Electric bulk power transmission and control","13","0","0","40",
"Oklahoma","2009","2212  ","Natural gas distribution","50","2706","214560","40",
"Oklahoma","2009","22121 ","Natural gas distribution","50","2706","214560","40",
"Oklahoma","2009","22131 ","Water supply and irrigation systems","62","257","7508","40",
"Oklahoma","2009","221310","Water supply and irrigation systems","62","257","7508","40",
"Oklahoma","2009","221320","Sewage treatment facilities","14","0","0","40",
"Oklahoma","2009","22133 ","Steam and air-conditioning supply","2","0","0","40",
"Oklahoma","2009","236   ","Construction of buildings","1970","11823","454474","40",
"Oklahoma","2009","2361  ","Residential building construction","1246","3782","111949","40",
"Oklahoma","2009","23622 ","Commercial and institutional building construction","677","7187","303492","40",
"Oklahoma","2009","237210","Land subdivision","131","374","12465","40",
"Oklahoma","2009","212321","Construction sand and gravel mining","32","227","7838","40",
"Oklahoma","2009","212322","Industrial sand mining","5","131","6182","40",
"Oklahoma","2009","21239 ","Other nonmetallic mineral mining and quarrying","8","106","3328","40",
"Oklahoma","2009","212399","All other nonmetallic mineral mining","8","106","3328","40",
"Oklahoma","2009","213   ","Support activities for mining","1470","26946","1435377","40",
"Oklahoma","2009","2131  ","Support activities for mining","1470","26946","1435377","40",
"Oklahoma","2009","21311 ","Support activities for mining","1470","26946","1435377","40",
"Oklahoma","2009","213114","Support activities for metal mining","4","0","0","40",
"Oklahoma","2009","221   ","Utilities","347","9799","715598","40",
"Oklahoma","2009","221119","Other electric power generation","3","0","0","40",
"Oklahoma","2009","221122","Electric power distribution","167","5116","366254","40",
"Oklahoma","2009","221210","Natural gas distribution","50","2706","214560","40",
"Oklahoma","2009","2213  ","Water, sewage and other systems","78","480","18666","40",
"Oklahoma","2009","22132 ","Sewage treatment facilities","14","0","0","40",
"Oklahoma","2009","221330","Steam and air-conditioning supply","2","0","0","40",
"Oklahoma","2009","23    ","Construction","8348","72601","2837966","40",
"Oklahoma","2009","23611 ","Residential building construction","1246","3782","111949","40",
"Oklahoma","2009","236115","New single-family housing construction (except operative builders)","505","1422","41272","40",
"Oklahoma","2009","236116","New multifamily housing construction (except operative builders)","16","0","812","40",
"Oklahoma","2009","236117","New housing operative builders","246","948","32953","40",
"Oklahoma","2009","236118","Residential remodelers","479","1369","36912","40",
"Oklahoma","2009","2362  ","Nonresidential building construction","724","8041","342525","40",
"Oklahoma","2009","23621 ","Industrial building construction","47","854","39033","40",
"Oklahoma","2009","236210","Industrial building construction","47","854","39033","40",
"Oklahoma","2009","236220","Commercial and institutional building construction","677","7187","303492","40",
"Oklahoma","2009","237   ","Heavy and civil engineering construction","807","17820","891928","40",
"Oklahoma","2009","2371  ","Utility system construction","459","12109","656137","40",
"Oklahoma","2009","23711 ","Water and sewer line and related structures construction","181","2231","88199","40",
"Oklahoma","2009","237110","Water and sewer line and related structures construction","181","2231","88199","40",
"Oklahoma","2009","23712 ","Oil and gas pipeline and related structures construction","115","7487","476041","40",
"Oklahoma","2009","237120","Oil and gas pipeline and related structures construction","115","7487","476041","40",
"Oklahoma","2009","23713 ","Power and communication line and related structures construction","163","2391","91897","40",
"Oklahoma","2009","237130","Power and communication line and related structures construction","163","2391","91897","40",
"Oklahoma","2009","2372  ","Land subdivision","131","374","12465","40",
"Oklahoma","2009","23721 ","Land subdivision","131","374","12465","40",
"Oklahoma","2009","23731 ","Highway, street, and bridge construction","163","4806","207789","40",
"Oklahoma","2009","237310","Highway, street, and bridge construction","163","4806","207789","40",
"Oklahoma","2009","2379  ","Other heavy and civil engineering construction","54","531","15537","40",
"Oklahoma","2009","2381  ","Foundation, structure, and building exterior contractors","1276","9379","295573","40",
"Oklahoma","2009","23811 ","Poured concrete foundation and structure contractors","321","2521","73938","40",
"Oklahoma","2009","238110","Poured concrete foundation and structure contractors","321","2521","73938","40",
"Oklahoma","2009","238120","Structural steel and precast concrete contractors","65","863","28365","40",
"Oklahoma","2009","23813 ","Framing contractors","124","393","8648","40",
"Oklahoma","2009","23814 ","Masonry contractors","212","1708","42470","40",
"Oklahoma","2009","238140","Masonry contractors","212","1708","42470","40",
"Oklahoma","2009","23816 ","Roofing contractors","299","2189","76654","40",
"Oklahoma","2009","238160","Roofing contractors","299","2189","76654","40",
"Oklahoma","2009","238170","Siding contractors","81","329","10700","40",
