"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"New York","2005","454112","Electronic Auctions","24","79","3160","36",
"New York","2005","454113","Mail-Order Houses","691","9407","397850","36",
"New York","2005","4542  ","Vending Machine Operators","293","3312","89740","36",
"New York","2005","45421 ","Vending Machine Operators","293","3312","89740","36",
"New York","2005","454210","Vending Machine Operators","293","3312","89740","36",
"New York","2005","483113","Coastal and Great Lakes Freight Transportation","57","1448","91347","36",
"New York","2005","483114","Coastal and Great Lakes Passenger Transportation","11","0","0","36",
"New York","2005","4832  ","Inland Water Transportation","32","1251","66064","36",
"New York","2005","48321 ","Inland Water Transportation","32","1251","66064","36",
"New York","2005","483211","Inland Water Freight Transportation","12","615","40212","36",
"New York","2005","1151  ","Support Activities for Crop Production","48","0","0","36",
"New York","2005","11421 ","Hunting and Trapping","4","0","0","36",
"New York","2005","114210","Hunting and Trapping","4","0","0","36",
"New York","2005","115   ","Support Activities for Agriculture and Forestry","294","3943","115014","36",
"New York","2005","11511 ","Support Activities for Crop Production","48","0","0","36",
"New York","2005","21231 ","Stone Mining and Quarrying","115","1592","92130","36",
"New York","2005","212291","Uranium-Radium-Vanadium Ore Mining","1","0","0","36",
"New York","2005","212299","All Other Metal Ore Mining","1","0","0","36",
"New York","2005","2123  ","Nonmetallic Mineral Mining and Quarrying","282","0","0","36",
"New York","2005","212311","Dimension Stone Mining and Quarrying","19","0","0","36",
"New York","2005","221122","Electric Power Distribution","301","0","0","36",
"New York","2005","2213  ","Water, Sewage and Other Systems","100","824","42876","36",
"New York","2005","2212  ","Natural Gas Distribution","92","4023","305663","36",
"New York","2005","22121 ","Natural Gas Distribution","92","4023","305663","36",
"New York","2005","221210","Natural Gas Distribution","92","4023","305663","36",
"New York","2005","21232 ","Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying","150","1100","57859","36",
"New York","2005","212312","Crushed and Broken Limestone Mining and Quarrying","71","887","60505","36",
"New York","2005","212313","Crushed and Broken Granite Mining and Quarrying","3","0","0","36",
"New York","2005","212319","Other Crushed and Broken Stone Mining and Quarrying","22","355","18277","36",
"New York","2005","221320","Sewage Treatment Facilities","35","294","12600","36",
"New York","2005","22131 ","Water Supply and Irrigation Systems","60","478","27491","36",
"New York","2005","221310","Water Supply and Irrigation Systems","60","478","27491","36",
"New York","2005","22132 ","Sewage Treatment Facilities","35","294","12600","36",
"New York","2005","22133 ","Steam and Air-Conditioning Supply","5","52","2785","36",
"New York","2005","2373  ","Highway, Street, and Bridge Construction","591","9959","779623","36",
"New York","2005","2372  ","Land Subdivision","410","2398","161051","36",
"New York","2005","23721 ","Land Subdivision","410","2398","161051","36",
"New York","2005","237210","Land Subdivision","410","2398","161051","36",
"New York","2005","23822 ","Plumbing, Heating, and Air-Conditioning Contractors","6171","49019","2451044","36",
"New York","2005","2382  ","Building Equipment Contractors","11409","104719","5578991","36",
"New York","2005","23821 ","Electrical Contractors","4787","47455","2593140","36",
"New York","2005","238210","Electrical Contractors","4787","47455","2593140","36",
"New York","2005","238220","Plumbing, Heating, and Air-Conditioning Contractors","6171","49019","2451044","36",
"New York","2005","3112  ","Grain and Oilseed Milling","23","857","57253","36",
"New York","2005","31111 ","Animal Food Manufacturing","52","1766","75933","36",
"New York","2005","311111","Dog and Cat Food Manufacturing","6","639","31600","36",
"New York","2005","311119","Other Animal Food Manufacturing","46","1127","44333","36",
"New York","2005","31121 ","Flour Milling and Malt Manufacturing","14","0","0","36",
"New York","2005","311520","Ice Cream and Frozen Dessert Manufacturing","33","1038","31056","36",
"New York","2005","311513","Cheese Manufacturing","29","2319","84363","36",
"New York","2005","311514","Dry, Condensed, and Evaporated Dairy Product Manufacturing","9","0","0","36",
"New York","2005","31152 ","Ice Cream and Frozen Dessert Manufacturing","33","1038","31056","36",
"New York","2005","31199 ","All Other Food Manufacturing","116","4585","143101","36",
"New York","2005","31194 ","Seasoning and Dressing Manufacturing","36","916","41808","36",
"New York","2005","311941","Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing","16","512","17585","36",
"New York","2005","311942","Spice and Extract Manufacturing","20","404","24223","36",
"New York","2005","31323 ","Nonwoven Fabric Mills","19","929","61741","36",
"New York","2005","313249","Other Knit Fabric and Lace Mills","23","519","19393","36",
"New York","2005","313230","Nonwoven Fabric Mills","19","929","61741","36",
