"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"Idaho","2004","115210","Support Activities for Animal Production","47","0","0","16",
"Idaho","2004","1153  ","Support Activities for Forestry","44","466","12073","16",
"Idaho","2004","11531 ","Support Activities for Forestry","44","466","12073","16",
"Idaho","2004","115310","Support Activities for Forestry","44","466","12073","16",
"Idaho","2004","21    ","Mining","120","0","0","16",
"Idaho","2004","23712 ","Oil and Gas Pipeline and Related Structures Construction","7","48","1750","16",
"Idaho","2004","237120","Oil and Gas Pipeline and Related Structures Construction","7","48","1750","16",
"Idaho","2004","23713 ","Power and Communication Line and Related Structures Construction","42","517","20147","16",
"Idaho","2004","311411","Frozen Fruit, Juice, and Vegetable Manufacturing","11","3396","99416","16",
"Idaho","2004","237130","Power and Communication Line and Related Structures Construction","42","517","20147","16",
"Idaho","2004","3114  ","Fruit and Vegetable Preserving and Specialty Food Manufacturing","38","7100","208911","16",
"Idaho","2004","31141 ","Frozen Food Manufacturing","15","4112","118935","16",
"Idaho","2004","311412","Frozen Specialty Food Manufacturing","4","716","19519","16",
"Idaho","2004","31521 ","Cut and Sew Apparel Contractors","16","0","0","16",
"Idaho","2004","31142 ","Fruit and Vegetable Canning, Pickling, and Drying","23","2988","89976","16",
"Idaho","2004","315191","Outerwear Knitting Mills","2","0","0","16",
"Idaho","2004","3152  ","Cut and Sew Apparel Manufacturing","20","0","0","16",
"Idaho","2004","323121","Tradebinding and Related Work","3","0","0","16",
"Idaho","2004","315211","Men's and Boys' Cut and Sew Apparel Contractors","3","0","0","16",
"Idaho","2004","323119","Other Commercial Printing","7","47","1160","16",
"Idaho","2004","32312 ","Support Activities for Printing","9","0","0","16",
"Idaho","2004","323122","Prepress Services","6","0","0","16",
"Idaho","2004","3272  ","Glass and Glass Product Manufacturing","14","77","1992","16",
"Idaho","2004","324   ","Petroleum and Coal Products Manufacturing","6","0","0","16",
"Idaho","2004","32711 ","Pottery, Ceramics, and Plumbing Fixture Manufacturing","2","0","0","16",
"Idaho","2004","327112","Vitreous China, Fine Earthenware, and Other Pottery Product Manufacturing","2","0","0","16",
"Idaho","2004","32721 ","Glass and Glass Product Manufacturing","14","77","1992","16",
"Idaho","2004","332420","Metal Tank (Heavy Gauge) Manufacturing","5","168","5873","16",
"Idaho","2004","327212","Other Pressed and Blown Glass and Glassware Manufacturing","3","0","0","16",
"Idaho","2004","332410","Power Boiler and Heat Exchanger Manufacturing","1","0","0","16",
"Idaho","2004","33242 ","Metal Tank (Heavy Gauge) Manufacturing","5","168","5873","16",
"Idaho","2004","33243 ","Metal Can, Box, and Other Metal Container (Light Gauge) Manufacturing","2","0","0","16",
"Idaho","2004","333613","Mechanical Power Transmission Equipment Manufacturing","1","0","0","16",
"Idaho","2004","332431","Metal Can Manufacturing","1","0","0","16",
"Idaho","2004","3336  ","Engine, Turbine, and Power Transmission Equipment Manufacturing","2","0","0","16",
"Idaho","2004","33361 ","Engine, Turbine, and Power Transmission Equipment Manufacturing","2","0","0","16",
"Idaho","2004","333618","Other Engine Equipment Manufacturing","1","0","0","16",
"Idaho","2004","3363  ","Motor Vehicle Parts Manufacturing","7","0","0","16",
"Idaho","2004","336211","Motor Vehicle Body Manufacturing","4","0","0","16",
"Idaho","2004","336212","Truck Trailer Manufacturing","5","0","0","16",
"Idaho","2004","336214","Travel Trailer and Camper Manufacturing","17","0","0","16",
"Idaho","2004","33631 ","Motor Vehicle Gasoline Engine and Engine Parts Manufacturing","3","0","0","16",
"Idaho","2004","423110","Automobile and Other Motor Vehicle Merchant Wholesalers","39","426","15876","16",
"Idaho","2004","423   ","Merchant Wholesalers, Durable Goods","1135","12017","514358","16",
"Idaho","2004","4231  ","Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers","124","1353","42406","16",
"Idaho","2004","42311 ","Automobile and Other Motor Vehicle Merchant Wholesalers","39","426","15876","16",
"Idaho","2004","42386 ","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers","8","0","0","16",
"Idaho","2004","423840","Industrial Supplies Merchant Wholesalers","45","278","10234","16",
"Idaho","2004","42385 ","Service Establishment Equipment and Supplies Merchant Wholesalers","27","0","0","16",
"Idaho","2004","423850","Service Establishment Equipment and Supplies Merchant Wholesalers","27","0","0","16",
"Idaho","2004","4248  ","Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers","33","921","27374","16",
"Idaho","2004","424710","Petroleum Bulk Stations and Terminals","30","350","9923","16",
"Idaho","2004","42472 ","Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)","19","255","9279","16",
"Idaho","2004","424720","Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)","19","255","9279","16",
"Idaho","2004","444220","Nursery, Garden Center, and Farm Supply Stores","136","1451","35770","16",
"Idaho","2004","44421 ","Outdoor Power Equipment Stores","27","120","2572","16",
"Idaho","2004","444210","Outdoor Power Equipment Stores","27","120","2572","16",
"Idaho","2004","44422 ","Nursery, Garden Center, and Farm Supply Stores","136","1451","35770","16",
"Idaho","2004","45211 ","Department Stores","49","5206","82008","16",
"Idaho","2004","445   ","Food and Beverage Stores","539","11515","215673","16",
"Idaho","2004","452   ","General Merchandise Stores","217","14979","257739","16",
"Idaho","2004","4521  ","Department Stores","49","5206","82008","16",
"Idaho","2004","452111","Department Stores (except Discount Department Stores)","24","2273","38347","16",
"Idaho","2004","452112","Discount Department Stores","25","2933","43661","16",
"Idaho","2004","4852  ","Interurban and Rural Bus Transportation","2","0","0","16",
"Idaho","2004","48511 ","Urban Transit Systems","4","0","0","16",
"Idaho","2004","485113","Bus and Other Motor Vehicle Transit Systems","2","0","0","16",
"Idaho","2004","485119","Other Urban Transit Systems","2","0","0","16",
"Idaho","2004","493130","Farm Product Warehousing and Storage","14","0","0","16",
"Idaho","2004","48521 ","Interurban and Rural Bus Transportation","2","0","0","16",
"Idaho","2004","493120","Refrigerated Warehousing and Storage","8","0","0","16",
"Idaho","2004","49313 ","Farm Product Warehousing and Storage","14","0","0","16",
"Idaho","2004","49319 ","Other Warehousing and Storage","12","478","13100","16",
"Idaho","2004","493190","Other Warehousing and Storage","12","478","13100","16",
"Idaho","2004","5191  ","Other Information Services","17","0","0","16",
"Idaho","2004","51821 ","Data Processing, Hosting, and Related Services","40","742","33425","16",
"Idaho","2004","518210","Data Processing, Hosting, and Related Services","40","742","33425","16",
"Idaho","2004","519   ","Other Information Services","17","0","0","16",
