"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"New Mexico","2000","1153  ","Forestry support activities","2","0","0","35",
"New Mexico","2000","11531 ","Forestry support activities","2","0","0","35",
"New Mexico","2000","115310","Forestry support activities","2","0","0","35",
"New Mexico","2000","21    ","Mining","563","13193","580464","35",
"New Mexico","2000","211   ","Oil & gas extraction","218","2498","161204","35",
"New Mexico","2000","233110","Land subdivision & land development","90","666","25132","35",
"New Mexico","2000","2332  ","Residential building construction","1356","6507","153635","35",
"New Mexico","2000","23321 ","Single-family housing construction","1301","6019","135883","35",
"New Mexico","2000","233210","Single-family housing construction","1301","6019","135883","35",
"New Mexico","2000","235940","Wrecking & demolition contractors","8","0","0","35",
"New Mexico","2000","235990","All other special trade contractors","212","1179","26702","35",
"New Mexico","2000","23595 ","Bldg equip & oth mach installation contractor","14","290","11290","35",
"New Mexico","2000","235950","Bldg equip & oth mach installation contractor","14","290","11290","35",
"New Mexico","2000","23599 ","All other special trade contractors","212","1179","26702","35",
"New Mexico","2000","3131  ","Fiber, yarn & thread mills","1","0","0","35",
"New Mexico","2000","31321 ","Broadwoven fabric mills","4","18","208","35",
"New Mexico","2000","31311 ","Fiber, yarn & thread mills","1","0","0","35",
"New Mexico","2000","313111","Yarn spinning mills","1","0","0","35",
"New Mexico","2000","3132  ","Fabric mills","5","0","0","35",
"New Mexico","2000","321999","All other miscellaneous wood product mfg","12","0","0","35",
"New Mexico","2000","322121","Paper (except newsprint) mills","1","0","0","35",
"New Mexico","2000","322   ","Paper mfg","12","713","20423","35",
"New Mexico","2000","3221  ","Pulp, paper & paperboard mills","2","0","0","35",
"New Mexico","2000","32212 ","Paper mills","1","0","0","35",
"New Mexico","2000","322214","Fiber can, tube, drum & similar products mfg","2","0","0","35",
"New Mexico","2000","32229 ","Other converted paper product mfg","3","0","0","35",
"New Mexico","2000","322215","Nonfolding sanitary food container mfg","1","0","0","35",
"New Mexico","2000","32223 ","Stationery product mfg","1","0","0","35",
"New Mexico","2000","322233","Stationery, tablet & related product mfg","1","0","0","35",
"New Mexico","2000","322291","Sanitary paper product mfg","1","0","0","35",
"New Mexico","2000","32311 ","Printing","169","0","0","35",
"New Mexico","2000","322299","All other converted paper product mfg","2","0","0","35",
"New Mexico","2000","323   ","Printing & related support activities","184","1471","35339","35",
"New Mexico","2000","3231  ","Printing & related support activities","184","1471","35339","35",
"New Mexico","2000","32312 ","Printing support activities","15","0","0","35",
"New Mexico","2000","3241  ","Petroleum & coal products mfg","16","880","45808","35",
"New Mexico","2000","323121","Tradebinding & related work","5","0","0","35",
"New Mexico","2000","323122","Prepress services","10","0","0","35",
"New Mexico","2000","324   ","Petroleum & coal products mfg","16","880","45808","35",
"New Mexico","2000","32519 ","Other basic organic chemical mfg","3","0","0","35",
"New Mexico","2000","32531 ","Fertilizer mfg","3","0","0","35",
"New Mexico","2000","325193","Ethyl alcohol mfg","1","0","0","35",
"New Mexico","2000","325199","All other basic organic chemical mfg","2","0","0","35",
"New Mexico","2000","3253  ","Pesticide, fertilizer & oth ag chemical mfg","5","33","752","35",
"New Mexico","2000","3259  ","Other chemical product & preparation mfg","8","249","4765","35",
"New Mexico","2000","325991","Custom compounding of purchased resin","1","0","0","35",
"New Mexico","2000","32592 ","Explosives mfg","1","0","0","35",
"New Mexico","2000","325920","Explosives mfg","1","0","0","35",
"New Mexico","2000","32599 ","All other chemical product & preparation mfg","7","0","0","35",
"New Mexico","2000","326299","All other rubber product mfg","1","0","0","35",
"New Mexico","2000","327   ","Nonmetallic mineral product mfg","130","2982","95019","35",
"New Mexico","2000","331   ","Primary metal mfg","27","800","30394","35",
"New Mexico","2000","3271  ","Clay product & refractory mfg","36","0","0","35",
"New Mexico","2000","32711 ","Pottery, ceramics & plumbing fixture mfg","24","0","0","35",
"New Mexico","2000","327112","Vitreous china & other pottery product mfg","23","0","0","35",
"New Mexico","2000","3311  ","Iron & steel mills & ferroalloy mfg","1","0","0","35",
"New Mexico","2000","3323  ","Architectural & structural metals mfg","67","1093","28996","35",
"New Mexico","2000","33111 ","Iron & steel mills & ferroalloy mfg","1","0","0","35",
"New Mexico","2000","331111","Iron & steel mills","1","0","0","35",
"New Mexico","2000","3312  ","Steel product mfg from purchased steel","2","0","0","35",
"New Mexico","2000","33231 ","Plate work & fabricated structural prod mfg","22","371","10282","35",
"New Mexico","2000","33313 ","Mining & oil & gas field machinery mfg","9","0","0","35",
"New Mexico","2000","332311","Prefab metal building & component mfg","2","0","0","35",
"New Mexico","2000","332312","Fabricated structural metal mfg","15","293","8085","35",
"New Mexico","2000","332313","Plate work mfg","5","0","0","35",
"New Mexico","2000","33329 ","Other industrial machinery mfg","13","222","8293","35",
"New Mexico","2000","333131","Mining machinery & equipment mfg","2","0","0","35",
"New Mexico","2000","333132","Oil & gas field machinery & equipment mfg","7","0","0","35",
"New Mexico","2000","3332  ","Industrial machinery mfg","13","222","8293","35",
"New Mexico","2000","334210","Telephone apparatus mfg","1","0","0","35",
"New Mexico","2000","33422 ","Radio, TV broadcast & wireless comm equip mfg","3","0","0","35",
"New Mexico","2000","3362  ","Motor vehicle body & trailer mfg","8","0","0","35",
"New Mexico","2000","334220","Radio, TV broadcast & wireless comm equip mfg","3","0","0","35",
"New Mexico","2000","33429 ","Other communications equipment mfg","1","0","0","35",
"New Mexico","2000","334290","Other communications equipment mfg","1","0","0","35",
"New Mexico","2000","33621 ","Motor vehicle body & trailer mfg","8","0","0","35",
"New Mexico","2000","339111","Laboratory apparatus & furniture mfg","1","0","0","35",
"New Mexico","2000","336211","Motor vehicle body mfg","4","0","0","35",
"New Mexico","2000","336212","Truck trailer mfg","2","0","0","35",
"New Mexico","2000","336214","Travel trailer & camper mfg","2","0","0","35",
"New Mexico","2000","339112","Surgical & medical instrument mfg","5","0","0","35",
"New Mexico","2000","42145 ","Medical, dental, hospital equip & supp whsle","46","563","23643","35",
"New Mexico","2000","339113","Surgical appliance & supplies mfg","4","0","0","35",
"New Mexico","2000","339114","Dental equipment & supplies mfg","5","0","0","35",
"New Mexico","2000","339115","Ophthalmic goods mfg","4","0","0","35",
"New Mexico","2000","211111","Crude petroleum & natural gas extraction","181","1676","109071","35",
"New Mexico","2000","421450","Medical, dental, hospital equip & supp whsle","46","563","23643","35",
"New Mexico","2000","42146 ","Ophthalmic goods whsle","4","0","0","35",
"New Mexico","2000","421460","Ophthalmic goods whsle","4","0","0","35",
"New Mexico","2000","2111  ","Oil & gas extraction","218","2498","161204","35",
"New Mexico","2000","21111 ","Oil & gas extraction","218","2498","161204","35",
"New Mexico","2000","211112","Natural gas liquid extraction","37","822","52133","35",
"New Mexico","2000","212   ","Mining (except oil & gas)","61","4511","209435","35",
"New Mexico","2000","23331 ","Mfg & industrial building construction","43","2052","84276","35",
"New Mexico","2000","23322 ","Multifamily housing construction","55","488","17752","35",
"New Mexico","2000","233220","Multifamily housing construction","55","488","17752","35",
"New Mexico","2000","2333  ","Nonresidential building construction","383","6129","208182","35",
"New Mexico","2000","233310","Mfg & industrial building construction","43","2052","84276","35",
"New Mexico","2000","31111 ","Animal food mfg","9","0","0","35",
"New Mexico","2000","31-33 ","Manufacturing","1563","38072","1144727","35",
"New Mexico","2000","311   ","Food mfg","137","3893","101267","35",
"New Mexico","2000","3111  ","Animal food mfg","9","0","0","35",
"New Mexico","2000","311111","Dog & cat food mfg","1","0","0","35",
"New Mexico","2000","3133  ","Textile, fabric finishing, fabric coating mills","8","0","0","35",
"New Mexico","2000","313210","Broadwoven fabric mills","4","18","208","35",
"New Mexico","2000","31322 ","Narrow fabric mills & schiffli mach embroidery","1","0","0","35",
"New Mexico","2000","313222","Schiffli machine embroidery","1","0","0","35",
"New Mexico","2000","31331 ","Textile & fabric finishing mills","7","0","0","35",
"New Mexico","2000","32221 ","Paperboard container mfg","6","0","0","35",
"New Mexico","2000","32213 ","Paperboard mills","1","0","0","35",
"New Mexico","2000","322130","Paperboard mills","1","0","0","35",
"New Mexico","2000","3222  ","Converted paper product mfg","10","0","0","35",
"New Mexico","2000","322211","Corrugated & solid fiber box mfg","3","0","0","35",
"New Mexico","2000","323113","Commercial screen printing","18","0","0","35",
"New Mexico","2000","323110","Commercial lithographic printing","76","924","23144","35",
"New Mexico","2000","323111","Commercial gravure printing","5","0","0","35",
"New Mexico","2000","323112","Commercial flexographic printing","3","0","0","35",
"New Mexico","2000","323114","Quick printing","34","212","3362","35",
"New Mexico","2000","324121","Asphalt paving mixture & block mfg","6","0","0","35",
"New Mexico","2000","32411 ","Petroleum refineries","4","0","0","35",
"New Mexico","2000","324110","Petroleum refineries","4","0","0","35",
"New Mexico","2000","32412 ","Asphalt paving, roofing & saturated mat mfg","8","0","0","35",
"New Mexico","2000","325311","Nitrogenous fertilizer mfg","2","0","0","35",
"New Mexico","2000","3254  ","Pharmaceutical & medicine mfg","7","292","11158","35",
"New Mexico","2000","325314","Fertilizer (mixing only) mfg","1","0","0","35",
"New Mexico","2000","32532 ","Pesticide & other agricultural chemical mfg","2","0","0","35",
"New Mexico","2000","325320","Pesticide & other agricultural chemical mfg","2","0","0","35",
"New Mexico","2000","32611 ","Unsupported plastics film, sheet, & bag mfg","4","65","1809","35",
"New Mexico","2000","325998","All oth misc chemical product & prep mfg","6","0","0","35",
"New Mexico","2000","326   ","Plastics & rubber products mfg","34","886","21575","35",
"New Mexico","2000","3261  ","Plastics product mfg","30","0","0","35",
"New Mexico","2000","327113","Porcelain electrical supply mfg","1","0","0","35",
"New Mexico","2000","327123","Other structural clay product mfg","2","0","0","35",
"New Mexico","2000","32712 ","Clay building material & refractories mfg","12","0","0","35",
"New Mexico","2000","327121","Brick & structural clay tile mfg","2","0","0","35",
"New Mexico","2000","327122","Ceramic wall & floor tile mfg","7","0","0","35",
"New Mexico","2000","33121 ","Iron, steel pipe & tube mfg from purchased steel","1","0","0","35",
"New Mexico","2000","3313  ","Alumina & aluminum production & processing","1","0","0","35",
"New Mexico","2000","331210","Iron, steel pipe & tube mfg from purchased steel","1","0","0","35",
"New Mexico","2000","33122 ","Rolling & drawing of purchased steel","1","0","0","35",
"New Mexico","2000","331222","Steel wire drawing","1","0","0","35",
"New Mexico","2000","33232 ","Ornamental & architectural metal prod mfg","45","722","18714","35",
