"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Maine","2000","48611 ","Pipeline transportation of crude oil","2","0","0","23",
"Maine","2000","486110","Pipeline transportation of crude oil","2","0","0","23",
"Maine","2000","4862  ","Pipeline transportation of natural gas","4","0","0","23",
"Maine","2000","48621 ","Pipeline transportation of natural gas","4","0","0","23",
"Maine","2000","486210","Pipeline transportation of natural gas","4","0","0","23",
"Maine","2000","488390","Other water transportation support activities","12","0","0","23",
"Maine","2000","4884  ","Road transportation support activities","33","246","5699","23",
"Maine","2000","48841 ","Motor vehicle towing","28","121","1899","23",
"Maine","2000","488410","Motor vehicle towing","28","121","1899","23",
"Maine","2000","48849 ","Other road transportation support activities","5","125","3800","23",
"Maine","2000","114112","Shellfish fishing","91","0","0","23",
"Maine","2000","1141  ","Fishing","173","0","0","23",
"Maine","2000","11411 ","Fishing","173","0","0","23",
"Maine","2000","114111","Finfish fishing","80","0","0","23",
"Maine","2000","114119","Other marine fishing","2","0","0","23",
"Maine","2000","2211  ","Elec pwr generation, transmsn & distribution","68","2644","132025","23",
"Maine","2000","213111","Drilling oil & gas wells","1","0","0","23",
"Maine","2000","22    ","Utilities","110","3120","150067","23",
"Maine","2000","221   ","Utilities","110","3120","150067","23",
"Maine","2000","22111 ","Electric power generation","29","364","22357","23",
"Maine","2000","115   ","Agriculture & forestry support activities","49","0","0","23",
"Maine","2000","1142  ","Hunting & trapping","2","0","0","23",
"Maine","2000","11421 ","Hunting & trapping","2","0","0","23",
"Maine","2000","114210","Hunting & trapping","2","0","0","23",
"Maine","2000","1151  ","Crop production support activities","11","0","0","23",
"Maine","2000","221119","Other electric power generation","6","0","0","23",
"Maine","2000","221111","Hydroelectric power generation","15","0","0","23",
"Maine","2000","221112","Fossil fuel electric power generation","7","0","0","23",
"Maine","2000","221113","Nuclear electric power generation","1","0","0","23",
"Maine","2000","22112 ","Electric pwr transmsn, control & distribution","39","2280","109668","23",
"Maine","2000","23412 ","Bridge & tunnel construction","8","238","11460","23",
"Maine","2000","2341  ","Highway, street, bridge & tunnel construction","109","1277","61364","23",
"Maine","2000","23411 ","Highway & street construction","101","1039","49904","23",
"Maine","2000","234110","Highway & street construction","101","1039","49904","23",
"Maine","2000","234   ","Heavy construction","280","4857","236176","23",
"Maine","2000","23551 ","Carpentry contractors","426","1195","25235","23",
"Maine","2000","23543 ","Tile, marble, terrazzo & mosaic contractors","15","0","0","23",
"Maine","2000","235430","Tile, marble, terrazzo & mosaic contractors","15","0","0","23",
"Maine","2000","2355  ","Carpentry & floor contractors","524","1539","34309","23",
"Maine","2000","31111 ","Animal food mfg","5","0","0","23",
"Maine","2000","31-33 ","Manufacturing","1878","79645","2797082","23",
"Maine","2000","311   ","Food mfg","188","7586","205695","23",
"Maine","2000","3111  ","Animal food mfg","5","0","0","23",
"Maine","2000","311119","Other animal food mfg","5","0","0","23",
"Maine","2000","311611","Animal (except poultry) slaughtering","10","0","0","23",
"Maine","2000","311520","Ice cream & frozen dessert mfg","3","0","0","23",
"Maine","2000","3116  ","Animal slaughtering & processing","17","1140","35655","23",
"Maine","2000","31161 ","Animal slaughtering & processing","17","1140","35655","23",
"Maine","2000","311612","Meat processed from carcasses","5","0","0","23",
"Maine","2000","312111","Soft drink mfg","2","0","0","23",
"Maine","2000","312   ","Beverage & tobacco product mfg","20","663","28086","23",
"Maine","2000","3121  ","Beverage mfg","20","663","28086","23",
"Maine","2000","31211 ","Soft drink & ice mfg","7","417","20340","23",
"Maine","2000","312112","Bottled water mfg","4","0","0","23",
"Maine","2000","312113","Ice mfg","1","0","0","23",
"Maine","2000","31491 ","Textile bag & canvas mills","30","737","18480","23",
"Maine","2000","314991","Rope, cordage & twine mills","8","433","9167","23",
"Maine","2000","314911","Textile bag mills","8","524","10685","23",
"Maine","2000","314912","Canvas & related product mills","22","213","7795","23",
"Maine","2000","31499 ","All other textile product mills","18","0","0","23",
"Maine","2000","314999","All other miscellaneous textile product mills","10","0","0","23",
"Maine","2000","316219","Other footwear mfg","2","0","0","23",
"Maine","2000","316212","House slipper mfg","1","0","0","23",
"Maine","2000","316213","Men's footwear (exc athletic) mfg","9","2460","55082","23",
"Maine","2000","316214","Women's footwear (exc athletic) mfg","4","0","0","23",
"Maine","2000","3169  ","Other leather & allied product mfg","12","0","0","23",
"Maine","2000","221210","Natural gas distribution","5","0","0","23",
"Maine","2000","221122","Electric power distribution","39","2280","109668","23",
"Maine","2000","2212  ","Natural gas distribution","5","0","0","23",
"Maine","2000","22121 ","Natural gas distribution","5","0","0","23",
"Maine","2000","2213  ","Water, sewage & other systems","37","0","0","23",
