"GEO_TTL","YEAR","NAICS1997","NAICS1997_TTL","ESTAB","EMP","PAYANN","state",
"Illinois","2000","212313","Crushed & broken granite mining & quarrying","1","0","0","17",
"Illinois","2000","212319","Other crushed & broken stone mining & quarrying","5","0","0","17",
"Illinois","2000","21232 ","Sand, gravel, clay, refractory minerals mining","98","1481","74142","17",
"Illinois","2000","212321","Construction sand & gravel mining","83","993","54896","17",
"Illinois","2000","235210","Painting & wall covering contractors","1756","9425","350610","17",
"Illinois","2000","2353  ","Electrical contractors","2800","34606","1767441","17",
"Illinois","2000","31152 ","Ice cream & frozen dessert mfg","17","1395","45920","17",
"Illinois","2000","23531 ","Electrical contractors","2800","34606","1767441","17",
"Illinois","2000","235310","Electrical contractors","2800","34606","1767441","17",
"Illinois","2000","2354  ","Masonry, drywall, insulation, tile contractors","2137","22848","969848","17",
"Illinois","2000","311520","Ice cream & frozen dessert mfg","17","1395","45920","17",
"Illinois","2000","31171 ","Seafood product preparation & packaging","7","179","7787","17",
"Illinois","2000","3116  ","Animal slaughtering & processing","204","18601","545214","17",
"Illinois","2000","31161 ","Animal slaughtering & processing","204","18601","545214","17",
"Illinois","2000","311611","Animal (except poultry) slaughtering","95","9474","247801","17",
"Illinois","2000","311711","Seafood canning","1","0","0","17",
"Illinois","2000","311712","Fresh & frozen seafood processing","6","0","0","17",
"Illinois","2000","311812","Commercial bakeries","111","8165","293696","17",
"Illinois","2000","3118  ","Bakeries & tortilla mfg","495","20000","653328","17",
"Illinois","2000","31181 ","Bread & bakery product mfg","431","11953","369805","17",
"Illinois","2000","311811","Retail bakeries","308","3129","53843","17",
"Illinois","2000","311813","Frozen cakes, pies & other pastries mfg","12","659","22266","17",
"Illinois","2000","31194 ","Seasoning & dressing mfg","45","3587","185172","17",
"Illinois","2000","31182 ","Cookie, cracker & pasta mfg","56","7464","269134","17",
"Illinois","2000","311821","Cookie & cracker mfg","28","5515","203967","17",
"Illinois","2000","311930","Flavoring syrup & concentrate mfg","12","437","16579","17",
"Illinois","2000","312229","Other tobacco product mfg","1","0","0","17",
"Illinois","2000","311941","Mayonnaise, dressing & oth prepared sauce mfg","20","2195","86345","17",
"Illinois","2000","311942","Spice & extract mfg","25","1392","98827","17",
"Illinois","2000","31199 ","All other food mfg","86","5170","167788","17",
"Illinois","2000","313   ","Textile mills","71","1015","33086","17",
"Illinois","2000","3131  ","Fiber, yarn & thread mills","5","0","0","17",
"Illinois","2000","314110","Carpet & rug mills","3","0","0","17",
"Illinois","2000","31311 ","Fiber, yarn & thread mills","5","0","0","17",
"Illinois","2000","313111","Yarn spinning mills","4","0","0","17",
"Illinois","2000","31411 ","Carpet & rug mills","3","0","0","17",
"Illinois","2000","31412 ","Curtain & linen mills","116","0","0","17",
"Illinois","2000","315231","Women's, girls' cut & sew lingerie mfg","4","123","2015","17",
"Illinois","2000","314121","Curtain & drapery mills","96","0","0","17",
"Illinois","2000","314129","Other household textile product mills","20","1023","29277","17",
"Illinois","2000","31523 ","Women's, girls' cut & sew apparel mfg","62","769","18360","17",
"Illinois","2000","315232","Women's, girls' cut & sew blouse mfg","7","86","1944","17",
"Illinois","2000","3212  ","Veneer, plywood & engineered wood product mfg","48","2269","68123","17",
"Illinois","2000","315233","Women's, girls' cut & sew dress mfg","15","296","7688","17",
"Illinois","2000","315234","Women's, girls' cut & sew suit, coat, skirt mfg","9","94","3166","17",
"Illinois","2000","321114","Wood preservation","8","189","6319","17",
"Illinois","2000","32121 ","Veneer, plywood & engineered wood product mfg","48","2269","68123","17",
"Illinois","2000","32223 ","Stationery product mfg","43","3144","108409","17",
"Illinois","2000","321211","Hardwood veneer & plywood mfg","8","0","0","17",
"Illinois","2000","321212","Softwood veneer & plywood mfg","1","0","0","17",
"Illinois","2000","322226","Surface-coated paperboard mfg","5","547","20536","17",
"Illinois","2000","322231","Die-cut paper & paperboard office supply mfg","14","579","13664","17",
"Illinois","2000","32519 ","Other basic organic chemical mfg","46","3122","176739","17",
"Illinois","2000","322232","Envelope mfg","21","2074","77528","17",
"Illinois","2000","322233","Stationery, tablet & related product mfg","8","491","17217","17",
"Illinois","2000","325188","All other basic inorganic chemical mfg","32","2342","119892","17",
"Illinois","2000","325191","Gum & wood chemical mfg","1","0","0","17",
"Illinois","2000","326111","Unsupported plastics bag mfg","27","3893","110169","17",
"Illinois","2000","325192","Cyclic crude & intermediate mfg","3","0","0","17",
"Illinois","2000","325193","Ethyl alcohol mfg","4","0","0","17",
"Illinois","2000","32611 ","Unsupported plastics film, sheet, & bag mfg","89","7777","269358","17",
"Illinois","2000","326112","Unsupported plastics packaging film & sheet mfg","15","1257","54642","17",
"Illinois","2000","327390","Other concrete product mfg","82","2036","73980","17",
"Illinois","2000","326113","Unsupported plastics film & sheet (except packaging","47","2627","104547","17",
"Illinois","2000","32612 ","Plastics pipe, pipe fitting, & unsupported profile","59","2995","98659","17",
"Illinois","2000","32739 ","Other concrete product mfg","82","2036","73980","17",
"Illinois","2000","3274  ","Lime & gypsum product mfg","13","0","0","17",
"Illinois","2000","32741 ","Lime mfg","3","0","0","17",
"Illinois","2000","332115","Crown & closure mfg","8","679","20745","17",
"Illinois","2000","327410","Lime mfg","3","0","0","17",
"Illinois","2000","32742 ","Gypsum product mfg","10","0","0","17",
"Illinois","2000","332114","Custom roll forming","26","1367","51986","17",
"Illinois","2000","332116","Metal stamping","257","15604","606063","17",
"Illinois","2000","332117","Powder metallurgy parts mfg","17","1319","55606","17",
"Illinois","2000","333112","Lawn & garden equipment mfg","4","0","0","17",
"Illinois","2000","3322  ","Cutlery & handtool mfg","127","6251","233209","17",
"Illinois","2000","33311 ","Agricultural implement mfg","60","9946","422719","17",
"Illinois","2000","333111","Farm machinery & equipment mfg","56","0","0","17",
"Illinois","2000","333997","Scale & balance (except laboratory) mfg","6","0","0","17",
"Illinois","2000","33312 ","Construction machinery mfg","55","10794","555496","17",
"Illinois","2000","333120","Construction machinery mfg","55","10794","555496","17",
"Illinois","2000","333996","Fluid power pump & motor mfg","12","1637","61528","17",
"Illinois","2000","333999","All other general purpose machinery mfg","126","4525","184010","17",
"Illinois","2000","334   ","Computer & electronic product mfg","756","69440","3610505","17",
"Illinois","2000","33592 ","Communication & energy wire & cable mfg","14","2862","120323","17",
"Illinois","2000","3341  ","Computer & peripheral equipment mfg","62","2539","134818","17",
"Illinois","2000","33591 ","Battery mfg","8","753","24977","17",
"Illinois","2000","335911","Storage battery mfg","8","753","24977","17",
"Illinois","2000","335921","Fiber optic cable mfg","1","0","0","17",
"Illinois","2000","337215","Showcase, partition, shelving & locker mfg","99","7358","235625","17",
"Illinois","2000","335929","Other communication & energy wire mfg","13","0","0","17",
"Illinois","2000","337212","Custom architectural woodwork & millwork mfg","46","716","30058","17",
"Illinois","2000","337214","Office furniture (except wood) mfg","11","1168","43939","17",
"Illinois","2000","3379  ","Other furniture related product mfg","61","2273","65460","17",
"Illinois","2000","337920","Blind & shade mfg","32","1383","38139","17",
"Illinois","2000","33791 ","Mattress mfg","29","890","27321","17",
"Illinois","2000","337910","Mattress mfg","29","890","27321","17",
"Illinois","2000","33792 ","Blind & shade mfg","32","1383","38139","17",
"Illinois","2000","339   ","Miscellaneous mfg","1304","35384","1369938","17",
"Illinois","2000","3399  ","Other miscellaneous mfg","796","26386","999186","17",
"Illinois","2000","3391  ","Medical equipment & supplies mfg","508","8998","370752","17",
"Illinois","2000","339115","Ophthalmic goods mfg","27","1232","101928","17",
"Illinois","2000","339116","Dental laboratories","313","1821","51259","17",
"Illinois","2000","33991 ","Jewelry & silverware mfg","91","1343","35747","17",
"Illinois","2000","339944","Carbon paper & inked ribbon mfg","4","0","0","17",
"Illinois","2000","339911","Jewelry (exc costume) mfg","54","791","22858","17",
"Illinois","2000","339942","Lead pencil & art good mfg","11","360","12044","17",
"Illinois","2000","339943","Marking device mfg","45","0","0","17",
"Illinois","2000","33995 ","Sign mfg","275","5665","231345","17",
"Illinois","2000","42114 ","Motor vehicle parts (used) whsle","198","2153","62169","17",
"Illinois","2000","339950","Sign mfg","275","5665","231345","17",
"Illinois","2000","42113 ","Tire & tube whsle","60","634","24503","17",
"Illinois","2000","421130","Tire & tube whsle","60","634","24503","17",
"Illinois","2000","421140","Motor vehicle parts (used) whsle","198","2153","62169","17",
"Illinois","2000","4212  ","Furniture & Home furnishing whsle","689","7960","367013","17",
"Illinois","2000","42145 ","Medical, dental, hospital equip & supp whsle","450","7973","453490","17",
"Illinois","2000","421430","Computer & peripheral equip & software whsle","667","19677","1545482","17",
"Illinois","2000","42144 ","Other commercial equipment whsle","256","4137","171299","17",
"Illinois","2000","421440","Other commercial equipment whsle","256","4137","171299","17",
"Illinois","2000","4218  ","Machinery, equipment & supplies whsle","3965","49065","2370685","17",
"Illinois","2000","421730","Warm air heating & AC equip & supplies whsle","242","2366","112849","17",
"Illinois","2000","42174 ","Refrigeration equipment & supplies whsle","77","794","35225","17",
"Illinois","2000","421740","Refrigeration equipment & supplies whsle","77","794","35225","17",
"Illinois","2000","422130","Industrial & personal service paper whsle","355","5192","276396","17",
"Illinois","2000","42181 ","Const & mining (exc petroleum) equip whsle","214","4337","233870","17",
"Illinois","2000","422120","Stationery & office supplies whsle","414","9518","286287","17",
"Illinois","2000","42213 ","Industrial & personal service paper whsle","355","5192","276396","17",
"Illinois","2000","4222  ","Drugs & druggists' sundries whsle","295","12102","794059","17",
"Illinois","2000","4226  ","Chemical & allied products","825","9825","499990","17",
"Illinois","2000","422520","Livestock","89","501","8896","17",
"Illinois","2000","42259 ","Other farm product raw material","29","173","5221","17",
"Illinois","2000","422590","Other farm product raw material","29","173","5221","17",
"Illinois","2000","42261 ","Plastics materials & basic forms, shapes whsle","277","3364","158866","17",
"Illinois","2000","44131 ","Automotive parts, accessories & tire stores","1424","13108","298418","17",
"Illinois","2000","441222","Boat dealers","130","1040","28021","17",
"Illinois","2000","441229","All other motor vehicle dealers","62","648","33116","17",
"Illinois","2000","4413  ","Automotive parts, accessories & tire stores","2029","19151","460650","17",
"Illinois","2000","445220","Fish & seafood markets","45","304","4243","17",
"Illinois","2000","441310","Automotive parts, accessories & tire stores","1424","13108","298418","17",
"Illinois","2000","445210","Meat markets","260","1658","28140","17",
"Illinois","2000","44522 ","Fish & seafood markets","45","304","4243","17",
"Illinois","2000","44523 ","Fruit & vegetable markets","111","1073","17355","17",
"Illinois","2000","445230","Fruit & vegetable markets","111","1073","17355","17",
"Illinois","2000","45113 ","Sewing, needlework & piece","209","1463","17048","17",
"Illinois","2000","451110","Sporting goods stores","792","7188","109362","17",
"Illinois","2000","45112 ","Hobby, toy & game stores","472","5996","80930","17",
"Illinois","2000","451120","Hobby, toy & game stores","472","5996","80930","17",
"Illinois","2000","451130","Sewing, needlework & piece","209","1463","17048","17",
"Illinois","2000","481111","Scheduled passenger air transportation","124","41355","2137764","17",
"Illinois","2000","481   ","Air transportation","207","43770","2206262","17",
"Illinois","2000","4811  ","Scheduled air transportation","156","41867","2155883","17",
"Illinois","2000","48111 ","Scheduled air transportation","156","41867","2155883","17",
"Illinois","2000","481112","Scheduled freight air transportation","32","512","18119","17",
"Illinois","2000","48621 ","Pipeline transportation of natural gas","45","577","34167","17",
