"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Virgin Islands of the United States","2011","00    ","Total for all sectors","2725","32454","1083493","78",
"Virgin Islands of the United States","2011","11    ","Agriculture, forestry, fishing and hunting","1","0","0","78",
"Virgin Islands of the United States","2011","113   ","Forestry and logging","1","0","0","78",
"Virgin Islands of the United States","2011","1132  ","Forest nurseries and gathering of forest products","1","0","0","78",
"Virgin Islands of the United States","2011","11321 ","Forest nurseries and gathering of forest products","1","0","0","78",
"Virgin Islands of the United States","2011","113210","Forest nurseries and gathering of forest products","1","0","0","78",
"Virgin Islands of the United States","2011","21    ","Mining, quarrying, and oil and gas extraction","2","0","0","78",
"Virgin Islands of the United States","2011","212   ","Mining (except oil and gas)","1","0","0","78",
"Virgin Islands of the United States","2011","2123  ","Nonmetallic mineral mining and quarrying","1","0","0","78",
"Virgin Islands of the United States","2011","21231 ","Stone mining and quarrying","1","0","0","78",
"Virgin Islands of the United States","2011","212311","Dimension stone mining and quarrying","1","0","0","78",
"Virgin Islands of the United States","2011","213   ","Support activities for mining","1","0","0","78",
"Virgin Islands of the United States","2011","2131  ","Support activities for mining","1","0","0","78",
"Virgin Islands of the United States","2011","21311 ","Support activities for mining","1","0","0","78",
"Virgin Islands of the United States","2011","213112","Support activities for oil and gas operations","1","0","0","78",
"Virgin Islands of the United States","2011","22    ","Utilities","6","0","0","78",
"Virgin Islands of the United States","2011","221   ","Utilities","6","0","0","78",
"Virgin Islands of the United States","2011","2211  ","Electric power generation, transmission and distribution","1","0","0","78",
"Virgin Islands of the United States","2011","22112 ","Electric power transmission, control, and distribution","1","0","0","78",
"Virgin Islands of the United States","2011","221122","Electric power distribution","1","0","0","78",
"Virgin Islands of the United States","2011","2213  ","Water, sewage and other systems","5","28","1334","78",
"Virgin Islands of the United States","2011","22131 ","Water supply and irrigation systems","5","28","1334","78",
"Virgin Islands of the United States","2011","221310","Water supply and irrigation systems","5","28","1334","78",
"Virgin Islands of the United States","2011","23    ","Construction","193","1957","63995","78",
"Virgin Islands of the United States","2011","236   ","Construction of buildings","95","1149","39641","78",
"Virgin Islands of the United States","2011","2361  ","Residential building construction","74","879","30277","78",
"Virgin Islands of the United States","2011","23611 ","Residential building construction","74","879","30277","78",
"Virgin Islands of the United States","2011","236115","New single-family housing construction (except operative builders)","36","0","0","78",
"Virgin Islands of the United States","2011","236116","New multifamily housing construction (except operative builders)","1","0","0","78",
"Virgin Islands of the United States","2011","236117","New housing operative builders","6","0","0","78",
"Virgin Islands of the United States","2011","236118","Residential remodelers","31","317","7591","78",
"Virgin Islands of the United States","2011","2362  ","Nonresidential building construction","21","270","9364","78",
"Virgin Islands of the United States","2011","23622 ","Commercial and institutional building construction","21","270","9364","78",
"Virgin Islands of the United States","2011","236220","Commercial and institutional building construction","21","270","9364","78",
"Virgin Islands of the United States","2011","237   ","Heavy and civil engineering construction","12","250","7749","78",
"Virgin Islands of the United States","2011","2371  ","Utility system construction","3","12","508","78",
"Virgin Islands of the United States","2011","23711 ","Water and sewer line and related structures construction","1","0","0","78",
"Virgin Islands of the United States","2011","237110","Water and sewer line and related structures construction","1","0","0","78",
"Virgin Islands of the United States","2011","23713 ","Power and communication line and related structures construction","2","0","0","78",
"Virgin Islands of the United States","2011","237130","Power and communication line and related structures construction","2","0","0","78",
"Virgin Islands of the United States","2011","2372  ","Land subdivision","2","0","0","78",
"Virgin Islands of the United States","2011","23721 ","Land subdivision","2","0","0","78",
"Virgin Islands of the United States","2011","237210","Land subdivision","2","0","0","78",
"Virgin Islands of the United States","2011","2373  ","Highway, street, and bridge construction","3","211","6549","78",
"Virgin Islands of the United States","2011","23731 ","Highway, street, and bridge construction","3","211","6549","78",
"Virgin Islands of the United States","2011","237310","Highway, street, and bridge construction","3","211","6549","78",
"Virgin Islands of the United States","2011","2379  ","Other heavy and civil engineering construction","4","23","575","78",
"Virgin Islands of the United States","2011","23799 ","Other heavy and civil engineering construction","4","23","575","78",
"Virgin Islands of the United States","2011","237990","Other heavy and civil engineering construction","4","23","575","78",
"Virgin Islands of the United States","2011","238   ","Specialty trade contractors","86","558","16605","78",
"Virgin Islands of the United States","2011","2381  ","Foundation, structure, and building exterior contractors","22","133","4266","78",
"Virgin Islands of the United States","2011","23811 ","Poured concrete foundation and structure contractors","4","0","460","78",
"Virgin Islands of the United States","2011","238110","Poured concrete foundation and structure contractors","4","0","460","78",
"Virgin Islands of the United States","2011","23814 ","Masonry contractors","8","82","2639","78",
"Virgin Islands of the United States","2011","238140","Masonry contractors","8","82","2639","78",
"Virgin Islands of the United States","2011","23815 ","Glass and glazing contractors","2","0","0","78",
"Virgin Islands of the United States","2011","238150","Glass and glazing contractors","2","0","0","78",
"Virgin Islands of the United States","2011","23816 ","Roofing contractors","5","0","524","78",
"Virgin Islands of the United States","2011","238160","Roofing contractors","5","0","524","78",
"Virgin Islands of the United States","2011","23819 ","Other foundation, structure, and building exterior contractors","3","0","488","78",
"Virgin Islands of the United States","2011","238190","Other foundation, structure, and building exterior contractors","3","0","488","78",
"Virgin Islands of the United States","2011","2382  ","Building equipment contractors","42","287","9059","78",
