"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"New Hampshire","2005","11331 ","Logging","103","507","14477","33",
"New Hampshire","2005","113310","Logging","103","507","14477","33",
"New Hampshire","2005","114   ","Fishing, Hunting and Trapping","10","0","0","33",
"New Hampshire","2005","1141  ","Fishing","8","0","0","33",
"New Hampshire","2005","11411 ","Fishing","8","0","0","33",
"New Hampshire","2005","114111","Finfish Fishing","4","0","0","33",
"New Hampshire","2005","21232 ","Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying","28","0","0","33",
"New Hampshire","2005","212321","Construction Sand and Gravel Mining","28","0","0","33",
"New Hampshire","2005","23611 ","Residential Building Construction","1284","4639","204024","33",
"New Hampshire","2005","213   ","Support Activities for Mining","10","0","0","33",
"New Hampshire","2005","2131  ","Support Activities for Mining","10","0","0","33",
"New Hampshire","2005","2361  ","Residential Building Construction","1284","4639","204024","33",
"New Hampshire","2005","23814 ","Masonry Contractors","134","574","27501","33",
"New Hampshire","2005","236115","New Single-Family Housing Construction (except Operative Builders)","724","2387","104761","33",
"New Hampshire","2005","236116","New Multifamily Housing Construction (except Operative Builders)","17","172","7866","33",
"New Hampshire","2005","238130","Framing Contractors","160","553","16954","33",
"New Hampshire","2005","31121 ","Flour Milling and Malt Manufacturing","1","0","0","33",
"New Hampshire","2005","238140","Masonry Contractors","134","574","27501","33",
"New Hampshire","2005","23815 ","Glass and Glazing Contractors","22","201","8534","33",
"New Hampshire","2005","238150","Glass and Glazing Contractors","22","201","8534","33",
"New Hampshire","2005","311211","Flour Milling","1","0","0","33",
"New Hampshire","2005","311991","Perishable Prepared Food Manufacturing","2","0","0","33",
"New Hampshire","2005","3113  ","Sugar and Confectionery Product Manufacturing","10","733","13651","33",
"New Hampshire","2005","31132 ","Chocolate and Confectionery Manufacturing from Cacao Beans","2","0","0","33",
"New Hampshire","2005","31199 ","All Other Food Manufacturing","7","115","2665","33",
"New Hampshire","2005","315211","Men's and Boys' Cut and Sew Apparel Contractors","8","0","0","33",
"New Hampshire","2005","311999","All Other Miscellaneous Food Manufacturing","5","0","0","33",
"New Hampshire","2005","312   ","Beverage and Tobacco Product Manufacturing","16","883","38546","33",
"New Hampshire","2005","31521 ","Cut and Sew Apparel Contractors","18","44","1549","33",
"New Hampshire","2005","315212","Women's, Girls', and Infants' Cut and Sew Apparel Contractors","10","0","0","33",
