"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"Massachusetts","2006","327123","Other Structural Clay Product Manufacturing","1","0","0","25",
"Massachusetts","2006","327124","Clay Refractory Manufacturing","2","0","0","25",
"Massachusetts","2006","327125","Nonclay Refractory Manufacturing","2","0","0","25",
"Massachusetts","2006","3272  ","Glass and Glass Product Manufacturing","47","903","40343","25",
"Massachusetts","2006","32721 ","Glass and Glass Product Manufacturing","47","903","40343","25",
"Massachusetts","2006","3321  ","Forging and Stamping","75","2601","136921","25",
"Massachusetts","2006","33211 ","Forging and Stamping","75","2601","136921","25",
"Massachusetts","2006","332111","Iron and Steel Forging","6","574","45098","25",
"Massachusetts","2006","332112","Nonferrous Forging","2","0","0","25",
"Massachusetts","2006","333210","Sawmill and Woodworking Machinery Manufacturing","5","0","0","25",
"Massachusetts","2006","332114","Custom Roll Forming","6","0","0","25",
"Massachusetts","2006","3332  ","Industrial Machinery Manufacturing","109","6694","504190","25",
"Massachusetts","2006","33321 ","Sawmill and Woodworking Machinery Manufacturing","5","0","0","25",
"Massachusetts","2006","334210","Telephone Apparatus Manufacturing","22","3043","413319","25",
"Massachusetts","2006","33322 ","Plastics and Rubber Industry Machinery Manufacturing","18","0","0","25",
"Massachusetts","2006","3342  ","Communications Equipment Manufacturing","74","5437","588122","25",
"Massachusetts","2006","33421 ","Telephone Apparatus Manufacturing","22","3043","413319","25",
"Massachusetts","2006","335991","Carbon and Graphite Product Manufacturing","5","0","0","25",
"Massachusetts","2006","33422 ","Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing","40","0","0","25",
"Massachusetts","2006","335931","Current-Carrying Wiring Device Manufacturing","26","1577","78030","25",
"Massachusetts","2006","33599 ","All Other Electrical Equipment and Component Manufacturing","47","2170","125435","25",
"Massachusetts","2006","33792 ","Blind and Shade Manufacturing","12","0","0","25",
"Massachusetts","2006","335999","All Other Miscellaneous Electrical Equipment and Component Manufacturing","42","0","0","25",
"Massachusetts","2006","33791 ","Mattress Manufacturing","10","0","0","25",
"Massachusetts","2006","337910","Mattress Manufacturing","10","0","0","25",
"Massachusetts","2006","337920","Blind and Shade Manufacturing","12","0","0","25",
"Massachusetts","2006","42345 ","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","184","4896","430174","25",
"Massachusetts","2006","339   ","Miscellaneous Manufacturing","777","27363","1538034","25",
"Massachusetts","2006","42344 ","Other Commercial Equipment Merchant Wholesalers","93","1015","67372","25",
"Massachusetts","2006","423440","Other Commercial Equipment Merchant Wholesalers","93","1015","67372","25",
"Massachusetts","2006","4243  ","Apparel, Piece Goods, and Notions Merchant Wholesalers","264","5047","558546","25",
"Massachusetts","2006","423450","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers","184","4896","430174","25",
"Massachusetts","2006","42421 ","Drugs and Druggists' Sundries Merchant Wholesalers","132","8903","785903","25",
"Massachusetts","2006","424210","Drugs and Druggists' Sundries Merchant Wholesalers","132","8903","785903","25",
"Massachusetts","2006","42431 ","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","68","408","19216","25",
"Massachusetts","2006","425110","Business to Business Electronic Markets","21","100","9004","25",
"Massachusetts","2006","425   ","Wholesale Electronic Markets and Agents and Brokers","1077","10803","680691","25",
"Massachusetts","2006","4251  ","Wholesale Electronic Markets and Agents and Brokers","1077","10803","680691","25",
"Massachusetts","2006","42511 ","Business to Business Electronic Markets","21","100","9004","25",
"Massachusetts","2006","44531 ","Beer, Wine, and Liquor Stores","1359","8621","169659","25",
