"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Georgia","2010","00    ","Total for all sectors","217099","3315274","137538790","13",
"Georgia","2010","113110","Timber tract operations","45","213","6874","13",
"Georgia","2010","11321 ","Forest nurseries and gathering of forest products","17","63","2253","13",
"Georgia","2010","113   ","Forestry and logging","600","4591","165520","13",
"Georgia","2010","11    ","Agriculture, forestry, fishing and hunting","964","7621","263223","13",
"Georgia","2010","1131  ","Timber tract operations","45","213","6874","13",
"Georgia","2010","11311 ","Timber tract operations","45","213","6874","13",
"Georgia","2010","1132  ","Forest nurseries and gathering of forest products","17","63","2253","13",
"Georgia","2010","113210","Forest nurseries and gathering of forest products","17","63","2253","13",
"Georgia","2010","1133  ","Logging","538","4315","156393","13",
"Georgia","2010","11331 ","Logging","538","4315","156393","13",
"Georgia","2010","113310","Logging","538","4315","156393","13",
"Georgia","2010","114   ","Fishing, hunting and trapping","34","167","2412","13",
"Georgia","2010","1141  ","Fishing","8","0","183","13",
"Georgia","2010","11411 ","Fishing","8","0","183","13",
"Georgia","2010","114111","Finfish fishing","2","0","0","13",
"Georgia","2010","114112","Shellfish fishing","5","0","167","13",
"Georgia","2010","114119","Other marine fishing","1","0","0","13",
"Georgia","2010","1142  ","Hunting and trapping","26","158","2229","13",
"Georgia","2010","11421 ","Hunting and trapping","26","158","2229","13",
"Georgia","2010","114210","Hunting and trapping","26","158","2229","13",
"Georgia","2010","115   ","Support activities for agriculture and forestry","330","2863","95291","13",
"Georgia","2010","1151  ","Support activities for crop production","134","1836","63612","13",
"Georgia","2010","11511 ","Support activities for crop production","134","1836","63612","13",
"Georgia","2010","115111","Cotton ginning","33","738","26318","13",
"Georgia","2010","115112","Soil preparation, planting, and cultivating","40","170","6699","13",
"Georgia","2010","115113","Crop harvesting, primarily by machine","3","3","101","13",
"Georgia","2010","115114","Postharvest crop activities (except cotton ginning)","48","710","24986","13",
"Georgia","2010","115115","Farm labor contractors and crew leaders","5","0","0","13",
"Georgia","2010","115116","Farm management services","5","0","0","13",
"Georgia","2010","1152  ","Support activities for animal production","85","348","7171","13",
"Georgia","2010","11521 ","Support activities for animal production","85","348","7171","13",
"Georgia","2010","11531 ","Support activities for forestry","111","679","24508","13",
"Georgia","2010","115210","Support activities for animal production","85","348","7171","13",
"Georgia","2010","1153  ","Support activities for forestry","111","679","24508","13",
"Georgia","2010","115310","Support activities for forestry","111","679","24508","13",
"Georgia","2010","2111  ","Oil and gas extraction","2","0","0","13",
"Georgia","2010","21111 ","Oil and gas extraction","2","0","0","13",
"Georgia","2010","21    ","Mining, quarrying, and oil and gas extraction","198","4856","260756","13",
"Georgia","2010","211   ","Oil and gas extraction","2","0","0","13",
"Georgia","2010","211111","Crude petroleum and natural gas extraction","2","0","0","13",
"Georgia","2010","212   ","Mining (except oil and gas)","160","4459","234726","13",
"Georgia","2010","2123  ","Nonmetallic mineral mining and quarrying","160","4459","234726","13",
"Georgia","2010","21231 ","Stone mining and quarrying","111","1999","92199","13",
"Georgia","2010","212311","Dimension stone mining and quarrying","26","365","15651","13",
"Georgia","2010","212313","Crushed and broken granite mining and quarrying","70","1239","60636","13",
"Georgia","2010","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","44","2330","135767","13",
"Georgia","2010","2131  ","Support activities for mining","36","0","0","13",
"Georgia","2010","212312","Crushed and broken limestone mining and quarrying","11","231","8011","13",
"Georgia","2010","212319","Other crushed and broken stone mining and quarrying","4","0","0","13",
"Georgia","2010","212321","Construction sand and gravel mining","17","129","4723","13",
"Georgia","2010","212322","Industrial sand mining","5","0","0","13",
"Georgia","2010","212324","Kaolin and ball clay mining","17","1838","116718","13",
"Georgia","2010","212325","Clay and ceramic and refractory minerals mining","5","309","11775","13",
"Georgia","2010","21239 ","Other nonmetallic mineral mining and quarrying","5","130","6760","13",
"Georgia","2010","212393","Other chemical and fertilizer mineral mining","1","0","0","13",
"Georgia","2010","212399","All other nonmetallic mineral mining","4","108","5054","13",
"Georgia","2010","213   ","Support activities for mining","36","0","0","13",
"Georgia","2010","21311 ","Support activities for mining","36","0","0","13",
"Georgia","2010","213111","Drilling oil and gas wells","9","36","1408","13",
"Georgia","2010","213113","Support activities for coal mining","2","0","0","13",
"Georgia","2010","22    ","Utilities","598","25127","1879380","13",
"Georgia","2010","2211  ","Electric power generation, transmission and distribution","485","22648","1664574","13",
"Georgia","2010","213112","Support activities for oil and gas operations","9","0","0","13",
