"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"Michigan","2005","1132  ","Forest Nurseries and Gathering of Forest Products","12","48","1828","26",
"Michigan","2005","11321 ","Forest Nurseries and Gathering of Forest Products","12","48","1828","26",
"Michigan","2005","113210","Forest Nurseries and Gathering of Forest Products","12","48","1828","26",
"Michigan","2005","1133  ","Logging","348","1643","46327","26",
"Michigan","2005","11331 ","Logging","348","1643","46327","26",
"Michigan","2005","2213  ","Water, Sewage and Other Systems","59","298","12897","26",
"Michigan","2005","22131 ","Water Supply and Irrigation Systems","32","147","4945","26",
"Michigan","2005","23611 ","Residential Building Construction","6965","24394","875750","26",
"Michigan","2005","221310","Water Supply and Irrigation Systems","32","147","4945","26",
"Michigan","2005","22132 ","Sewage Treatment Facilities","25","0","0","26",
"Michigan","2005","221320","Sewage Treatment Facilities","25","0","0","26",
"Michigan","2005","236115","New Single-Family Housing Construction (except Operative Builders)","3774","12672","432062","26",
"Michigan","2005","236118","Residential Remodelers","2417","7731","259848","26",
"Michigan","2005","236116","New Multifamily Housing Construction (except Operative Builders)","134","862","34136","26",
"Michigan","2005","236117","New Housing Operative Builders","640","3129","149704","26",
"Michigan","2005","2361  ","Residential Building Construction","6965","24394","875750","26",
"Michigan","2005","2362  ","Nonresidential Building Construction","1263","14905","829388","26",
"Michigan","2005","2372  ","Land Subdivision","330","1457","75620","26",
"Michigan","2005","23621 ","Industrial Building Construction","92","3018","187401","26",
"Michigan","2005","236210","Industrial Building Construction","92","3018","187401","26",
"Michigan","2005","237130","Power and Communication Line and Related Structures Construction","138","5547","315084","26",
"Michigan","2005","23814 ","Masonry Contractors","944","4732","230439","26",
"Michigan","2005","23721 ","Land Subdivision","330","1457","75620","26",
"Michigan","2005","237210","Land Subdivision","330","1457","75620","26",
"Michigan","2005","238130","Framing Contractors","727","4845","146491","26",
"Michigan","2005","238140","Masonry Contractors","944","4732","230439","26",
"Michigan","2005","23834 ","Tile and Terrazzo Contractors","255","1133","42883","26",
"Michigan","2005","23815 ","Glass and Glazing Contractors","166","1313","58524","26",
"Michigan","2005","238150","Glass and Glazing Contractors","166","1313","58524","26",
"Michigan","2005","238330","Flooring Contractors","456","1812","58917","26",
"Michigan","2005","238340","Tile and Terrazzo Contractors","255","1133","42883","26",
"Michigan","2005","311320","Chocolate and Confectionery Manufacturing from Cacao Beans","4","0","0","26",
"Michigan","2005","23835 ","Finish Carpentry Contractors","1083","4749","163017","26",
"Michigan","2005","238350","Finish Carpentry Contractors","1083","4749","163017","26",
"Michigan","2005","31132 ","Chocolate and Confectionery Manufacturing from Cacao Beans","4","0","0","26",
"Michigan","2005","31181 ","Bread and Bakery Product Manufacturing","320","5387","150606","26",
"Michigan","2005","31133 ","Confectionery Manufacturing from Purchased Chocolate","39","0","0","26",
"Michigan","2005","311330","Confectionery Manufacturing from Purchased Chocolate","39","0","0","26",
"Michigan","2005","3118  ","Bakeries and Tortilla Manufacturing","349","6542","189666","26",
"Michigan","2005","311811","Retail Bakeries","238","0","0","26",
"Michigan","2005","313   ","Textile Mills","48","821","27040","26",
"Michigan","2005","311812","Commercial Bakeries","78","2872","95744","26",
"Michigan","2005","311813","Frozen Cakes, Pies, and Other Pastries Manufacturing","4","0","0","26",
"Michigan","2005","312229","Other Tobacco Product Manufacturing","1","0","0","26",
"Michigan","2005","3131  ","Fiber, Yarn, and Thread Mills","6","0","0","26",
"Michigan","2005","31522 ","Men's and Boys' Cut and Sew Apparel Manufacturing","6","0","0","26",
"Michigan","2005","31311 ","Fiber, Yarn, and Thread Mills","6","0","0","26",
"Michigan","2005","313111","Yarn Spinning Mills","2","0","0","26",
"Michigan","2005","315212","Women's, Girls', and Infants' Cut and Sew Apparel Contractors","72","322","6142","26",
"Michigan","2005","321219","Reconstituted Wood Product Manufacturing","11","1178","58113","26",
