"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"American Samoa","2008","00    ","Total for all sectors","445","9232","119655","60",
"American Samoa","2008","11    ","Agriculture, forestry, fishing and hunting","1","0","0","60",
"American Samoa","2008","114   ","Fishing, hunting and trapping","1","0","0","60",
"American Samoa","2008","1141  ","Fishing","1","0","0","60",
"American Samoa","2008","11411 ","Fishing","1","0","0","60",
"American Samoa","2008","114112","Shellfish fishing","1","0","0","60",
"American Samoa","2008","23    ","Construction","22","0","0","60",
"American Samoa","2008","236   ","Construction of buildings","8","90","1161","60",
"American Samoa","2008","2361  ","Residential building construction","3","26","240","60",
"American Samoa","2008","23611 ","Residential building construction","3","26","240","60",
"American Samoa","2008","236115","New single-family housing construction (except operative builders)","1","0","0","60",
"American Samoa","2008","236118","Residential remodelers","2","0","0","60",
"American Samoa","2008","2362  ","Nonresidential building construction","5","64","921","60",
"American Samoa","2008","23622 ","Commercial and institutional building construction","5","64","921","60",
"American Samoa","2008","236220","Commercial and institutional building construction","5","64","921","60",
"American Samoa","2008","237   ","Heavy and civil engineering construction","5","0","0","60",
"American Samoa","2008","2371  ","Utility system construction","2","0","0","60",
"American Samoa","2008","23711 ","Water and sewer line and related structures construction","1","0","0","60",
"American Samoa","2008","237110","Water and sewer line and related structures construction","1","0","0","60",
"American Samoa","2008","23713 ","Power and communication line and related structures construction","1","0","0","60",
"American Samoa","2008","237130","Power and communication line and related structures construction","1","0","0","60",
"American Samoa","2008","2372  ","Land subdivision","1","0","0","60",
"American Samoa","2008","23721 ","Land subdivision","1","0","0","60",
"American Samoa","2008","237210","Land subdivision","1","0","0","60",
"American Samoa","2008","2373  ","Highway, street, and bridge construction","2","0","0","60",
"American Samoa","2008","23731 ","Highway, street, and bridge construction","2","0","0","60",
"American Samoa","2008","237310","Highway, street, and bridge construction","2","0","0","60",
"American Samoa","2008","238   ","Specialty trade contractors","9","0","0","60",
"American Samoa","2008","2381  ","Foundation, structure, and building exterior contractors","3","0","0","60",
"American Samoa","2008","23814 ","Masonry contractors","2","0","0","60",
"American Samoa","2008","238140","Masonry contractors","2","0","0","60",
"American Samoa","2008","23819 ","Other foundation, structure, and building exterior contractors","1","0","0","60",
"American Samoa","2008","238190","Other foundation, structure, and building exterior contractors","1","0","0","60",
"American Samoa","2008","2382  ","Building equipment contractors","5","0","0","60",
"American Samoa","2008","23821 ","Electrical contractors and other wiring installation contractors","3","0","0","60",
"American Samoa","2008","238210","Electrical contractors and other wiring installation contractors","3","0","0","60",
"American Samoa","2008","23822 ","Plumbing, heating, and air-conditioning contractors","2","0","0","60",
"American Samoa","2008","238220","Plumbing, heating, and air-conditioning contractors","2","0","0","60",
