"GEO_TTL","YEAR","NAICS2002","NAICS2002_TTL","ESTAB","EMP","PAYANN","state",
"Wyoming","2005","213114","Support Activities for Metal Mining","8","0","0","56",
"Wyoming","2005","213115","Support Activities for Nonmetallic Minerals (except Fuels)","15","176","9535","56",
"Wyoming","2005","22    ","Utilities","117","2391","150897","56",
"Wyoming","2005","221   ","Utilities","117","2391","150897","56",
"Wyoming","2005","2211  ","Electric Power Generation, Transmission and Distribution","69","2077","137344","56",
"Wyoming","2005","238310","Drywall and Insulation Contractors","75","0","0","56",
"Wyoming","2005","23832 ","Painting and Wall Covering Contractors","119","310","7353","56",
"Wyoming","2005","315119","Other Hosiery and Sock Mills","1","0","0","56",
"Wyoming","2005","238320","Painting and Wall Covering Contractors","119","310","7353","56",
"Wyoming","2005","23833 ","Flooring Contractors","32","0","0","56",
"Wyoming","2005","238330","Flooring Contractors","32","0","0","56",
"Wyoming","2005","3152  ","Cut and Sew Apparel Manufacturing","8","0","0","56",
"Wyoming","2005","325510","Paint and Coating Manufacturing","2","0","0","56",
"Wyoming","2005","31521 ","Cut and Sew Apparel Contractors","6","0","0","56",
"Wyoming","2005","315212","Women's, Girls', and Infants' Cut and Sew Apparel Contractors","6","0","0","56",
"Wyoming","2005","31529 ","Other Cut and Sew Apparel Manufacturing","2","0","0","56",
"Wyoming","2005","32552 ","Adhesive Manufacturing","1","0","0","56",
"Wyoming","2005","32592 ","Explosives Manufacturing","3","0","0","56",
"Wyoming","2005","325520","Adhesive Manufacturing","1","0","0","56",
"Wyoming","2005","3256  ","Soap, Cleaning Compound, and Toilet Preparation Manufacturing","3","0","0","56",
"Wyoming","2005","32561 ","Soap and Cleaning Compound Manufacturing","2","0","0","56",
"Wyoming","2005","325920","Explosives Manufacturing","3","0","0","56",
"Wyoming","2005","3261  ","Plastics Product Manufacturing","10","0","0","56",
"Wyoming","2005","32599 ","All Other Chemical Product and Preparation Manufacturing","2","0","0","56",
"Wyoming","2005","325998","All Other Miscellaneous Chemical Product and Preparation Manufacturing","2","0","0","56",
"Wyoming","2005","326   ","Plastics and Rubber Products Manufacturing","14","439","15487","56",
"Wyoming","2005","326212","Tire Retreading","3","0","0","56",
"Wyoming","2005","32612 ","Plastics Pipe, Pipe Fitting, and Unlaminated Profile Shape Manufacturing","2","0","0","56",
"Wyoming","2005","326122","Plastics Pipe and Pipe Fitting Manufacturing","2","0","0","56",
"Wyoming","2005","32613 ","Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing","1","0","0","56",
"Wyoming","2005","32629 ","Other Rubber Product Manufacturing","1","0","0","56",
"Wyoming","2005","327390","Other Concrete Product Manufacturing","2","0","0","56",
"Wyoming","2005","326299","All Other Rubber Product Manufacturing","1","0","0","56",
"Wyoming","2005","327   ","Nonmetallic Mineral Product Manufacturing","47","918","42491","56",
"Wyoming","2005","3271  ","Clay Product and Refractory Manufacturing","1","0","0","56",
"Wyoming","2005","3274  ","Lime and Gypsum Product Manufacturing","3","0","0","56",
"Wyoming","2005","331528","Other Nonferrous Foundries (except Die-Casting)","1","0","0","56",
"Wyoming","2005","32742 ","Gypsum Product Manufacturing","3","0","0","56",
"Wyoming","2005","327420","Gypsum Product Manufacturing","3","0","0","56",
"Wyoming","2005","331525","Copper Foundries (except Die-Casting)","2","0","0","56",
"Wyoming","2005","33281 ","Coating, Engraving, Heat Treating, and Allied Activities","3","0","0","56",
"Wyoming","2005","332   ","Fabricated Metal Product Manufacturing","91","1066","45176","56",
