"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Nevada","2010","00    ","Total for all sectors","59207","1002956","37909682","32",
"Nevada","2010","11    ","Agriculture, forestry, fishing and hunting","47","0","5123","32",
"Nevada","2010","113   ","Forestry and logging","2","0","0","32",
"Nevada","2010","1133  ","Logging","2","0","0","32",
"Nevada","2010","11331 ","Logging","2","0","0","32",
"Nevada","2010","113310","Logging","2","0","0","32",
"Nevada","2010","114   ","Fishing, hunting and trapping","4","25","2284","32",
"Nevada","2010","1141  ","Fishing","3","22","2256","32",
"Nevada","2010","11411 ","Fishing","3","22","2256","32",
"Nevada","2010","114111","Finfish fishing","3","22","2256","32",
"Nevada","2010","1142  ","Hunting and trapping","1","0","0","32",
"Nevada","2010","11421 ","Hunting and trapping","1","0","0","32",
"Nevada","2010","114210","Hunting and trapping","1","0","0","32",
"Nevada","2010","115   ","Support activities for agriculture and forestry","41","0","2472","32",
"Nevada","2010","1151  ","Support activities for crop production","9","0","0","32",
"Nevada","2010","11511 ","Support activities for crop production","9","0","0","32",
"Nevada","2010","115112","Soil preparation, planting, and cultivating","3","0","0","32",
"Nevada","2010","115116","Farm management services","3","0","0","32",
"Nevada","2010","115115","Farm labor contractors and crew leaders","3","0","0","32",
"Nevada","2010","1152  ","Support activities for animal production","28","0","1516","32",
"Nevada","2010","11521 ","Support activities for animal production","28","0","1516","32",
"Nevada","2010","115210","Support activities for animal production","28","0","1516","32",
"Nevada","2010","1153  ","Support activities for forestry","4","0","0","32",
"Nevada","2010","11531 ","Support activities for forestry","4","0","0","32",
"Nevada","2010","115310","Support activities for forestry","4","0","0","32",
"Nevada","2010","21    ","Mining, quarrying, and oil and gas extraction","234","10922","1012616","32",
"Nevada","2010","211   ","Oil and gas extraction","18","73","4723","32",
"Nevada","2010","2111  ","Oil and gas extraction","18","73","4723","32",
"Nevada","2010","21111 ","Oil and gas extraction","18","73","4723","32",
"Nevada","2010","211111","Crude petroleum and natural gas extraction","18","73","4723","32",
"Nevada","2010","212   ","Mining (except oil and gas)","121","9582","851177","32",
"Nevada","2010","2121  ","Coal mining","1","0","0","32",
"Nevada","2010","21211 ","Coal mining","1","0","0","32",
"Nevada","2010","212111","Bituminous coal and lignite surface mining","1","0","0","32",
"Nevada","2010","2122  ","Metal ore mining","67","9076","820386","32",
"Nevada","2010","21222 ","Gold ore and silver ore mining","59","8427","775469","32",
"Nevada","2010","212221","Gold ore mining","58","8396","772444","32",
"Nevada","2010","212222","Silver ore mining","1","0","0","32",
"Nevada","2010","21223 ","Copper, nickel, lead, and zinc mining","1","0","0","32",
"Nevada","2010","212234","Copper ore and nickel ore mining","1","0","0","32",
"Nevada","2010","21229 ","Other metal ore mining","7","0","2588","32",
"Nevada","2010","212291","Uranium-radium-vanadium ore mining","1","0","0","32",
"Nevada","2010","212299","All other metal ore mining","6","0","2199","32",
"Nevada","2010","2123  ","Nonmetallic mineral mining and quarrying","53","499","30555","32",
"Nevada","2010","21231 ","Stone mining and quarrying","18","95","4645","32",
"Nevada","2010","212311","Dimension stone mining and quarrying","2","0","0","32",
"Nevada","2010","212312","Crushed and broken limestone mining and quarrying","3","0","0","32",
"Nevada","2010","212313","Crushed and broken granite mining and quarrying","2","0","0","32",
"Nevada","2010","212319","Other crushed and broken stone mining and quarrying","11","64","2944","32",
"Nevada","2010","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","22","290","19812","32",
"Nevada","2010","212321","Construction sand and gravel mining","19","222","16359","32",
"Nevada","2010","212322","Industrial sand mining","1","0","0","32",
"Nevada","2010","212325","Clay and ceramic and refractory minerals mining","2","0","0","32",
"Nevada","2010","21239 ","Other nonmetallic mineral mining and quarrying","13","114","6098","32",
"Nevada","2010","212391","Potash, soda, and borate mineral mining","1","0","0","32",
"Nevada","2010","212393","Other chemical and fertilizer mineral mining","2","0","0","32",
"Nevada","2010","212399","All other nonmetallic mineral mining","10","96","5341","32",
"Nevada","2010","213   ","Support activities for mining","95","1267","156716","32",
"Nevada","2010","2131  ","Support activities for mining","95","1267","156716","32",
"Nevada","2010","21311 ","Support activities for mining","95","1267","156716","32",
"Nevada","2010","213111","Drilling oil and gas wells","10","0","0","32",
"Nevada","2010","213112","Support activities for oil and gas operations","29","103","22351","32",
"Nevada","2010","213113","Support activities for coal mining","3","0","0","32",
"Nevada","2010","213114","Support activities for metal mining","44","874","99368","32",
"Nevada","2010","213115","Support activities for nonmetallic minerals (except fuels) mining","9","0","6723","32",
"Nevada","2010","22    ","Utilities","120","0","0","32",
"Nevada","2010","221   ","Utilities","120","0","0","32",
"Nevada","2010","2211  ","Electric power generation, transmission and distribution","80","0","0","32",
"Nevada","2010","22111 ","Electric power generation","40","960","94833","32",
"Nevada","2010","221111","Hydroelectric power generation","1","0","0","32",
"Nevada","2010","221112","Fossil fuel electric power generation","18","695","71689","32",
"Nevada","2010","221119","Other electric power generation","21","265","23139","32",
"Nevada","2010","22112 ","Electric power transmission, control, and distribution","40","0","0","32",
"Nevada","2010","221122","Electric power distribution","40","0","0","32",
"Nevada","2010","2212  ","Natural gas distribution","16","0","0","32",
"Nevada","2010","22121 ","Natural gas distribution","16","0","0","32",
"Nevada","2010","221210","Natural gas distribution","16","0","0","32",
"Nevada","2010","2213  ","Water, sewage and other systems","24","148","7132","32",
"Nevada","2010","22131 ","Water supply and irrigation systems","18","73","2171","32",
"Nevada","2010","221310","Water supply and irrigation systems","18","73","2171","32",
"Nevada","2010","22133 ","Steam and air-conditioning supply","6","0","0","32",
"Nevada","2010","221330","Steam and air-conditioning supply","6","0","0","32",
"Nevada","2010","23    ","Construction","5003","61036","2927603","32",
"Nevada","2010","236   ","Construction of buildings","1250","12648","658835","32",
"Nevada","2010","2361  ","Residential building construction","795","4749","218225","32",
"Nevada","2010","23611 ","Residential building construction","795","4749","218225","32",
"Nevada","2010","236115","New single-family housing construction (except operative builders)","235","873","30701","32",
"Nevada","2010","236116","New multifamily housing construction (except operative builders)","15","137","7448","32",
"Nevada","2010","236117","New housing operative builders","111","1745","118086","32",
"Nevada","2010","236118","Residential remodelers","434","1994","61990","32",
"Nevada","2010","2362  ","Nonresidential building construction","455","7899","440610","32",
"Nevada","2010","23621 ","Industrial building construction","21","183","13658","32",
"Nevada","2010","236210","Industrial building construction","21","183","13658","32",
"Nevada","2010","23622 ","Commercial and institutional building construction","434","7716","426952","32",
"Nevada","2010","236220","Commercial and institutional building construction","434","7716","426952","32",
"Nevada","2010","237   ","Heavy and civil engineering construction","319","7483","469918","32",
"Nevada","2010","2371  ","Utility system construction","156","3566","195318","32",
"Nevada","2010","23711 ","Water and sewer line and related structures construction","94","1592","79262","32",
"Nevada","2010","237110","Water and sewer line and related structures construction","94","1592","79262","32",
"Nevada","2010","23712 ","Oil and gas pipeline and related structures construction","10","0","0","32",
"Nevada","2010","237120","Oil and gas pipeline and related structures construction","10","0","0","32",
"Nevada","2010","23713 ","Power and communication line and related structures construction","52","1618","96613","32",
"Nevada","2010","237130","Power and communication line and related structures construction","52","1618","96613","32",
"Nevada","2010","2372  ","Land subdivision","75","393","18854","32",
"Nevada","2010","23721 ","Land subdivision","75","393","18854","32",
"Nevada","2010","237210","Land subdivision","75","393","18854","32",
"Nevada","2010","2373  ","Highway, street, and bridge construction","63","2992","218917","32",
"Nevada","2010","23731 ","Highway, street, and bridge construction","63","2992","218917","32",
"Nevada","2010","237310","Highway, street, and bridge construction","63","2992","218917","32",
"Nevada","2010","2379  ","Other heavy and civil engineering construction","25","0","0","32",
"Nevada","2010","23799 ","Other heavy and civil engineering construction","25","0","0","32",
"Nevada","2010","237990","Other heavy and civil engineering construction","25","0","0","32",
"Nevada","2010","238   ","Specialty trade contractors","3434","40905","1798850","32",
"Nevada","2010","2381  ","Foundation, structure, and building exterior contractors","686","10017","312538","32",
"Nevada","2010","23811 ","Poured concrete foundation and structure contractors","168","2313","72832","32",
"Nevada","2010","238110","Poured concrete foundation and structure contractors","168","2313","72832","32",
"Nevada","2010","23812 ","Structural steel and precast concrete contractors","42","851","40333","32",
"Nevada","2010","238120","Structural steel and precast concrete contractors","42","851","40333","32",
"Nevada","2010","23813 ","Framing contractors","88","1756","42882","32",
"Nevada","2010","238130","Framing contractors","88","1756","42882","32",
