"GEO_TTL","YEAR","NAICS2007","NAICS2007_TTL","ESTAB","EMP","PAYANN","state",
"Indiana","2010","00    ","Total for all sectors","145019","2400382","90398935","18",
"Indiana","2010","11    ","Agriculture, forestry, fishing and hunting","256","1632","66423","18",
"Indiana","2010","113   ","Forestry and logging","68","491","15371","18",
"Indiana","2010","1131  ","Timber tract operations","2","0","0","18",
"Indiana","2010","11311 ","Timber tract operations","2","0","0","18",
"Indiana","2010","113110","Timber tract operations","2","0","0","18",
"Indiana","2010","1132  ","Forest nurseries and gathering of forest products","1","0","0","18",
"Indiana","2010","11321 ","Forest nurseries and gathering of forest products","1","0","0","18",
"Indiana","2010","113210","Forest nurseries and gathering of forest products","1","0","0","18",
"Indiana","2010","1133  ","Logging","65","489","15303","18",
"Indiana","2010","11331 ","Logging","65","489","15303","18",
"Indiana","2010","113310","Logging","65","489","15303","18",
"Indiana","2010","114   ","Fishing, hunting and trapping","6","0","565","18",
"Indiana","2010","1142  ","Hunting and trapping","6","0","565","18",
"Indiana","2010","11421 ","Hunting and trapping","6","0","565","18",
"Indiana","2010","114210","Hunting and trapping","6","0","565","18",
"Indiana","2010","115   ","Support activities for agriculture and forestry","182","1126","50487","18",
"Indiana","2010","1151  ","Support activities for crop production","79","843","45254","18",
"Indiana","2010","11511 ","Support activities for crop production","79","843","45254","18",
"Indiana","2010","115112","Soil preparation, planting, and cultivating","37","194","10109","18",
"Indiana","2010","115113","Crop harvesting, primarily by machine","2","0","0","18",
"Indiana","2010","115114","Postharvest crop activities (except cotton ginning)","24","0","0","18",
"Indiana","2010","115115","Farm labor contractors and crew leaders","4","0","0","18",
"Indiana","2010","115116","Farm management services","12","74","3753","18",
"Indiana","2010","1152  ","Support activities for animal production","92","266","4715","18",
"Indiana","2010","11521 ","Support activities for animal production","92","266","4715","18",
"Indiana","2010","115210","Support activities for animal production","92","266","4715","18",
"Indiana","2010","1153  ","Support activities for forestry","11","0","518","18",
"Indiana","2010","11531 ","Support activities for forestry","11","0","518","18",
"Indiana","2010","115310","Support activities for forestry","11","0","518","18",
"Indiana","2010","21    ","Mining, quarrying, and oil and gas extraction","305","6162","380930","18",
"Indiana","2010","211   ","Oil and gas extraction","42","0","6704","18",
"Indiana","2010","2111  ","Oil and gas extraction","42","0","6704","18",
"Indiana","2010","21111 ","Oil and gas extraction","42","0","6704","18",
"Indiana","2010","211111","Crude petroleum and natural gas extraction","41","0","6601","18",
"Indiana","2010","211112","Natural gas liquid extraction","1","0","0","18",
"Indiana","2010","212   ","Mining (except oil and gas)","214","5284","338492","18",
"Indiana","2010","2121  ","Coal mining","37","3185","232884","18",
"Indiana","2010","21211 ","Coal mining","37","3185","232884","18",
"Indiana","2010","212111","Bituminous coal and lignite surface mining","28","1647","114751","18",
"Indiana","2010","212112","Bituminous coal underground mining","9","1538","118133","18",
"Indiana","2010","2123  ","Nonmetallic mineral mining and quarrying","177","2099","105608","18",
"Indiana","2010","21231 ","Stone mining and quarrying","87","1389","72520","18",
"Indiana","2010","212311","Dimension stone mining and quarrying","6","73","3166","18",
"Indiana","2010","212312","Crushed and broken limestone mining and quarrying","77","1260","65384","18",
"Indiana","2010","212319","Other crushed and broken stone mining and quarrying","4","0","0","18",
"Indiana","2010","21232 ","Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying","87","681","32233","18",
"Indiana","2010","212321","Construction sand and gravel mining","82","614","29469","18",
"Indiana","2010","212322","Industrial sand mining","3","15","384","18",
"Indiana","2010","212324","Kaolin and ball clay mining","1","0","0","18",
"Indiana","2010","212325","Clay and ceramic and refractory minerals mining","1","0","0","18",
"Indiana","2010","21239 ","Other nonmetallic mineral mining and quarrying","3","0","0","18",
"Indiana","2010","212399","All other nonmetallic mineral mining","3","0","0","18",
"Indiana","2010","213   ","Support activities for mining","49","701","35734","18",
"Indiana","2010","2131  ","Support activities for mining","49","701","35734","18",
"Indiana","2010","21311 ","Support activities for mining","49","701","35734","18",
"Indiana","2010","213111","Drilling oil and gas wells","16","130","6447","18",
"Indiana","2010","213112","Support activities for oil and gas operations","18","104","4171","18",
"Indiana","2010","213113","Support activities for coal mining","6","0","3643","18",
"Indiana","2010","213114","Support activities for metal mining","3","0","0","18",
"Indiana","2010","213115","Support activities for nonmetallic minerals (except fuels) mining","6","0","1788","18",
"Indiana","2010","22    ","Utilities","626","16176","1234097","18",
"Indiana","2010","221   ","Utilities","626","16176","1234097","18",
"Indiana","2010","2211  ","Electric power generation, transmission and distribution","351","12171","1007416","18",
"Indiana","2010","22111 ","Electric power generation","37","2576","221245","18",
"Indiana","2010","221111","Hydroelectric power generation","3","0","0","18",
"Indiana","2010","221112","Fossil fuel electric power generation","27","2532","217586","18",
"Indiana","2010","221113","Nuclear electric power generation","1","0","0","18",
"Indiana","2010","221119","Other electric power generation","6","0","2620","18",
"Indiana","2010","22112 ","Electric power transmission, control, and distribution","314","9595","786171","18",
"Indiana","2010","221121","Electric bulk power transmission and control","2","0","0","18",
"Indiana","2010","221122","Electric power distribution","312","0","715445","18",
"Indiana","2010","2212  ","Natural gas distribution","121","1994","140038","18",
"Indiana","2010","22121 ","Natural gas distribution","121","1994","140038","18",
"Indiana","2010","221210","Natural gas distribution","121","1994","140038","18",
"Indiana","2010","2213  ","Water, sewage and other systems","154","2011","86643","18",
"Indiana","2010","22131 ","Water supply and irrigation systems","117","1584","65725","18",
"Indiana","2010","221310","Water supply and irrigation systems","117","1584","65725","18",
"Indiana","2010","22132 ","Sewage treatment facilities","35","424","20499","18",
"Indiana","2010","221320","Sewage treatment facilities","35","424","20499","18",
"Indiana","2010","22133 ","Steam and air-conditioning supply","2","0","0","18",
"Indiana","2010","221330","Steam and air-conditioning supply","2","0","0","18",
"Indiana","2010","23    ","Construction","13756","111076","5512166","18",
"Indiana","2010","236   ","Construction of buildings","4049","26623","1233189","18",
"Indiana","2010","2361  ","Residential building construction","3186","12135","385103","18",
"Indiana","2010","23611 ","Residential building construction","3186","12135","385103","18",
"Indiana","2010","236115","New single-family housing construction (except operative builders)","1046","3456","102045","18",
"Indiana","2010","236116","New multifamily housing construction (except operative builders)","49","636","27327","18",
"Indiana","2010","236117","New housing operative builders","296","1939","82270","18",
"Indiana","2010","236118","Residential remodelers","1795","6104","173461","18",
"Indiana","2010","2362  ","Nonresidential building construction","863","14488","848086","18",
"Indiana","2010","23621 ","Industrial building construction","106","3738","278472","18",
"Indiana","2010","236210","Industrial building construction","106","3738","278472","18",
"Indiana","2010","23622 ","Commercial and institutional building construction","757","10750","569614","18",
"Indiana","2010","236220","Commercial and institutional building construction","757","10750","569614","18",
"Indiana","2010","237   ","Heavy and civil engineering construction","860","13721","944425","18",
"Indiana","2010","2371  ","Utility system construction","453","6674","406228","18",
"Indiana","2010","23711 ","Water and sewer line and related structures construction","315","3549","196878","18",
"Indiana","2010","237110","Water and sewer line and related structures construction","315","3549","196878","18",
"Indiana","2010","23712 ","Oil and gas pipeline and related structures construction","17","892","58162","18",
"Indiana","2010","237120","Oil and gas pipeline and related structures construction","17","892","58162","18",
"Indiana","2010","23713 ","Power and communication line and related structures construction","121","2233","151188","18",
"Indiana","2010","237130","Power and communication line and related structures construction","121","2233","151188","18",
"Indiana","2010","2372  ","Land subdivision","111","403","16118","18",
"Indiana","2010","23721 ","Land subdivision","111","403","16118","18",
"Indiana","2010","237210","Land subdivision","111","403","16118","18",
"Indiana","2010","2373  ","Highway, street, and bridge construction","193","5876","484240","18",
"Indiana","2010","23731 ","Highway, street, and bridge construction","193","5876","484240","18",
"Indiana","2010","237310","Highway, street, and bridge construction","193","5876","484240","18",
"Indiana","2010","2379  ","Other heavy and civil engineering construction","103","768","37839","18",
"Indiana","2010","23799 ","Other heavy and civil engineering construction","103","768","37839","18",
"Indiana","2010","237990","Other heavy and civil engineering construction","103","768","37839","18",
"Indiana","2010","238   ","Specialty trade contractors","8847","70732","3334552","18",
"Indiana","2010","2381  ","Foundation, structure, and building exterior contractors","2143","14012","556062","18",
"Indiana","2010","23811 ","Poured concrete foundation and structure contractors","592","3546","149906","18",
"Indiana","2010","238110","Poured concrete foundation and structure contractors","592","3546","149906","18",
"Indiana","2010","23812 ","Structural steel and precast concrete contractors","65","1283","64272","18",
"Indiana","2010","238120","Structural steel and precast concrete contractors","65","1283","64272","18",
"Indiana","2010","23813 ","Framing contractors","296","1129","33526","18",
"Indiana","2010","238130","Framing contractors","296","1129","33526","18",
"Indiana","2010","23814 ","Masonry contractors","451","2456","85259","18",
"Indiana","2010","238140","Masonry contractors","451","2456","85259","18",
"Indiana","2010","23815 ","Glass and glazing contractors","90","828","31716","18",
"Indiana","2010","238150","Glass and glazing contractors","90","828","31716","18",
"Indiana","2010","23816 ","Roofing contractors","357","3390","137674","18",
"Indiana","2010","238160","Roofing contractors","357","3390","137674","18",
"Indiana","2010","23817 ","Siding contractors","202","626","21609","18",
"Indiana","2010","238170","Siding contractors","202","626","21609","18",
"Indiana","2010","23819 ","Other foundation, structure, and building exterior contractors","90","754","32100","18",
"Indiana","2010","238190","Other foundation, structure, and building exterior contractors","90","754","32100","18",
"Indiana","2010","2382  ","Building equipment contractors","3358","35444","1847735","18",
"Indiana","2010","23821 ","Electrical contractors and other wiring installation contractors","1254","12008","622905","18",
"Indiana","2010","238210","Electrical contractors and other wiring installation contractors","1254","12008","622905","18",
"Indiana","2010","23822 ","Plumbing, heating, and air-conditioning contractors","1947","20492","1077407","18",
"Indiana","2010","238220","Plumbing, heating, and air-conditioning contractors","1947","20492","1077407","18",
"Indiana","2010","23829 ","Other building equipment contractors","157","2944","147423","18",
"Indiana","2010","238290","Other building equipment contractors","157","2944","147423","18",
"Indiana","2010","2383  ","Building finishing contractors","1913","11680","429407","18",
"Indiana","2010","23831 ","Drywall and insulation contractors","344","3531","134422","18",
"Indiana","2010","238310","Drywall and insulation contractors","344","3531","134422","18",
"Indiana","2010","23832 ","Painting and wall covering contractors","648","3250","118983","18",
"Indiana","2010","238320","Painting and wall covering contractors","648","3250","118983","18",
"Indiana","2010","23833 ","Flooring contractors","248","959","29782","18",
"Indiana","2010","238330","Flooring contractors","248","959","29782","18",
"Indiana","2010","23834 ","Tile and terrazzo contractors","97","687","26599","18",
"Indiana","2010","238340","Tile and terrazzo contractors","97","687","26599","18",
"Indiana","2010","23835 ","Finish carpentry contractors","456","1877","64075","18",
"Indiana","2010","238350","Finish carpentry contractors","456","1877","64075","18",
"Indiana","2010","23839 ","Other building finishing contractors","120","1376","55546","18",
"Indiana","2010","238390","Other building finishing contractors","120","1376","55546","18",
