------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '400', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=08&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Colorado by County

"Breast (in situ) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Colorado(6,10)",08000,***,29.1 ,28.2, 30,867,stable,-2.9 ,-6.9, 1.1
"US (SEER+NPCR)(1,10)",00000,***,30.1 ,30, 30.2,56702,stable,-2.0 ,-4.2, 0.3
"Pitkin County(6,10)",08097,***,36.6 ,22, 58.6,4,stable,33.5 ,-2.6, 83.0
"Broomfield County(6,10)",08014,***,36.6 ,28.1, 46.9,13,stable,-7.5 ,-27.7, 18.2
"Douglas County(6,10)",08035,***,35.6 ,31.6, 40,62,stable,-0.3 ,-10.1, 10.5
"El Paso County(6,10)",08041,***,34.5 ,31.8, 37.5,121,stable,-7.4 ,-16.1, 2.1
"Chaffee County(6,10)",08015,***,32.5 ,20.7, 50.8,5,stable,16.6 ,-25.2, 81.8
"Boulder County(6,10)",08013,***,32.1 ,28.4, 36.3,56,stable,-7.6 ,-16.9, 2.8
"Jefferson County(6,10)",08059,***,31 ,28.4, 33.8,112,stable,-0.2 ,-8.7, 9.2
"Arapahoe County(6,10)",08005,***,30.7 ,28.1, 33.5,107,stable,-0.5 ,-5.6, 5.0
"Denver County(6,10)",08031,***,29.4 ,26.8, 32.2,97,stable,-6.4 ,-13.9, 1.7
"Elbert County(6,10)",08039,***,29.2 ,18.7, 44.8,5,stable,-6.0 ,-28.1, 22.9
"Routt County(6,10)",08107,***,27.6 ,14.6, 47.2,3,stable,-8.4 ,-52.4, 76.1
"Larimer County(6,10)",08069,***,27.5 ,24.1, 31.3,50,stable,-0.8 ,-12.6, 12.5
"Pueblo County(6,10)",08101,***,26.8 ,22.3, 31.9,27,stable,-6.4 ,-36.2, 37.5
"Logan County(6,10)",08075,***,26.7 ,15, 44.4,3,*,*,*,*
"Weld County(6,10)",08123,***,26.7 ,22.9, 30.9,37,stable,9.8 ,-10.0, 33.9
