locale,fips,value (percent),households (with >1 person per room),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (education: less than 9th grade),people(education: less than high school),people (education: at least bachelors degree),value (dollars),people (uninsured),households (language isolation),people (haven't moved),people (moved within county),people (moved from different county in same state),people (moved from different state),people (moved from outside us),people (age under 18),people (age 18-39),people (age 40-64),people (age 40 and over),people (age 50 and over),people (age 65 and over),people (ai/an),people (api),people (black),people (foreign born),people (hispanic),people (non-hispanic [origin recode]),people (white),people (female),people (male),families (below poverty),people (below poverty),people (<150% of poverty),people (unemployed)
Missouri,29000.0,1.6,39127.0,47 of 52,1,state,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,0.0,3.3,3975282.0,,1,country,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atchison County,29005.0,0.2,6.0,3069 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hickory County,29085.0,0.6,22.0,2967 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adair County,29001.0,0.6,55.0,2958 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cedar County,29039.0,0.6,34.0,2956 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Charles County,29183.0,0.8,1101.0,2837 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuyler County,29197.0,0.9,15.0,2713 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linn County,29115.0,0.9,46.0,2686 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Knox County,29103.0,0.9,15.0,2675 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monroe County,29137.0,0.9,34.0,2670 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton County,29049.0,1.0,79.0,2653 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Louis County,29189.0,1.0,4138.0,2579 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osage County,29151.0,1.1,54.0,2554 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Putnam County,29171.0,1.1,21.0,2536 of 3141,1,county,27,demographics_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=29&areatype=county&topic=crowd&demo=00027&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,29,crowd,manyareacensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
