------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Mississippi by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Mississippi(6)",28000,***,12.1 ,11.6, 12.7,395,99.4
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Noxubee County(6)",28103,***,25.9 ,14.6, 42.8,3,100.0
"Coahoma County(6)",28027,***,19.6 ,12.5, 29.2,5,96.2
"Tippah County(6)",28139,***,17.3 ,10.6, 26.7,4,100.0
"Jones County(6)",28067,***,17.2 ,13.3, 22,14,100.0
"Oktibbeha County(6)",28105,***,15.8 ,10.6, 22.5,6,100.0
"Lafayette County(6)",28071,***,15.7 ,10.8, 22.1,7,100.0
"Scott County(6)",28123,***,15.2 ,9.5, 23.1,4,100.0
"Washington County(6)",28151,***,15.1 ,10.6, 20.9,8,100.0
"Lowndes County(6)",28087,***,15.1 ,11.1, 20.2,10,98.0
"Bolivar County(6)",28011,***,14.9 ,9.8, 21.8,6,100.0
"Lincoln County(6)",28085,***,14.6 ,9.6, 21.3,6,96.6
"Pearl River County(6)",28109,***,14 ,10.2, 18.9,9,100.0
"Wayne County(6)",28153,***,14 ,8.1, 22.8,3,100.0
"DeSoto County(6)",28033,***,13.7 ,11.3, 16.6,23,100.0
"Itawamba County(6)",28057,***,13.7 ,8.1, 21.8,4,100.0
"Madison County(6)",28089,***,13.5 ,10.4, 17.3,13,100.0
"George County(6)",28039,***,13.5 ,7.6, 22.2,3,100.0
"Grenada County(6)",28043,***,13.5 ,7.9, 21.8,4,100.0
"Clay County(6)",28025,***,13.5 ,7.8, 22,3,100.0
"Hancock County(6)",28045,***,13.3 ,9.3, 18.5,8,100.0
"Monroe County(6)",28095,***,13.3 ,8.8, 19.3,6,100.0
"Copiah County(6)",28029,***,13.1 ,8.2, 20.1,5,100.0
"Pontotoc County(6)",28115,***,13 ,8.2, 19.7,5,95.8
"Prentiss County(6)",28117,***,13 ,7.6, 20.7,4,100.0
"Jackson County(6)",28059,***,12.8 ,10.4, 15.5,21,100.0
"Forrest County(6)",28035,***,12.7 ,9.3, 16.9,9,100.0
"Panola County(6)",28107,***,12.6 ,7.9, 19.1,5,100.0
"Harrison County(6)",28047,***,12.5 ,10.4, 14.8,26,100.0
"Pike County(6)",28113,***,12.1 ,8, 17.6,6,96.6
"Lee County(6)",28081,***,11.9 ,8.9, 15.5,11,100.0
"Rankin County(6)",28121,***,11.3 ,9, 13.9,18,100.0
"Yazoo County(6)",28163,***,11.2 ,6.5, 18.1,3,100.0
"Alcorn County(6)",28003,***,11.1 ,7.2, 16.5,5,100.0
"Adams County(6)",28001,***,10.8 ,6.7, 16.7,4,95.7
"Lamar County(6)",28073,***,10.8 ,7.3, 15.3,6,100.0
"Union County(6)",28145,***,10.8 ,6.4, 17.1,4,95.0
"Tate County(6)",28137,***,10.5 ,5.9, 17.3,3,100.0
"Neshoba County(6)",28099,***,10.4 ,6, 16.8,3,94.4
"Hinds County(6)",28049,***,9.8 ,8.1, 11.8,24,99.2
"Marshall County(6)",28093,***,9.5 ,5.6, 15,4,100.0
"Lauderdale County(6)",28075,***,9.4 ,6.7, 12.8,8,100.0
"Warren County(6)",28149,***,9.2 ,5.9, 13.8,5,100.0
