------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '28', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=28&areatype=county&cancer=061&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Mississippi by County

"Ovary (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Mississippi(6,10)",28000,***,9.4 ,8.8, 10.1,169,stable,-5.8 ,-15.6, 5.0
"US (SEER+NPCR)(1,10)",00000,***,11.1 ,11.1, 11.2,21404,falling,-2.5 ,-4.7, -0.2
"Harrison County(6,10)",28047,***,13.6 ,10.6, 17.2,15,stable,6.8 ,-16.9, 37.1
"Monroe County(6,10)",28095,***,12.6 ,7, 21.3,3,stable,1.0 ,-44.5, 83.8
"Lee County(6,10)",28081,***,12.1 ,8.2, 17.4,6,falling,-25.4 ,-43.1, -2.1
"Jackson County(6,10)",28059,***,11.3 ,8.2, 15.1,10,stable,-5.4 ,-30.6, 28.8
"Washington County(6,10)",28151,***,11.1 ,6.4, 18.2,3,stable,-9.3 ,-48.7, 60.4
"Pearl River County(6,10)",28109,***,11.1 ,6.5, 17.8,4,*,*,*,*
"DeSoto County(6,10)",28033,***,10.2 ,7.5, 13.6,9,stable,-6.7 ,-21.8, 11.2
"Hinds County(6,10)",28049,***,9 ,6.9, 11.7,12,stable,-3.6 ,-35.0, 43.0
"Forrest County(6,10)",28035,***,8.9 ,5, 14.4,3,*,*,*,*
"Madison County(6,10)",28089,***,8.3 ,5.2, 12.7,5,stable,-4.5 ,-32.3, 34.5
"Lauderdale County(6,10)",28075,***,8.1 ,4.9, 12.8,4,*,*,*,*
"Rankin County(6,10)",28121,***,7.3 ,5, 10.3,7,stable,0.0 ,-39.3, 64.6
