------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=12&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Florida by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Florida",12000,Yes,153.5 ,152.8, 154.2,38272,falling,-1.8 ,-2.4, -1.2
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Union County",12125,No,426 ,376, 480.9,58,stable,0.3 ,-0.8, 1.3
"Wakulla County",12129,No,215.5 ,191.2, 242.2,62,stable,-0.8 ,-1.8, 0.1
"Levy County",12075,No,214.4 ,197.2, 232.9,126,stable,-0.1 ,-0.6, 0.4
"Putnam County",12107,No,210.5 ,197.3, 224.5,206,stable,-0.4 ,-0.9, 0.0
"Columbia County",12023,No,208.7 ,194.3, 224,162,falling,-0.7 ,-1.1, -0.2
"Dixie County",12029,No,207.8 ,182.4, 236.4,52,stable,-0.5 ,-1.3, 0.3
"Washington County",12133,No,207.4 ,183.4, 233.9,56,stable,0.2 ,-0.5, 1.0
"Hamilton County",12047,No,204.7 ,170.1, 245,26,falling,-2.0 ,-2.7, -1.2
"Suwannee County",12121,No,202.1 ,185.6, 219.9,116,stable,-0.3 ,-0.8, 0.2
"Franklin County",12037,No,201.8 ,170, 238.8,31,stable,-0.5 ,-1.6, 0.6
"Madison County",12079,No,201.6 ,171.9, 235.7,35,stable,-0.4 ,-1.4, 0.6
"Taylor County",12123,No,200.2 ,176.2, 227.1,52,falling,-1.2 ,-1.9, -0.5
"Gilchrist County",12041,No,197.3 ,172.1, 225.6,47,stable,-1.0 ,-2.0, 0.1
"Baker County",12003,No,194 ,170, 220.6,49,falling,-1.3 ,-2.3, -0.4
"Bradford County",12007,No,193.1 ,171.1, 217.5,59,falling,-1.4 ,-2.1, -0.6
"Okeechobee County",12093,No,192.4 ,175.5, 210.7,99,falling,-0.8 ,-1.4, -0.3
"Calhoun County",12013,No,191 ,161.9, 224.3,31,stable,-0.8 ,-1.9, 0.3
