------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_039.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Washington by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington(5,10)",53000,***,451 ,448.8, 453.1,35813,falling,-1.4 ,-2.6, -0.1
"US (SEER+NPCR)(1,10)",00000,***,448 ,447.7, 448.4,1638110,falling,-0.9 ,-1.6, -0.1
"Grays Harbor County(7,8)",53027,***,504 ,483.7, 524.9,509,falling,-0.5 ,-0.8, -0.2
"Kitsap County(7,8)",53035,***,503.1 ,491.6, 514.8,1579,stable,-0.2 ,-0.4, 0.0
"Pierce County(7,8)",53053,***,498 ,491.3, 504.9,4342,falling,-1.0 ,-1.5, -0.6
"Clallam County(7,8)",53009,***,497.5 ,478.5, 517.2,631,stable,-0.1 ,-0.4, 0.2
"Mason County(7,8)",53045,***,489.7 ,468.7, 511.5,454,falling,-0.6 ,-0.9, -0.3
"Jefferson County(7,8)",53031,***,489.2 ,461.1, 519.1,301,falling,-0.5 ,-0.8, -0.1
"Thurston County(7,8)",53067,***,485.6 ,474.4, 496.9,1526,stable,-0.2 ,-0.4, 0.0
"Snohomish County(7,8)",53061,***,483 ,476, 490.1,3858,falling,-0.7 ,-0.9, -0.4
"Island County(7,8)",53029,***,476.2 ,457.6, 495.4,569,falling,-1.3 ,-2.0, -0.6
"Skagit County(7,8)",53057,***,472.5 ,457.1, 488.3,762,stable,-1.8 ,-3.8, 0.2
"Whatcom County(7,8)",53073,***,472.3 ,459.8, 485.1,1156,stable,1.7 ,-1.7, 5.2
