------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=53&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Washington by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Washington(5)",53000,***,38.6 ,38, 39.2,3063,69.8
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Mason County(7)",53045,***,58.7 ,51.8, 66.4,56,75.7
"Columbia County(6)",53013,***,57 ,35.7, 91.8,5,88.5
"Grays Harbor County(7)",53027,***,55.6 ,49.2, 62.6,59,80.6
"Pierce County(7)",53053,***,49.6 ,47.5, 51.8,429,71.0
"Cowlitz County(6)",53015,***,49.6 ,44.5, 55.2,71,76.3
"Okanogan County(6)",53047,***,46.4 ,38.9, 55.1,29,71.5
"Clallam County(7)",53009,***,46.1 ,41, 51.8,64,74.0
"Grant County(6)",53025,***,44.6 ,38.6, 51.2,42,75.9
"Kitsap County(7)",53035,***,43.6 ,40.3, 47.1,137,73.3
"Pend Oreille County(6)",53051,***,43.4 ,32, 58.9,10,65.8
"Lewis County(6)",53041,***,43.3 ,37.8, 49.4,48,70.6
"Skagit County(7)",53057,***,43.2 ,38.8, 48,73,74.1
"Benton County(6)",53005,***,43 ,38.9, 47.4,86,76.6
"Snohomish County(7)",53061,***,41.7 ,39.6, 43.9,322,72.5
"Thurston County(7)",53067,***,41 ,37.8, 44.4,129,70.0
"Lincoln County(6)",53043,***,39.8 ,27.2, 57.6,7,73.5
"Whatcom County(7)",53073,***,39.7 ,36.2, 43.5,98,70.8
"Pacific County(6)",53049,***,39.5 ,31.4, 50,17,68.5
"Asotin County(6)",53003,***,39.1 ,30.3, 50.2,14,66.3
"Spokane County(6)",53063,***,39 ,36.7, 41.4,220,66.6
"Chelan County(6)",53007,***,38.7 ,33.2, 44.9,37,73.2
"Clark County(6)",53011,***,38.3 ,35.8, 40.9,185,64.9
"Yakima County(6)",53077,***,37.3 ,33.9, 40.9,93,70.8
"Jefferson County(7)",53031,***,37.2 ,30.4, 45.8,25,76.5
"Klickitat County(6)",53039,***,37.1 ,28.3, 48.3,13,73.0
"Island County(7)",53029,***,35.8 ,31.2, 41,46,75.7
"King County(7)",53033,***,34.8 ,33.6, 36,721,72.5
"Franklin County(6)",53021,***,34.2 ,27.6, 41.7,21,76.9
"Skamania County(6)",53059,***,32.2 ,21.4, 47.9,6,71.4
"Douglas County(6)",53017,***,31.7 ,25.1, 39.6,16,72.3
"Adams County(6)",53001,***,31.3 ,20.3, 46.1,5,83.9
"Walla Walla County(6)",53071,***,31.1 ,25.5, 37.5,23,62.0
"San Juan County(7)",53055,***,29 ,20.5, 41.3,9,70.3
"Stevens County(6)",53065,***,28.7 ,23.2, 35.4,20,66.2
"Ferry County(6)",53019,***,27.1 ,15.4, 46.4,3,70.8
"Kittitas County(6)",53037,***,26.8 ,20.5, 34.6,13,69.9
"Whitman County(6)",53075,***,25 ,18.2, 33.4,9,70.1
"Garfield County(6)",53023,***,* ,*, *,3 or fewer,*
"Wahkiakum County(6)",53069,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:02 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
5 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission. State rates include rates from metropolitan areas funded by SEER [http://seer.cancer.gov/registries/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.
7 Source: SEER November 2018 submission.

