------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Texas(6)",48000,***,34.8 ,34.5, 35.1,8989,67.8
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Trinity County(6)",48455,***,66.9 ,52.7, 84.5,16,67.8
"Donley County(6)",48129,***,64.3 ,38.6, 105.5,4,79.2
"Fannin County(6)",48147,***,62.3 ,52.4, 73.6,29,73.1
"Henderson County(6)",48213,***,61.7 ,55.5, 68.4,77,71.9
"Rains County(6)",48379,***,61.2 ,45.7, 81.4,12,68.2
"Lampasas County(6)",48281,***,60.3 ,47.9, 75.2,17,69.7
"Polk County(6)",48373,***,60.1 ,51.8, 69.6,40,60.9
"Cherokee County(6)",48073,***,59.2 ,51, 68.4,39,74.2
"San Augustine County(6)",48405,***,58.4 ,40.6, 82.7,8,72.7
"Van Zandt County(6)",48467,***,58.2 ,50.8, 66.6,46,77.1
"Hopkins County(6)",48223,***,57.5 ,47.9, 68.5,26,75.7
"Crosby County(6)",48107,***,57.3 ,35.6, 88.3,4,78.6
"Camp County(6)",48063,***,56.3 ,40.6, 76.3,9,69.2
