------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_020.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Stomach (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas(6,10)",48000,***,6.7 ,6.6, 6.9,1724,stable,-1.8 ,-5.5, 2.1
"US (SEER+NPCR)(1,10)",00000,***,6.6 ,6.5, 6.6,23871,falling,-1.3 ,-2.0, -0.5
"Starr County(6,10)",48427,***,11.6 ,7.9, 16.4,6,stable,19.5 ,-17.6, 73.2
"Navarro County(6,10)",48349,***,11.2 ,7.6, 15.9,6,stable,10.8 ,-34.0, 86.1
"Milam County(6,10)",48331,***,10.9 ,6, 18.1,3,*,*,*,*
"Wharton County(6,10)",48481,***,10.6 ,6.7, 15.9,5,stable,3.8 ,-34.3, 64.1
"Maverick County(6,10)",48323,***,9.6 ,6.1, 14.3,5,stable,2.4 ,-39.8, 74.2
"Jefferson County(6,10)",48245,***,9.5 ,7.9, 11.3,27,stable,2.9 ,-7.1, 13.9
"Potter County(6,10)",48375,***,9.5 ,7.1, 12.4,11,stable,10.2 ,-12.4, 38.5
"Jim Wells County(6,10)",48249,***,9.5 ,5.7, 14.9,4,stable,9.7 ,-23.2, 56.7
"Webb County(6,10)",48479,***,9.4 ,7.5, 11.6,18,stable,-1.4 ,-26.7, 32.7
"Anderson County(6,10)",48001,***,9.2 ,6.1, 13.3,6,stable,5.0 ,-25.6, 48.2
"Bell County(6,10)",48027,***,9.1 ,7.5, 10.9,25,stable,-3.0 ,-16.2, 12.2
"Val Verde County(6,10)",48465,***,8.9 ,5.6, 13.6,4,stable,15.4 ,-13.7, 54.3
"Atascosa County(6,10)",48013,***,8.7 ,5.4, 13.3,4,stable,-10.0 ,-50.8, 64.5
"Victoria County(6,10)",48469,***,8.6 ,6.2, 11.7,9,stable,-11.4 ,-25.1, 4.7
"Wise County(6,10)",48497,***,8.4 ,5.7, 12.2,6,stable,-12.6 ,-46.9, 44.1
"El Paso County(6,10)",48141,***,8.3 ,7.4, 9.3,63,stable,-1.2 ,-16.3, 16.6
"Caldwell County(6,10)",48055,***,8.3 ,4.7, 13.4,3,*,*,*,*
"Cameron County(6,10)",48061,***,8.2 ,7, 9.6,33,stable,-1.4 ,-10.9, 9.1
"Hidalgo County(6,10)",48215,***,8.2 ,7.3, 9.2,56,stable,-2.6 ,-13.7, 9.9
"Cherokee County(6,10)",48073,***,7.8 ,5, 11.8,5,stable,-7.4 ,-46.4, 60.1
"Washington County(6,10)",48477,***,7.8 ,4.6, 12.5,4,*,*,*,*
"Polk County(6,10)",48373,***,7.8 ,5, 11.8,5,stable,5.9 ,-35.7, 74.5
"Jasper County(6,10)",48241,***,7.6 ,4.4, 12.4,4,stable,-4.5 ,-71.4, 218.1
"Harris County(6,10)",48201,***,7.6 ,7.2, 8,279,stable,-2.2 ,-6.4, 2.2
"Dallas County(6,10)",48113,***,7.4 ,6.9, 8,163,stable,-3.1 ,-10.9, 5.4
"Bexar County(6,10)",48029,***,7.4 ,6.8, 8,127,stable,0.2 ,-18.3, 22.9
"Coryell County(6,10)",48099,***,7.3 ,4.5, 11.2,4,falling,-26.4 ,-40.1, -9.5
"Hardin County(6,10)",48199,***,7.3 ,4.6, 11.1,5,stable,-0.1 ,-33.1, 49.0
"Fort Bend County(6,10)",48157,***,7.3 ,6.3, 8.4,43,stable,1.7 ,-7.9, 12.1
"Guadalupe County(6,10)",48187,***,7.2 ,5.4, 9.4,11,stable,3.7 ,-24.1, 41.8
"Brown County(6,10)",48049,***,7.2 ,4.2, 11.7,4,stable,6.2 ,-40.3, 89.1
"Fannin County(6,10)",48147,***,7.1 ,4, 11.9,3,*,*,*,*
"Rusk County(6,10)",48401,***,7 ,4.3, 10.8,4,stable,-11.8 ,-33.0, 16.1
