------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '090', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Leukemia, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,***,6.2 ,6.1, 6.4,1430,falling,-0.9 ,-1.0, -0.7
"United States",00000,***,6.5 ,6.5, 6.6,23311,falling,-2.3 ,-3.1, -1.5
"Seneca County",36099,***,11.8 ,7.6, 17.7,5,*,*,*,*
"Warren County",36113,***,10.9 ,8.1, 14.5,10,stable,0.4 ,-1.5, 2.4
"Tompkins County",36109,***,9.2 ,6.6, 12.4,9,stable,-0.4 ,-2.5, 1.7
"Chenango County",36017,***,8.8 ,5.9, 12.8,6,stable,0.4 ,-1.7, 2.5
"Delaware County",36025,***,8.7 ,5.6, 13,6,stable,-1.4 ,-3.5, 0.8
"Ontario County",36069,***,8.6 ,6.6, 11.2,12,stable,-0.5 ,-2.1, 1.0
"Cortland County",36023,***,8.2 ,5.1, 12.5,5,*,*,*,*
"Oneida County",36065,***,8.1 ,6.7, 9.7,25,stable,-0.4 ,-1.6, 0.8
"Ulster County",36111,***,8 ,6.4, 9.9,19,stable,-0.8 ,-2.0, 0.4
"Wyoming County",36121,***,7.7 ,4.5, 12.4,4,*,*,*,*
"Broome County",36007,***,7.7 ,6.3, 9.4,21,stable,-0.8 ,-2.1, 0.6
"Putnam County",36079,***,7.6 ,5.4, 10.4,8,stable,-1.3 ,-3.3, 0.7
"Onondaga County",36067,***,7.6 ,6.5, 8.7,43,stable,0.0 ,-0.7, 0.7
"Schenectady County",36093,***,7.5 ,5.9, 9.6,15,stable,-0.9 ,-2.3, 0.5
"Saratoga County",36091,***,7.5 ,6.1, 9.2,20,stable,-0.3 ,-1.8, 1.2
"Otsego County",36077,***,7.5 ,4.8, 11.2,6,stable,0.2 ,-1.9, 2.4
"Wayne County",36117,***,7.4 ,5.3, 10.2,8,stable,-0.4 ,-2.3, 1.6
"Erie County",36029,***,7.3 ,6.6, 8,88,stable,-0.3 ,-0.9, 0.3
"Genesee County",36037,***,7.2 ,4.7, 10.6,6,stable,0.1 ,-2.1, 2.4
"St. Lawrence County",36089,***,7.2 ,5.2, 9.7,9,stable,-0.9 ,-2.7, 1.0
"Monroe County",36055,***,7.1 ,6.4, 8,66,stable,-0.3 ,-0.9, 0.4
"Orleans County",36073,***,7.1 ,4.2, 11.5,4,*,*,*,*
"Rockland County",36087,***,7.1 ,5.9, 8.5,27,stable,-0.2 ,-1.1, 0.8
"Chemung County",36015,***,7.1 ,5.1, 9.8,8,stable,-1.2 ,-2.5, 0.1
"Montgomery County",36057,***,7.1 ,4.4, 10.9,5,stable,0.0 ,-2.0, 1.9
"Essex County",36031,***,6.8 ,4.1, 11.1,4,stable,-1.3 ,-4.0, 1.5
"Fulton County",36035,***,6.8 ,4.4, 10.1,5,stable,0.7 ,-1.7, 3.2
"Livingston County",36051,***,6.7 ,4.3, 10.1,5,stable,-0.6 ,-3.2, 2.0
"Chautauqua County",36013,***,6.7 ,5.1, 8.6,13,falling,-1.7 ,-2.9, -0.5
"Rensselaer County",36083,***,6.6 ,5, 8.5,13,stable,0.5 ,-0.8, 1.7
"Suffolk County",36103,***,6.4 ,5.9, 7,113,falling,-1.3 ,-1.7, -0.8
"Steuben County",36101,***,6.4 ,4.6, 8.7,9,falling,-2.0 ,-3.3, -0.7
"Nassau County",36059,***,6.3 ,5.8, 6.9,112,falling,-1.0 ,-1.4, -0.5
"Jefferson County",36045,***,6.3 ,4.4, 8.8,7,stable,-1.4 ,-2.8, 0.0
"Niagara County",36063,***,6.2 ,5, 7.7,18,stable,-1.2 ,-2.5, 0.2
"Franklin County",36033,***,6.2 ,3.7, 9.8,4,falling,-15.6 ,-25.6, -4.2
"Dutchess County",36027,***,6.1 ,5.1, 7.4,23,stable,-1.3 ,-2.8, 0.2
"Richmond County",36085,***,6.1 ,5.2, 7.2,33,falling,-1.2 ,-2.2, -0.2
"Oswego County",36075,***,6 ,4.3, 8.2,8,stable,-1.3 ,-3.0, 0.5
"Sullivan County",36105,***,5.9 ,3.9, 8.6,6,falling,-2.7 ,-4.5, -0.8
"Westchester County",36119,***,5.9 ,5.3, 6.5,73,falling,-1.1 ,-1.9, -0.4
"New York County",36061,***,5.7 ,5.2, 6.3,106,falling,-1.1 ,-1.6, -0.7
"Herkimer County",36043,***,5.6 ,3.6, 8.4,5,stable,-1.2 ,-3.3, 0.9
"Albany County",36001,***,5.5 ,4.5, 6.7,21,stable,-0.4 ,-1.5, 0.9
"Madison County",36053,***,5.5 ,3.5, 8.2,5,stable,-0.8 ,-3.2, 1.6
"Tioga County",36107,***,5.5 ,3.2, 9,4,*,*,*,*
"Allegany County",36003,***,5.5 ,3.2, 8.9,4,*,*,*,*
"Queens County",36081,***,5.4 ,5, 5.8,139,falling,-0.9 ,-1.2, -0.5
"Orange County",36071,***,5.3 ,4.3, 6.5,20,stable,-0.9 ,-2.1, 0.3
"Clinton County",36019,***,5.3 ,3.4, 7.9,5,stable,-0.3 ,-2.8, 2.3
"Kings County",36047,***,5.2 ,4.8, 5.6,138,falling,-1.1 ,-1.5, -0.7
"Washington County",36115,***,5.1 ,3.2, 8,4,*,*,*,*
