------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,***,11.1 ,10.9, 11.3,2628,stable,-0.1 ,-0.2, 0.0
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Greene County",36039,***,17.3 ,13.2, 22.5,12,rising,1.8 ,0.3, 3.4
"Fulton County",36035,***,13.9 ,10.3, 18.5,10,stable,0.6 ,-0.8, 2.0
"Chemung County",36015,***,12.6 ,9.9, 15.9,15,stable,-1.7 ,-3.3, 0.0
"Montgomery County",36057,***,12.6 ,9, 17.3,8,stable,-0.9 ,-2.5, 0.7
"Schenectady County",36093,***,12.4 ,10.2, 14.9,24,stable,-0.2 ,-1.0, 0.6
"Monroe County",36055,***,12.4 ,11.4, 13.4,116,stable,0.1 ,-0.5, 0.7
"Erie County",36029,***,12.3 ,11.4, 13.2,151,stable,0.2 ,-0.3, 0.6
"Dutchess County",36027,***,12.2 ,10.7, 14,47,stable,0.2 ,-0.5, 0.9
"Onondaga County",36067,***,12.2 ,11, 13.6,72,stable,0.1 ,-0.5, 0.6
"Broome County",36007,***,12.2 ,10.4, 14.2,34,stable,0.0 ,-1.1, 1.1
"Tompkins County",36109,***,12.1 ,9.1, 15.7,12,stable,0.2 ,-1.3, 1.8
"Rockland County",36087,***,12 ,10.4, 13.7,45,stable,-0.4 ,-1.2, 0.4
"Nassau County",36059,***,11.9 ,11.2, 12.7,218,stable,0.0 ,-0.3, 0.3
"Suffolk County",36103,***,11.9 ,11.2, 12.6,219,stable,-0.3 ,-0.7, 0.2
"Orange County",36071,***,11.9 ,10.4, 13.5,47,stable,-0.4 ,-1.2, 0.4
"St. Lawrence County",36089,***,11.9 ,9.4, 14.8,16,stable,0.0 ,-1.3, 1.2
"Orleans County",36073,***,11.8 ,7.9, 17,6,stable,-0.6 ,-2.7, 1.6
"Herkimer County",36043,***,11.7 ,8.7, 15.5,11,stable,0.4 ,-1.2, 1.9
"Oswego County",36075,***,11.7 ,9.2, 14.7,16,stable,0.4 ,-1.1, 1.9
"Sullivan County",36105,***,11.5 ,8.6, 15.1,11,stable,-1.4 ,-2.8, 0.0
"Lewis County",36049,***,11.5 ,7, 18,4,*,*,*,*
"Essex County",36031,***,11.5 ,7.9, 16.4,7,stable,-0.4 ,-2.2, 1.5
"Schoharie County",36095,***,11.4 ,7.2, 17.5,5,stable,-0.5 ,-2.7, 1.7
"Ontario County",36069,***,11.4 ,9.1, 14.2,18,stable,0.9 ,-0.5, 2.3
"Putnam County",36079,***,11.4 ,8.8, 14.6,14,stable,-0.5 ,-1.8, 0.8
"Warren County",36113,***,11.2 ,8.5, 14.8,11,stable,0.9 ,-0.7, 2.7
"Oneida County",36065,***,11.1 ,9.5, 13,35,stable,0.1 ,-0.5, 0.8
"Saratoga County",36091,***,11 ,9.3, 13,30,stable,-0.4 ,-1.1, 0.3
"Bronx County",36005,***,10.8 ,10.1, 11.6,150,stable,0.0 ,-0.5, 0.4
"Wyoming County",36121,***,10.8 ,7, 16.1,5,*,*,*,*
"Kings County",36047,***,10.8 ,10.3, 11.4,287,falling,-5.4 ,-10.0, -0.5
"Clinton County",36019,***,10.8 ,8.1, 14.2,11,stable,0.4 ,-1.8, 2.7
"Westchester County",36119,***,10.7 ,9.9, 11.5,134,falling,-0.6 ,-1.0, -0.2
"Albany County",36001,***,10.6 ,9.1, 12.2,39,stable,0.4 ,-0.3, 1.1
"Jefferson County",36045,***,10.6 ,8, 13.7,12,stable,0.9 ,-0.8, 2.7
"Washington County",36115,***,10.6 ,7.6, 14.3,9,stable,0.9 ,-1.3, 3.2
"Seneca County",36099,***,10.5 ,6.7, 15.9,5,stable,-1.2 ,-2.9, 0.4
"Chautauqua County",36013,***,10.5 ,8.5, 12.8,20,stable,-0.2 ,-1.3, 1.0
"New York County",36061,***,10.5 ,9.8, 11.2,203,stable,-0.1 ,-0.5, 0.2
"Columbia County",36021,***,10.5 ,7.8, 14,10,stable,-0.9 ,-2.7, 0.9
"Richmond County",36085,***,10.5 ,9.3, 11.8,59,falling,-0.8 ,-1.4, -0.3
"Yates County",36123,***,10.4 ,6.2, 16.8,4,stable,-0.6 ,-2.4, 1.2
"Niagara County",36063,***,10.4 ,8.8, 12.2,31,stable,-0.6 ,-1.5, 0.3
"Rensselaer County",36083,***,10.3 ,8.4, 12.6,21,stable,-0.7 ,-1.8, 0.3
"Genesee County",36037,***,10.3 ,7.4, 14.1,8,stable,-1.2 ,-3.3, 0.9
"Queens County",36081,***,10.1 ,9.6, 10.7,270,stable,-0.1 ,-0.4, 0.2
"Allegany County",36003,***,10.1 ,6.9, 14.5,6,stable,-0.3 ,-2.1, 1.5
"Otsego County",36077,***,10 ,7.3, 13.6,9,stable,-0.2 ,-2.3, 2.0
"Steuben County",36101,***,9.9 ,7.7, 12.6,14,stable,0.0 ,-1.6, 1.5
"Cattaraugus County",36009,***,9.9 ,7.3, 13.2,10,stable,-0.1 ,-1.1, 1.0
"Chenango County",36017,***,9.8 ,6.8, 13.8,7,stable,-0.1 ,-2.0, 1.8
"Ulster County",36111,***,9.6 ,7.9, 11.6,24,stable,-0.5 ,-1.8, 0.8
"Madison County",36053,***,9.5 ,6.8, 12.9,9,stable,-0.8 ,-2.7, 1.1
"Wayne County",36117,***,9.3 ,6.9, 12.2,11,stable,-0.4 ,-1.8, 1.1
"Livingston County",36051,***,9.2 ,6.6, 12.8,8,stable,-1.6 ,-3.3, 0.1
"Tioga County",36107,***,9.2 ,6.3, 13.2,7,stable,-0.5 ,-2.3, 1.4
"Delaware County",36025,***,8.8 ,6, 12.7,7,stable,0.6 ,-1.0, 2.2
"Cayuga County",36011,***,8.7 ,6.4, 11.7,10,stable,0.0 ,-1.7, 1.6
"Franklin County",36033,***,8.2 ,5.3, 12.3,5,stable,-0.9 ,-3.3, 1.6
"Cortland County",36023,***,7.6 ,4.7, 11.8,4,falling,-12.7 ,-23.3, -0.6
"Hamilton County",36041,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County",36097,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

