------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Stomach, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,***,3.7 ,3.6, 3.8,859,falling,-3.2 ,-3.4, -3.0
"United States",00000,***,3.1 ,3.1, 3.1,11305,falling,-1.8 ,-2.3, -1.4
"Kings County",36047,***,5.9 ,5.5, 6.3,155,falling,-2.4 ,-2.9, -1.9
"Greene County",36039,***,5.5 ,3.3, 9,4,*,*,*,*
"Queens County",36081,***,5.3 ,4.9, 5.7,140,falling,-2.2 ,-2.6, -1.7
"Bronx County",36005,***,4.8 ,4.3, 5.4,65,falling,-3.0 ,-3.5, -2.4
"Westchester County",36119,***,3.7 ,3.3, 4.3,46,falling,-3.4 ,-4.0, -2.9
"Richmond County",36085,***,3.7 ,3, 4.5,21,falling,-3.1 ,-4.2, -2.1
"New York County",36061,***,3.6 ,3.2, 4,68,falling,-3.7 ,-4.3, -3.2
"Putnam County",36079,***,3.4 ,2, 5.3,4,*,*,*,*
"Erie County",36029,***,3.3 ,2.9, 3.9,41,falling,-3.4 ,-4.0, -2.8
"Albany County",36001,***,3.3 ,2.5, 4.3,12,falling,-3.0 ,-4.3, -1.7
"Nassau County",36059,***,3.3 ,2.9, 3.7,57,falling,-3.8 ,-4.5, -3.1
"Rockland County",36087,***,3.2 ,2.4, 4.1,12,falling,-4.4 ,-5.6, -3.2
"Rensselaer County",36083,***,3.1 ,2.1, 4.6,6,*,*,*,*
"Monroe County",36055,***,3.1 ,2.6, 3.7,28,falling,-2.3 ,-3.2, -1.3
"Suffolk County",36103,***,3 ,2.7, 3.4,55,falling,-4.1 ,-4.7, -3.4
