------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=053&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '053', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_013.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=053&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Melanoma of the Skin, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 2.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,Yes,2 ,1.9, 2.1,464,falling,-6.6 ,-10.5, -2.5
"United States",00000,No,2.5 ,2.5, 2.5,9008,falling,-4.9 ,-6.7, -3.1
"Columbia County",36021,No,4.1 ,2.2, 7,3,*,*,*,*
"Wayne County",36117,No,3.9 ,2.5, 5.9,5,*,*,*,*
"Saratoga County",36091,No,3.6 ,2.7, 4.8,10,stable,1.9 ,-0.3, 4.2
"Warren County",36113,No,3.6 ,2, 6.1,3,stable,0.4 ,-2.6, 3.5
"Rensselaer County",36083,No,3.3 ,2.3, 4.8,6,stable,-0.8 ,-2.7, 1.1
"Ontario County",36069,No,2.9 ,1.8, 4.5,4,stable,0.3 ,-2.4, 3.2
"Chautauqua County",36013,No,2.9 ,1.8, 4.3,5,rising,2.6 ,0.6, 4.7
"Schenectady County",36093,No,2.8 ,1.8, 4.2,5,stable,0.5 ,-2.1, 3.1
"Onondaga County",36067,No,2.7 ,2.2, 3.5,16,stable,-0.5 ,-2.4, 1.5
"Steuben County",36101,No,2.6 ,1.5, 4.3,3,*,*,*,*
"Ulster County",36111,No,2.6 ,1.7, 3.8,6,falling,-1.6 ,-3.0, -0.2
"Suffolk County",36103,No,2.6 ,2.3, 2.9,46,falling,-1.1 ,-1.9, -0.4
"Dutchess County",36027,No,2.6 ,1.9, 3.4,9,stable,-1.9 ,-3.8, 0.1
"Oswego County",36075,No,2.6 ,1.5, 4.2,3,*,*,*,*
"Erie County",36029,No,2.5 ,2.1, 3,29,stable,0.7 ,-0.6, 2.0
"St. Lawrence County",36089,No,2.5 ,1.4, 4.1,3,*,*,*,*
"Albany County",36001,Yes,2.4 ,1.7, 3.2,9,stable,-0.4 ,-1.8, 1.1
"Rockland County",36087,Yes,2.4 ,1.7, 3.2,9,stable,-2.0 ,-4.0, 0.0
"Nassau County",36059,Yes,2.4 ,2, 2.7,43,falling,-1.8 ,-2.4, -1.1
"Oneida County",36065,Yes,2.4 ,1.6, 3.3,7,stable,0.2 ,-2.2, 2.6
"Orange County",36071,Yes,2.4 ,1.7, 3.2,9,stable,-0.5 ,-2.0, 1.0
"Broome County",36007,Yes,2.3 ,1.5, 3.5,5,stable,-1.6 ,-3.3, 0.2
"Monroe County",36055,Yes,2.3 ,1.8, 2.8,21,stable,-0.7 ,-1.9, 0.5
"Westchester County",36119,Yes,2.2 ,1.9, 2.7,28,stable,-0.9 ,-2.1, 0.3
"Niagara County",36063,Yes,2 ,1.3, 2.9,5,stable,0.4 ,-1.5, 2.3
"Richmond County",36085,Yes,1.9 ,1.4, 2.5,11,stable,-1.0 ,-2.6, 0.7
"New York County",36061,Yes,1.4 ,1.2, 1.6,27,falling,-1.6 ,-2.5, -0.6
"Queens County",36081,Yes,1.2 ,1, 1.4,32,falling,-2.0 ,-2.8, -1.2
"Kings County",36047,Yes,1 ,0.9, 1.2,28,stable,-13.8 ,-25.7, 0.1
"Bronx County",36005,Yes,0.9 ,0.7, 1.1,12,falling,-3.2 ,-4.7, -1.7
"Allegany County",36003,***,* ,*, *,3 or fewer,*,*,*,*
"Cattaraugus County",36009,***,* ,*, *,3 or fewer,*,*,*,*
"Cayuga County",36011,***,* ,*, *,3 or fewer,*,*,*,*
"Chemung County",36015,***,* ,*, *,3 or fewer,*,*,*,*
"Chenango County",36017,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",36019,***,* ,*, *,3 or fewer,*,*,*,*
"Cortland County",36023,***,* ,*, *,3 or fewer,*,*,*,*
"Delaware County",36025,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County",36031,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",36033,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",36035,***,* ,*, *,3 or fewer,*,*,*,*
"Genesee County",36037,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",36039,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",36041,***,* ,*, *,3 or fewer,*,*,*,*
"Herkimer County",36043,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",36045,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County",36049,***,* ,*, *,3 or fewer,*,*,*,*
"Livingston County",36051,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",36053,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",36057,***,* ,*, *,3 or fewer,*,*,*,*
"Orleans County",36073,***,* ,*, *,3 or fewer,*,*,*,*
"Otsego County",36077,***,* ,*, *,3 or fewer,*,*,*,*
