------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,Yes,37.1 ,36.8, 37.5,8706,falling,-4.9 ,-5.8, -3.9
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Hamilton County",36041,No,62.6 ,41.5, 96.1,6,stable,0.0 ,-2.0, 2.0
"Oswego County",36075,No,61.5 ,55.7, 67.7,87,stable,-0.3 ,-1.0, 0.3
"Schuyler County",36097,No,58.7 ,46.2, 74,16,stable,-1.0 ,-2.2, 0.1
"Orleans County",36073,No,56.9 ,48.2, 67,31,stable,0.0 ,-1.2, 1.2
"Genesee County",36037,No,55.4 ,48.2, 63.5,44,stable,-0.6 ,-1.3, 0.1
"Steuben County",36101,No,55.3 ,49.7, 61.4,74,stable,-0.6 ,-1.2, 0.0
"Niagara County",36063,No,54.6 ,50.8, 58.6,160,falling,-0.8 ,-1.2, -0.4
"Franklin County",36033,No,54.4 ,46.4, 63.6,34,falling,-1.2 ,-1.9, -0.5
"St. Lawrence County",36089,No,54.4 ,49, 60.4,75,falling,-0.9 ,-1.4, -0.4
"Jefferson County",36045,No,54 ,48, 60.5,61,falling,-0.9 ,-1.8, -0.1
"Sullivan County",36105,No,54 ,47.7, 60.9,56,falling,-1.1 ,-1.8, -0.3
"Cayuga County",36011,No,52.4 ,46.3, 59.2,56,stable,-0.6 ,-1.5, 0.3
"Washington County",36115,No,51.9 ,45.2, 59.4,44,falling,-1.1 ,-2.0, -0.3
"Wyoming County",36121,No,51.9 ,43.1, 62,25,stable,-0.4 ,-1.5, 0.6
"Seneca County",36099,No,51.2 ,42.3, 61.5,25,stable,-0.9 ,-2.1, 0.4
