------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=058&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '058', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_021.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=058&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Uterus (Corpus & Uterus, NOS), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,***,5.8 ,5.6, 6,778,rising,1.6 ,1.1, 2.0
"United States",00000,***,4.7 ,4.7, 4.8,9758,rising,2.3 ,1.9, 2.6
"Bronx County",36005,***,8.3 ,7.4, 9.2,68,rising,2.1 ,1.4, 2.8
"Kings County",36047,***,7.3 ,6.7, 8,116,rising,1.4 ,0.9, 1.9
"St. Lawrence County",36089,***,7.2 ,4.7, 10.7,5,*,*,*,*
"Otsego County",36077,***,6.9 ,4, 11.7,3,*,*,*,*
"Washington County",36115,***,6.7 ,3.8, 11.3,3,*,*,*,*
"Herkimer County",36043,***,6.6 ,3.8, 11,3,*,*,*,*
"Westchester County",36119,***,6.5 ,5.6, 7.4,46,rising,1.7 ,0.7, 2.6
"Richmond County",36085,***,6.3 ,5.1, 7.7,19,rising,2.1 ,0.5, 3.8
"Schenectady County",36093,***,6.1 ,4.1, 8.7,7,*,*,*,*
"Chautauqua County",36013,***,6 ,4, 8.9,6,stable,1.3 ,-1.5, 4.1
"Queens County",36081,***,6 ,5.5, 6.6,91,rising,11.6 ,0.4, 24.1
"Albany County",36001,***,6 ,4.6, 7.8,13,stable,1.5 ,0.0, 3.1
"New York County",36061,***,6 ,5.4, 6.7,67,rising,0.9 ,0.1, 1.7
"Nassau County",36059,***,5.8 ,5.1, 6.5,60,rising,8.5 ,2.6, 14.7
"Monroe County",36055,***,5.5 ,4.7, 6.5,30,stable,0.9 ,-0.2, 2.0
"Suffolk County",36103,***,5.5 ,4.9, 6.2,57,stable,0.2 ,-0.4, 0.8
"Rockland County",36087,***,5.3 ,4, 7,11,stable,0.3 ,-1.3, 2.0
"Erie County",36029,***,5.3 ,4.5, 6.1,36,stable,0.6 ,-0.2, 1.4
"Orange County",36071,***,5.2 ,3.9, 6.8,11,stable,0.7 ,-1.1, 2.6
"Broome County",36007,***,4.7 ,3.2, 6.8,7,rising,2.6 ,0.6, 4.7
"Dutchess County",36027,***,4.7 ,3.5, 6.3,10,stable,0.9 ,-0.7, 2.5
"Ulster County",36111,***,4.6 ,3.1, 6.7,6,stable,0.5 ,-1.9, 3.0
"Niagara County",36063,***,4.6 ,3.1, 6.5,7,rising,5.7 ,0.3, 11.5
"Onondaga County",36067,***,4.4 ,3.4, 5.5,15,stable,-13.7 ,-35.1, 14.8
"Oneida County",36065,***,4.3 ,3, 6.1,7,stable,-0.9 ,-2.6, 0.8
"Rensselaer County",36083,***,4.2 ,2.5, 6.5,4,stable,1.2 ,-1.4, 3.7
"Saratoga County",36091,***,2.7 ,1.7, 4.1,5,falling,-2.3 ,-4.3, -0.2
"Allegany County",36003,***,* ,*, *,3 or fewer,*,*,*,*
"Cattaraugus County",36009,***,* ,*, *,3 or fewer,*,*,*,*
"Cayuga County",36011,***,* ,*, *,3 or fewer,*,*,*,*
"Chemung County",36015,***,* ,*, *,3 or fewer,*,*,*,*
"Chenango County",36017,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",36019,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",36021,***,* ,*, *,3 or fewer,*,*,*,*
"Cortland County",36023,***,* ,*, *,3 or fewer,*,*,*,*
"Delaware County",36025,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County",36031,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",36033,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",36035,***,* ,*, *,3 or fewer,*,*,*,*
"Genesee County",36037,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",36039,***,* ,*, *,3 or fewer,*,*,*,*
"Hamilton County",36041,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",36045,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County",36049,***,* ,*, *,3 or fewer,*,*,*,*
"Livingston County",36051,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",36053,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",36057,***,* ,*, *,3 or fewer,*,*,*,*
"Ontario County",36069,***,* ,*, *,3 or fewer,*,*,*,*
"Orleans County",36073,***,* ,*, *,3 or fewer,*,*,*,*
"Oswego County",36075,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County",36079,***,* ,*, *,3 or fewer,*,*,*,*
"Schoharie County",36095,***,* ,*, *,3 or fewer,*,*,*,*
"Schuyler County",36097,***,* ,*, *,3 or fewer,*,*,*,*
"Seneca County",36099,***,* ,*, *,3 or fewer,*,*,*,*
"Steuben County",36101,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County",36105,***,* ,*, *,3 or fewer,*,*,*,*
"Tioga County",36107,***,* ,*, *,3 or fewer,*,*,*,*
"Tompkins County",36109,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County",36113,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County",36117,***,* ,*, *,3 or fewer,*,*,*,*
"Wyoming County",36121,***,* ,*, *,3 or fewer,*,*,*,*
"Yates County",36123,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


