------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,Yes,151 ,150.2, 151.7,35491,falling,-2.2 ,-2.7, -1.6
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Hamilton County",36041,No,195.6 ,156.5, 245.8,18,falling,-1.2 ,-2.3, -0.1
"Oswego County",36075,No,184.2 ,174, 194.9,256,falling,-1.0 ,-1.3, -0.6
"Warren County",36113,No,183.3 ,171.2, 196.2,179,falling,-0.7 ,-1.1, -0.3
"Jefferson County",36045,No,181.1 ,170, 192.8,202,falling,-1.0 ,-1.5, -0.6
"Orleans County",36073,No,180.4 ,164.3, 197.8,96,falling,-1.1 ,-1.7, -0.5
"Allegany County",36003,No,179.8 ,164.9, 195.7,113,falling,-2.0 ,-2.7, -1.4
"Schuyler County",36097,No,179.3 ,156.5, 204.9,46,stable,-0.7 ,-1.6, 0.1
"Rensselaer County",36083,No,178.2 ,169.8, 187,348,falling,-1.2 ,-1.5, -0.9
"Washington County",36115,No,178.2 ,165.4, 191.8,150,falling,-1.3 ,-1.6, -0.9
"Erie County",36029,No,178 ,174.6, 181.4,2177,falling,-1.2 ,-1.3, -1.1
"Wyoming County",36121,No,177.1 ,160.6, 195,87,falling,-0.7 ,-1.2, -0.2
"Greene County",36039,No,176.2 ,162.3, 191.1,126,falling,-1.2 ,-1.7, -0.6
"Fulton County",36035,No,176 ,162.6, 190.4,133,falling,-1.2 ,-1.6, -0.8
"St. Lawrence County",36089,No,176 ,166, 186.5,238,falling,-1.3 ,-1.7, -0.8
"Seneca County",36099,No,175.9 ,158.8, 194.4,83,falling,-1.1 ,-1.7, -0.4
"Wayne County",36117,No,175.8 ,165.1, 187.1,210,falling,-1.1 ,-1.4, -0.7
"Sullivan County",36105,No,175.5 ,163.8, 187.9,175,falling,-1.8 ,-2.1, -1.4
"Steuben County",36101,No,174.9 ,164.8, 185.4,235,falling,-1.1 ,-1.5, -0.8
"Niagara County",36063,No,174.8 ,167.9, 181.9,510,falling,-1.1 ,-1.3, -0.8
"Yates County",36123,No,174.2 ,154.3, 196.2,59,falling,-1.4 ,-2.0, -0.8
"Chemung County",36015,No,174 ,163.3, 185.2,207,falling,-1.2 ,-1.5, -0.9
"Chenango County",36017,No,173.5 ,159.7, 188.3,122,falling,-1.2 ,-1.6, -0.9
"Essex County",36031,No,172.4 ,157.7, 188.4,106,falling,-1.6 ,-2.2, -1.0
"Onondaga County",36067,No,170.4 ,165.5, 175.3,988,falling,-3.5 ,-6.8, -0.1
"Clinton County",36019,No,170.2 ,158.7, 182.4,167,falling,-0.9 ,-1.3, -0.5
"Chautauqua County",36013,No,168.7 ,160.2, 177.5,315,falling,-0.9 ,-1.2, -0.6
"Oneida County",36065,No,167.4 ,160.9, 174.1,532,falling,-1.2 ,-1.4, -0.9
