------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '076', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_002.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"Brain & ONS, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,***,3.8 ,3.7, 4,877,falling,-0.3 ,-0.5, -0.1
"United States",00000,***,4.4 ,4.4, 4.4,15944,rising,0.6 ,0.3, 0.9
"Wayne County",36117,***,8 ,5.6, 10.9,8,rising,2.9 ,0.4, 5.4
"Essex County",36031,***,7.2 ,4.4, 11.3,4,*,*,*,*
"Steuben County",36101,***,6.7 ,4.6, 9.3,8,rising,2.2 ,0.4, 4.0
"Livingston County",36051,***,6.7 ,4.3, 10,5,stable,1.2 ,-1.3, 3.8
"Warren County",36113,***,6.4 ,4.1, 9.7,5,stable,0.4 ,-2.0, 2.9
"Clinton County",36019,***,6.2 ,4.1, 9.1,6,*,*,*,*
"Orleans County",36073,***,6.1 ,3.4, 10.3,3,*,*,*,*
"Ontario County",36069,***,5.8 ,4.1, 8.2,8,stable,0.3 ,-1.5, 2.1
"Tompkins County",36109,***,5.7 ,3.8, 8.2,6,stable,0.7 ,-1.6, 3.1
"Oswego County",36075,***,5.4 ,3.8, 7.5,7,stable,1.0 ,-1.2, 3.1
"Chemung County",36015,***,5.3 ,3.5, 7.8,6,stable,0.5 ,-1.7, 2.8
"Saratoga County",36091,***,5.3 ,4.1, 6.6,15,stable,-0.2 ,-2.0, 1.6
"Herkimer County",36043,***,5.2 ,3.3, 8,5,stable,0.4 ,-1.9, 2.7
"Onondaga County",36067,***,5.2 ,4.3, 6.2,28,stable,0.5 ,-0.8, 1.7
"Washington County",36115,***,4.9 ,2.9, 7.8,4,stable,-0.1 ,-2.4, 2.2
"Schenectady County",36093,***,4.8 ,3.4, 6.4,9,stable,-0.3 ,-1.8, 1.2
"Otsego County",36077,***,4.7 ,2.9, 7.5,4,*,*,*,*
"Tioga County",36107,***,4.7 ,2.7, 7.9,3,*,*,*,*
"Monroe County",36055,***,4.4 ,3.8, 5.1,38,stable,-0.4 ,-1.3, 0.5
"Erie County",36029,***,4.4 ,3.8, 5,50,stable,0.0 ,-0.7, 0.8
"Dutchess County",36027,***,4.4 ,3.5, 5.5,16,stable,-0.3 ,-1.9, 1.2
"Oneida County",36065,***,4.4 ,3.3, 5.6,13,falling,-1.1 ,-1.9, -0.3
"Chautauqua County",36013,***,4.3 ,2.9, 6.1,7,stable,0.0 ,-2.3, 2.2
"Niagara County",36063,***,4.3 ,3.2, 5.6,12,stable,-0.3 ,-1.9, 1.3
"Genesee County",36037,***,4.3 ,2.4, 7.1,3,*,*,*,*
"Cattaraugus County",36009,***,4.3 ,2.6, 6.6,4,stable,-0.9 ,-3.0, 1.2
"Rensselaer County",36083,***,4.2 ,2.9, 5.8,8,stable,1.1 ,-0.5, 2.6
