------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '36', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_025.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=36&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for New York by County

"All Cancer Sites, 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"New York",36000,Yes,157.7 ,156.8, 158.6,25825,falling,-1.5 ,-1.6, -1.4
"United States (6)",00000,No,165.4 ,165.2, 165.7,465052,falling,-1.4 ,-1.4, -1.3
"Hamilton County",36041,No,199.8 ,159.9, 251.4,18,stable,-1.1 ,-2.2, 0.1
"Jefferson County",36045,No,185.8 ,174.3, 197.9,200,falling,-1.0 ,-1.4, -0.5
"Oswego County",36075,No,185.1 ,174.8, 195.9,252,falling,-0.9 ,-1.3, -0.6
"Warren County",36113,No,185.1 ,172.7, 198.2,176,falling,-0.6 ,-1.1, -0.2
"Orleans County",36073,No,182.7 ,166, 200.8,92,falling,-1.1 ,-1.7, -0.5
"Sullivan County",36105,No,181.7 ,168.8, 195.5,155,falling,-1.5 ,-1.9, -1.0
"Wyoming County",36121,No,180.7 ,163.8, 199.1,87,falling,-0.6 ,-1.1, -0.2
"Allegany County",36003,No,180.4 ,165.5, 196.5,111,falling,-2.0 ,-2.7, -1.4
"Washington County",36115,No,179.6 ,166.6, 193.4,147,falling,-1.2 ,-1.6, -0.8
"Schuyler County",36097,No,179.3 ,156.2, 205.2,45,stable,-0.7 ,-1.5, 0.1
"Seneca County",36099,No,179.2 ,161.6, 198.5,81,falling,-1.0 ,-1.6, -0.3
"St. Lawrence County",36089,No,177.8 ,167.6, 188.6,233,falling,-1.2 ,-1.6, -0.8
"Wayne County",36117,No,177.8 ,166.7, 189.4,202,falling,-1.0 ,-1.4, -0.7
"Fulton County",36035,No,177.7 ,164, 192.4,131,falling,-1.1 ,-1.5, -0.7
"Rensselaer County",36083,No,177.4 ,168.6, 186.5,326,falling,-1.2 ,-1.5, -0.9
"Yates County",36123,No,176.3 ,156, 198.7,59,falling,-1.4 ,-2.0, -0.8
"Erie County",36029,No,176 ,172.4, 179.7,1872,falling,-1.2 ,-1.3, -1.0
"Steuben County",36101,No,176 ,165.7, 186.7,230,falling,-1.0 ,-1.4, -0.7
"Chemung County",36015,No,175.6 ,164.5, 187.3,197,falling,-1.1 ,-1.5, -0.8
"Bronx County",36005,No,175.5 ,167.9, 183.4,485,falling,-1.4 ,-1.9, -0.8
"Greene County",36039,No,175.3 ,161, 190.8,119,falling,-1.1 ,-1.7, -0.5
"Chenango County",36017,No,174.9 ,160.8, 190,120,falling,-1.2 ,-1.6, -0.8
"Niagara County",36063,No,174 ,166.9, 181.5,473,falling,-1.1 ,-1.3, -0.8
"Clinton County",36019,No,173.3 ,161.4, 185.9,163,falling,-0.9 ,-1.3, -0.4
"Essex County",36031,No,172.1 ,157.2, 188.3,103,falling,-1.6 ,-2.2, -1.0
"Montgomery County",36057,No,170.9 ,156.1, 186.8,108,falling,-1.3 ,-1.8, -0.7
"Franklin County",36033,No,170.8 ,155.5, 187.3,95,falling,-1.5 ,-1.9, -1.0
"Onondaga County",36067,No,169.4 ,164.2, 174.6,880,falling,-1.1 ,-1.3, -0.9
"Schenectady County",36093,No,168.9 ,160.2, 178.1,306,falling,-1.1 ,-1.4, -0.8
"Livingston County",36051,No,168.6 ,155.7, 182.4,132,stable,-0.5 ,-2.3, 1.3
"Chautauqua County",36013,No,167.9 ,159.2, 177,301,falling,-0.9 ,-1.2, -0.6
"Oneida County",36065,No,167.9 ,161.1, 174.8,499,falling,-1.1 ,-1.4, -0.9
"Saratoga County",36091,No,167.7 ,160.7, 175,452,falling,-1.1 ,-1.3, -0.9
"Orange County",36071,No,167.7 ,161.1, 174.4,520,falling,-1.4 ,-1.6, -1.2
"Herkimer County",36043,No,167.5 ,155.3, 180.4,149,falling,-1.3 ,-1.8, -0.8
"Ontario County",36069,No,167.4 ,157.8, 177.5,241,falling,-1.3 ,-1.7, -0.9
"Genesee County",36037,No,167.4 ,154.3, 181.4,128,falling,-1.1 ,-1.6, -0.7
"Delaware County",36025,No,167 ,153.5, 181.6,121,falling,-1.2 ,-1.8, -0.7
"Ulster County",36111,No,164 ,156.3, 172,364,falling,-1.4 ,-1.8, -1.1
"Cayuga County",36011,No,163.9 ,152.7, 175.7,170,falling,-0.8 ,-1.4, -0.3
"Schoharie County",36095,No,163.8 ,146.9, 182.3,72,falling,-1.4 ,-1.9, -0.8
"Madison County",36053,No,163 ,151.1, 175.6,146,falling,-1.3 ,-1.8, -0.9
"Albany County",36001,No,162.7 ,156.4, 169.3,533,falling,-1.4 ,-1.6, -1.1
"Cortland County",36023,No,162.5 ,147.6, 178.6,90,stable,-5.2 ,-10.6, 0.4
"Suffolk County",36103,Yes,160.9 ,158, 163.8,2482,falling,-1.8 ,-1.9, -1.7
"Broome County",36007,Yes,160.6 ,153.5, 168,414,falling,-1.3 ,-1.6, -1.1
"Tompkins County",36109,Yes,160.3 ,148.7, 172.5,152,falling,-1.2 ,-1.7, -0.8
"Cattaraugus County",36009,Yes,159.6 ,148.5, 171.4,160,falling,-1.1 ,-1.6, -0.6
"Otsego County",36077,Yes,158.6 ,146.4, 171.7,134,falling,-1.1 ,-1.7, -0.5
"Richmond County",36085,Yes,158.3 ,152.9, 163.9,675,falling,-1.9 ,-2.2, -1.5
"Monroe County",36055,Yes,157.3 ,153.3, 161.4,1249,falling,-2.8 ,-4.4, -1.2
"Dutchess County",36027,Yes,156.2 ,150, 162.7,494,falling,-1.9 ,-2.1, -1.6
"Queens County",36081,Yes,155.7 ,152.2, 159.3,1672,falling,-1.3 ,-1.5, -1.1
"Putnam County",36079,Yes,155.4 ,144.8, 166.7,169,stable,3.4 ,-4.0, 11.4
"Columbia County",36021,Yes,154.5 ,143, 166.8,143,falling,-1.4 ,-1.7, -1.1
"Lewis County",36049,Yes,154.4 ,136, 174.7,53,falling,-1.8 ,-2.4, -1.1
"Tioga County",36107,Yes,152.2 ,139.1, 166.3,103,falling,-1.7 ,-2.2, -1.3
"Nassau County",36059,Yes,146.1 ,143.2, 149.1,2074,falling,-1.7 ,-1.8, -1.5
"Rockland County",36087,Yes,142.9 ,136.6, 149.4,407,falling,-1.9 ,-2.2, -1.7
"Kings County",36047,Yes,139.8 ,136.6, 143,1593,falling,-1.2 ,-1.6, -0.8
"Westchester County",36119,Yes,138.2 ,134.6, 141.8,1264,falling,-2.0 ,-2.2, -1.7
"New York County",36061,Yes,119.9 ,116.8, 123.1,1203,falling,-2.7 ,-3.1, -2.2

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"(6) Hispanic mortality data for the United States has been excluded for the following states: Louisiana, New Hampshire, and Oklahoma. The data on Hispanic and non-Hispanic mortality for these states may be unreliable for the time period used in the generation of the recent trend (1990 - 2016) and has been excluded from the calculation of the United States recent trend. This was based on the NCHS Policy. "


