------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=08&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=08&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Colorado by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Colorado",08000,***,7.2 ,6.8, 7.7,216,falling,-2.4 ,-3.2, -1.6
"United States",00000,***,7 ,7, 7.1,14204,falling,-2.3 ,-2.4, -2.1
"Broomfield County (8)",08014,***,11.6 ,7.1, 17.9,4,*,*,*,*
"Douglas County",08035,***,8.8 ,6.7, 11.4,13,stable,-0.4 ,-2.2, 1.4
"Weld County (8)",08123,***,8.6 ,6.5, 11.2,12,stable,-2.7 ,-5.5, 0.1
"Mesa County",08077,***,8 ,5.8, 10.9,9,stable,-0.3 ,-2.0, 1.3
"Boulder County (8)",08013,***,7.9 ,6.1, 10.1,13,stable,-1.9 ,-5.9, 2.3
"Pueblo County",08101,***,7.6 ,5.5, 10.3,9,stable,0.4 ,-1.6, 2.5
"Denver County",08031,***,7.4 ,6.1, 8.9,25,stable,-0.9 ,-2.0, 0.2
"Adams County (8)",08001,***,7.3 ,5.7, 9.2,15,falling,-4.2 ,-5.9, -2.4
"Arapahoe County",08005,***,7.2 ,5.9, 8.6,25,stable,-1.0 ,-2.2, 0.2
"Larimer County",08069,***,7.1 ,5.4, 9,13,stable,-1.3 ,-2.8, 0.2
"Jefferson County (8)",08059,***,7 ,5.8, 8.4,25,falling,-3.7 ,-6.8, -0.4
"El Paso County",08041,***,6.2 ,5, 7.5,21,falling,-3.8 ,-6.9, -0.7
"Alamosa County",08003,***,* ,*, *,3 or fewer,*,*,*,*
"Archuleta County",08007,***,* ,*, *,3 or fewer,*,*,*,*
"Baca County",08009,***,* ,*, *,3 or fewer,*,*,*,*
"Bent County",08011,***,* ,*, *,3 or fewer,*,*,*,*
"Chaffee County",08015,***,* ,*, *,3 or fewer,*,*,*,*
"Cheyenne County",08017,***,* ,*, *,3 or fewer,*,*,*,*
"Clear Creek County",08019,***,* ,*, *,3 or fewer,*,*,*,*
"Conejos County",08021,***,* ,*, *,3 or fewer,*,*,*,*
"Costilla County",08023,***,* ,*, *,3 or fewer,*,*,*,*
"Crowley County",08025,***,* ,*, *,3 or fewer,*,*,*,*
"Custer County",08027,***,* ,*, *,3 or fewer,*,*,*,*
"Delta County",08029,***,* ,*, *,3 or fewer,*,*,*,*
"Dolores County",08033,***,* ,*, *,3 or fewer,*,*,*,*
"Eagle County",08037,***,* ,*, *,3 or fewer,*,*,*,*
"Elbert County",08039,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County",08043,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",08045,***,* ,*, *,3 or fewer,*,*,*,*
"Gilpin County",08047,***,* ,*, *,3 or fewer,*,*,*,*
"Grand County",08049,***,* ,*, *,3 or fewer,*,*,*,*
"Gunnison County",08051,***,* ,*, *,3 or fewer,*,*,*,*
"Hinsdale County",08053,***,* ,*, *,3 or fewer,*,*,*,*
"Huerfano County",08055,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",08057,***,* ,*, *,3 or fewer,*,*,*,*
"Kiowa County",08061,***,* ,*, *,3 or fewer,*,*,*,*
"Kit Carson County",08063,***,* ,*, *,3 or fewer,*,*,*,*
"La Plata County",08067,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",08065,***,* ,*, *,3 or fewer,*,*,*,*
"Las Animas County",08071,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",08073,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County",08075,***,* ,*, *,3 or fewer,*,*,*,*
"Mineral County",08079,***,* ,*, *,3 or fewer,*,*,*,*
"Moffat County",08081,***,* ,*, *,3 or fewer,*,*,*,*
"Montezuma County",08083,***,* ,*, *,3 or fewer,*,*,*,*
