------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '08', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_033.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=08&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Colorado by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Colorado",08000,Yes,138.9 ,137.4, 140.3,7520,falling,-1.6 ,-1.8, -1.4
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Kiowa County",08061,No,259.3 ,170.3, 387.3,6,*,*,*,*
"Prowers County",08099,No,189.1 ,158.7, 224,29,stable,-0.6 ,-1.5, 0.3
"Bent County",08011,No,182.8 ,142, 233.2,14,stable,-0.2 ,-1.6, 1.3
"Morgan County",08087,No,166.9 ,147.7, 188.1,56,stable,-0.4 ,-1.2, 0.4
"Delta County",08029,No,163.4 ,146.7, 181.8,79,stable,1.0 ,-0.6, 2.5
"Fremont County",08043,No,161.5 ,148.2, 175.8,113,falling,-0.8 ,-1.3, -0.3
"Adams County (8)",08001,Yes,158.4 ,152.6, 164.4,593,falling,-1.5 ,-1.9, -1.1
"Logan County",08075,Yes,157.9 ,137.6, 180.6,45,stable,-0.4 ,-1.1, 0.3
"Pueblo County",08101,Yes,155.4 ,147.8, 163.3,329,falling,-0.9 ,-1.2, -0.5
"Chaffee County",08015,Yes,154.7 ,135, 177.1,48,stable,-0.9 ,-2.1, 0.4
"Baca County",08009,Yes,154.7 ,112.5, 210.9,10,stable,-0.4 ,-2.0, 1.3
"Denver County",08031,Yes,154 ,149.5, 158.6,930,falling,-1.0 ,-1.8, -0.3
"Las Animas County",08071,Yes,152.5 ,129.6, 178.9,34,stable,-0.5 ,-1.2, 0.2
"Mesa County",08077,Yes,151.7 ,143.9, 159.8,295,falling,-1.4 ,-1.8, -1.1
"Yuma County",08125,Yes,151.1 ,122.1, 185.3,20,falling,-12.8 ,-19.0, -6.1
"Otero County",08089,Yes,150.5 ,130.1, 173.5,41,falling,-0.9 ,-1.7, -0.2
"Moffat County",08081,Yes,148.7 ,120.9, 181.2,22,stable,-0.7 ,-1.9, 0.6
"Alamosa County",08003,Yes,147 ,121, 176.9,23,stable,-0.3 ,-1.2, 0.7
"Broomfield County (8)",08014,Yes,146.9 ,133.3, 161.6,88,falling,-5.7 ,-10.2, -1.1
"Custer County",08027,Yes,146.7 ,110.2, 197.2,13,stable,-1.2 ,-3.2, 0.7
"Sedgwick County",08115,Yes,146.4 ,94.5, 221.4,6,stable,-1.6 ,-3.3, 0.1
"Conejos County",08021,Yes,145.3 ,113.8, 183.6,15,falling,-1.4 ,-2.7, -0.1
"Montezuma County",08083,Yes,145.1 ,127.8, 164.4,54,falling,-1.1 ,-1.8, -0.5
"Washington County",08121,Yes,144.9 ,108, 192.4,11,stable,-1.5 ,-3.0, 0.1
"Montrose County",08085,Yes,143.4 ,129.9, 158,89,falling,-0.9 ,-1.5, -0.3
"El Paso County",08041,Yes,142.8 ,138.5, 147.2,876,falling,-1.3 ,-1.5, -1.1
"Weld County (8)",08123,Yes,142.1 ,135.3, 149,353,falling,-1.6 ,-2.4, -0.8
"Lake County",08065,Yes,137.6 ,98.1, 187,9,stable,-1.9 ,-3.8, 0.0
"Rio Blanco County",08103,Yes,136.9 ,101.5, 181.2,10,stable,-0.4 ,-2.0, 1.3
"Phillips County",08095,Yes,136.7 ,98.8, 186.5,10,stable,-0.9 ,-2.2, 0.4
