------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=047&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_013.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=047&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Lung & Bronchus (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia(6,10)",51000,***,58.6 ,57.9, 59.3,5471,falling,-2.2 ,-3.7, -0.6
"US (SEER+NPCR)(1,10)",00000,***,59.2 ,59.1, 59.4,219533,falling,-2.3 ,-3.2, -1.4
"Galax City(6,10)",51640,***,106.6 ,79.1, 141.6,11,stable,10.2 ,-7.1, 30.9
"Emporia City(6,10)",51595,***,103.4 ,72.6, 143.9,7,stable,5.7 ,-28.9, 57.2
"King and Queen County(6,10)",51097,***,99.7 ,74.5, 132.2,11,stable,-4.8 ,-15.0, 6.5
"Sussex County(6,10)",51183,***,96.8 ,75.7, 122.6,15,stable,5.0 ,-21.2, 40.0
"Martinsville City(6,10)",51690,***,96.3 ,77.2, 119.2,19,stable,-20.6 ,-40.6, 6.2
"Gloucester County(6,10)",51073,***,90.8 ,79.3, 103.8,46,falling,-7.5 ,-12.3, -2.3
"Petersburg City(6,10)",51730,***,90.4 ,77.7, 104.8,38,stable,-4.2 ,-17.5, 11.3
"Dinwiddie County(6,10)",51053,***,90.1 ,76.4, 105.6,32,stable,-0.1 ,-25.1, 33.3
"Fredericksburg City(6,10)",51630,***,88.9 ,72, 108.4,20,stable,2.6 ,-22.6, 36.1
"Louisa County(6,10)",51109,***,87.3 ,75.6, 100.6,42,stable,-2.5 ,-25.6, 27.9
"Greensville County(6,10)",51081,***,87 ,66.7, 112.2,13,stable,12.5 ,-20.9, 59.9
"Smyth County(6,10)",51173,***,85.8 ,74.1, 99,40,stable,-2.4 ,-7.8, 3.3
"Westmoreland County(6,10)",51193,***,85 ,70.8, 101.9,26,stable,1.9 ,-12.2, 18.3
"Lunenburg County(6,10)",51111,***,83.8 ,66.4, 105.2,16,stable,4.7 ,-21.2, 39.1
"Hopewell City(6,10)",51670,***,82.7 ,68.1, 99.7,23,stable,-4.3 ,-18.3, 12.1
"King George County(6,10)",51099,***,82.3 ,66, 101.4,19,stable,-14.0 ,-35.1, 14.0
"Mecklenburg County(6,10)",51117,***,81.8 ,71, 94.1,44,stable,-7.6 ,-19.4, 5.9
"Northampton County(6,10)",51131,***,81.7 ,63.4, 104.2,16,stable,6.3 ,-33.5, 69.7
"Giles County(6,10)",51071,***,81.6 ,66.3, 99.9,21,stable,-0.5 ,-18.1, 21.0
"Charlotte County(6,10)",51037,***,80.9 ,63.5, 102.4,15,stable,1.0 ,-38.3, 65.3
"Bland County(6,10)",51021,***,79.8 ,56.3, 111.6,8,falling,-20.0 ,-35.5, -0.7
"Covington City(6,10)",51580,***,79.2 ,54, 113.7,7,stable,6.6 ,-21.3, 44.4
"Prince George County(6,10)",51149,***,78.8 ,66.3, 92.9,30,stable,5.3 ,-3.0, 14.3
"Madison County(6,10)",51113,***,78.7 ,62.3, 98.9,16,stable,-4.7 ,-29.8, 29.4
"Norton City(6,10)",51720,***,78.6 ,48.3, 122.6,4,stable,-2.2 ,-37.9, 54.0
"Wise County(6,10)",51195,***,78.1 ,67.4, 90,40,stable,2.9 ,-0.7, 6.7
"Colonial Heights City(6,10)",51570,***,77.9 ,63.1, 95.6,20,stable,-1.1 ,-29.1, 37.9
"Nelson County(6,10)",51125,***,77.4 ,62.4, 95.9,20,stable,-5.2 ,-14.2, 4.7
"Pulaski County(6,10)",51155,***,77.1 ,66.8, 88.8,42,stable,2.0 ,-9.8, 15.4
"Accomack County(6,10)",51001,***,76.8 ,66.4, 88.5,41,stable,-5.8 ,-13.4, 2.6
"Norfolk City(6,10)",51710,***,76.6 ,71.4, 82.2,165,stable,0.9 ,-3.0, 5.0
"Southampton County(6,10)",51175,***,76.6 ,62.1, 94,20,stable,0.9 ,-21.4, 29.6
"Roanoke City(6,10)",51770,***,76.4 ,69.4, 83.9,92,stable,-4.7 ,-16.9, 9.3
"Warren County(6,10)",51187,***,75.8 ,64.8, 88.2,36,stable,-8.2 ,-35.1, 29.8
"Waynesboro City(6,10)",51820,***,75.7 ,61.9, 91.9,22,stable,10.1 ,-4.3, 26.6
"Portsmouth City(6,10)",51740,***,75.5 ,68.3, 83.3,83,stable,4.0 ,-9.9, 20.1
"Appomattox County(6,10)",51011,***,74.2 ,58.6, 93.1,16,stable,-1.1 ,-14.0, 13.9
"Newport News City(6,10)",51700,***,73.9 ,68.3, 79.9,131,stable,-3.2 ,-12.5, 7.2
"Dickenson County(6,10)",51051,***,73.8 ,58.6, 92.3,17,stable,-0.3 ,-31.8, 45.7
"Buckingham County(6,10)",51029,***,73.7 ,58.8, 91.7,18,stable,-3.0 ,-17.5, 14.1
"Lancaster County(6,10)",51103,***,73.7 ,59.1, 92.9,19,stable,10.9 ,-10.6, 37.7
"Hampton City(6,10)",51650,***,73 ,67, 79.4,113,stable,-4.4 ,-9.8, 1.2
"Caroline County(6,10)",51033,***,72.2 ,60.1, 86.2,26,stable,-6.9 ,-24.8, 15.3
"Cumberland County(6,10)",51049,***,72.2 ,53.6, 96.1,10,stable,11.7 ,-31.4, 81.8
"Brunswick County(6,10)",51025,***,72.1 ,58, 89.2,18,stable,3.2 ,-24.1, 40.2
"Spotsylvania County(6,10)",51177,***,72.1 ,65.4, 79.2,92,stable,1.7 ,-17.9, 26.1
"Staunton City(6,10)",51790,***,70.9 ,59, 84.8,26,stable,-4.4 ,-20.3, 14.6
"Orange County(6,10)",51137,***,70.3 ,60.4, 81.7,36,stable,2.7 ,-21.7, 34.8
"Essex County(6,10)",51057,***,70.2 ,53, 92.1,12,stable,-12.1 ,-46.9, 45.4
"Richmond City(6,10)",51760,***,70 ,65, 75.4,153,stable,-5.3 ,-11.8, 1.6
"Richmond County(6,10)",51159,***,70 ,51.4, 94.3,10,stable,-10.6 ,-43.4, 41.2
"Danville City(6,10)",51590,***,69.9 ,60.7, 80.2,44,stable,-3.6 ,-15.6, 10.1
"Tazewell County(6,10)",51185,***,69.3 ,60.2, 79.7,43,stable,-5.8 ,-24.3, 17.1
"Goochland County(6,10)",51075,***,69.1 ,56.6, 84,23,stable,-0.8 ,-13.0, 13.3
"Amelia County(6,10)",51007,***,68.7 ,52.6, 88.8,13,stable,2.1 ,-20.5, 31.1
"Campbell County(6,10)",51031,***,68.5 ,60.5, 77.5,54,stable,-2.3 ,-9.4, 5.3
"Craig County(6,10)",51045,***,68.4 ,44.8, 102.6,5,stable,7.9 ,-35.5, 80.4
"Virginia Beach City(6,10)",51810,***,68 ,64.6, 71.5,307,falling,-5.8 ,-10.4, -1.0
"Bath County(6,10)",51017,***,67.9 ,44.9, 102.7,6,stable,13.0 ,-30.6, 83.8
"Lynchburg City(6,10)",51680,***,67.7 ,59.9, 76.3,56,stable,1.9 ,-15.3, 22.7
"Page County(6,10)",51139,***,67.5 ,56, 81.1,25,stable,3.1 ,-9.2, 17.1
"Stafford County(6,10)",51179,***,67.2 ,60.1, 74.8,74,stable,-9.1 ,-22.1, 6.1
"Surry County(6,10)",51181,***,67.1 ,46, 96.3,7,stable,-1.7 ,-18.4, 18.4
"Culpeper County(6,10)",51047,***,66.8 ,57.4, 77.4,38,stable,-8.5 ,-31.6, 22.3
"Shenandoah County(6,10)",51171,***,66.6 ,57.8, 76.4,43,stable,-3.7 ,-14.4, 8.5
"Grayson County(6,10)",51077,***,66 ,52.3, 82.8,17,stable,-1.3 ,-17.4, 18.0
"Alleghany County and Clifton Forge City(6,10)",51005,***,66 ,52.3, 82.8,17,stable,-6.1 ,-22.4, 13.7
"Halifax County with South Boston City(6,10)",51083,***,65.7 ,56.6, 76.2,39,rising,15.7 ,3.2, 29.7
"Lee County(6,10)",51105,***,65.2 ,53.5, 79,23,stable,-0.8 ,-13.9, 14.4
"Hanover County(6,10)",51085,***,64.3 ,58.1, 71,83,stable,-0.5 ,-12.0, 12.6
"Chesapeake City(6,10)",51550,***,64.2 ,59.6, 69.2,149,stable,-0.6 ,-4.1, 3.0
"New Kent County(6,10)",51127,***,63.7 ,49.5, 81,16,stable,-9.2 ,-45.5, 51.3
"Manassas Park City(6,10)",51685,***,63.7 ,41.7, 92,6,stable,13.2 ,-45.4, 134.6
