------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '400', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=51&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Virginia by County

"Breast (in situ) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia(6,10)",51000,***,34.4 ,33.6, 35.1,1696,stable,-4.3 ,-9.3, 0.9
"US (SEER+NPCR)(1,10)",00000,***,30.1 ,30, 30.2,56702,stable,-2.0 ,-4.2, 0.3
"Williamsburg City(6,10)",51830,***,66.6 ,38.7, 106.7,4,*,*,*,*
"Greene County(6,10)",51079,***,61.4 ,41.7, 87.3,7,stable,-11.8 ,-32.6, 15.3
"Charlottesville City(6,10)",51540,***,56 ,42.5, 72.5,12,stable,-15.6 ,-30.1, 2.0
"Fluvanna County(6,10)",51065,***,53.9 ,39.8, 71.8,10,stable,-0.8 ,-32.1, 44.9
"Falls Church City(6,10)",51610,***,53.4 ,32.2, 83.6,4,stable,-28.8 ,-70.0, 68.7
"Middlesex County(6,10)",51119,***,53.2 ,30.3, 88.7,4,stable,5.9 ,-16.5, 34.3
"Charles City County(6,10)",51036,***,50.7 ,28.3, 89.4,3,stable,8.6 ,-48.5, 129.1
"Albemarle County(6,10)",51003,***,50.6 ,42.9, 59.3,33,stable,-4.8 ,-21.2, 15.0
"Poquoson City(6,10)",51735,***,48.6 ,29.4, 77.4,4,stable,-9.3 ,-21.1, 4.1
"James City County(6,10)",51095,***,45.4 ,37.3, 54.9,25,stable,-10.9 ,-31.1, 15.2
"Portsmouth City(6,10)",51740,***,45 ,37.3, 53.8,26,stable,0.0 ,-5.6, 5.9
"Chesapeake City(6,10)",51550,***,44.4 ,39.5, 49.9,60,stable,2.7 ,-4.1, 9.9
"New Kent County(6,10)",51127,***,44.1 ,28.9, 65.3,6,stable,-9.7 ,-43.6, 44.5
"Goochland County(6,10)",51075,***,44.1 ,30.5, 62.8,7,stable,19.0 ,-8.6, 54.9
"Suffolk City(6,10)",51800,***,44 ,36.2, 53,23,falling,-17.2 ,-25.3, -8.4
"Isle of Wight County(6,10)",51093,***,43.7 ,32.2, 58.3,11,stable,-9.9 ,-28.3, 13.2
"Powhatan County(6,10)",51145,***,42.8 ,29.9, 60,8,stable,1.4 ,-41.0, 74.3
"Louisa County(6,10)",51109,***,42 ,30.4, 56.9,10,stable,-5.1 ,-32.2, 32.9
"Prince George County(6,10)",51149,***,41.9 ,29.8, 57.4,8,stable,-9.1 ,-18.7, 1.8
"Hanover County(6,10)",51085,***,41.8 ,34.9, 49.7,28,stable,6.2 ,-12.2, 28.5
"Loudoun County(6,10)",51107,***,41.3 ,37.1, 45.9,75,stable,-7.4 ,-19.9, 7.1
"Hampton City(6,10)",51650,***,41.2 ,34.9, 48.3,33,stable,9.6 ,-12.0, 36.6
"King George County(6,10)",51099,***,41.1 ,27.3, 59.6,6,stable,23.1 ,-0.9, 52.9
"York County(6,10)",51199,***,41 ,32.5, 51.2,17,stable,5.3 ,-34.3, 68.7
"Prince Edward County(6,10)",51147,***,40.9 ,26.5, 60.9,5,stable,-3.7 ,-45.7, 70.5
"Nelson County(6,10)",51125,***,40.7 ,25.3, 63.8,5,stable,-23.2 ,-48.5, 14.4
"Staunton City(6,10)",51790,***,40.2 ,27.7, 56.8,7,stable,1.9 ,-40.9, 75.8
"Colonial Heights City(6,10)",51570,***,40.1 ,24.8, 61.7,5,stable,19.7 ,-20.3, 79.9
"Fairfax County(6,10)",51059,***,40 ,37.8, 42.3,260,stable,-8.6 ,-22.5, 7.7
"Petersburg City(6,10)",51730,***,40 ,29.1, 54,9,stable,-17.7 ,-35.6, 5.4
"Northumberland County(6,10)",51133,***,39.6 ,21.6, 69.2,4,stable,3.7 ,-58.0, 156.0
"Newport News City(6,10)",51700,***,39.4 ,34, 45.4,40,stable,-6.3 ,-22.9, 13.9
"Virginia Beach City(6,10)",51810,***,39.3 ,35.9, 43,101,stable,-7.2 ,-16.0, 2.5
"Augusta County(6,10)",51015,***,39.2 ,31.5, 48.5,20,stable,12.3 ,-5.2, 33.1
"Fredericksburg City(6,10)",51630,***,39.1 ,25.4, 57.5,5,stable,1.7 ,-17.5, 25.4
"Lunenburg County(6,10)",51111,***,39 ,21.2, 67.1,3,*,*,*,*
