------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=001&race=02&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '001', 'race': '02', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_026.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=001&race=02&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Texas by County

"All Cancer Sites, 2012-2016"

"Black (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas",48000,No,187.9 ,185.4, 190.4,4826,falling,-2.6 ,-2.8, -2.4
"United States",00000,No,185.6 ,184.9, 186.2,68886,falling,-2.1 ,-2.2, -2.0
"Dawson County",48115,No,669.1 ,395, 1046.7,4,*,*,*,*
"DeWitt County",48123,No,295.3 ,194.9, 428.1,6,stable,0.0 ,-1.7, 1.7
"Chambers County",48071,No,278.3 ,196.4, 381.7,8,stable,-0.8 ,-3.0, 1.4
"Limestone County",48293,No,272.7 ,207, 352.7,12,stable,-0.6 ,-1.9, 0.8
"Grimes County",48185,No,267 ,201.2, 347.2,12,stable,-0.7 ,-2.0, 0.7
"Anderson County",48001,No,265.7 ,220.9, 316.7,28,falling,-4.5 ,-6.7, -2.3
"Hill County",48217,No,262.1 ,178.5, 371.2,7,stable,-2.0 ,-4.2, 0.1
"Fayette County",48149,No,261.2 ,172, 383.7,6,stable,-27.6 ,-64.1, 46.2
"Hardin County",48199,No,255.5 ,181.6, 349.3,9,stable,-0.8 ,-2.4, 0.8
"Rockwall County",48397,No,253.1 ,172.9, 354,8,*,*,*,*
"Colorado County",48089,No,245.3 ,172.4, 339.7,8,stable,-0.8 ,-2.6, 1.0
"Marion County",48315,No,245.1 ,175.4, 337.6,8,stable,-0.6 ,-2.3, 1.1
"Gonzales County",48177,No,244.4 ,150.8, 376.6,4,*,*,*,*
"Shelby County",48419,No,241.2 ,182.6, 312.8,12,stable,-1.0 ,-2.3, 0.4
"Hunt County",48231,No,236.7 ,185.7, 297,15,stable,-1.3 ,-2.8, 0.3
"Navarro County",48349,No,232.3 ,183.8, 289.7,17,stable,-1.1 ,-2.3, 0.1
"Lubbock County",48303,No,230.5 ,198.1, 266.4,40,stable,-0.7 ,-1.5, 0.1
"Bastrop County",48021,No,225.9 ,176.3, 284.9,15,falling,-1.6 ,-2.5, -0.6
"Madison County",48313,No,220.3 ,140.7, 327.7,5,stable,-1.2 ,-3.4, 1.0
"Polk County",48373,No,220 ,156.3, 299.4,9,stable,-0.9 ,-2.8, 1.0
"Brazos County",48041,No,219.9 ,186.2, 257.5,33,falling,-1.3 ,-2.3, -0.2
"Galveston County",48167,No,218.1 ,198.5, 239,97,falling,-1.5 ,-2.1, -1.0
"Trinity County",48455,No,217.7 ,130.3, 346.4,4,*,*,*,*
