------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=48&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Texas by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas",48000,***,4.4 ,4.3, 4.5,1116,falling,-0.9 ,-1.4, -0.5
"United States",00000,***,3.8 ,3.7, 3.8,13926,falling,-0.9 ,-1.1, -0.7
"Anderson County",48001,***,7.3 ,4.7, 10.9,5,stable,-33.2 ,-55.8, 1.0
"Waller County",48473,***,7.1 ,4, 11.7,3,*,*,*,*
"Wilson County",48493,***,7 ,4.1, 11.1,4,*,*,*,*
"Atascosa County",48013,***,6.8 ,4, 10.9,4,*,*,*,*
"San Patricio County",48409,***,6.5 ,4.2, 9.8,5,stable,0.1 ,-1.7, 2.0
"Upshur County",48459,***,6.5 ,3.6, 10.7,3,*,*,*,*
"Washington County",48477,***,6.2 ,3.6, 10.4,3,*,*,*,*
"Lubbock County",48303,***,6.2 ,4.9, 7.6,18,rising,10.8 ,1.0, 21.6
"Medina County",48325,***,6.2 ,3.6, 10,4,*,*,*,*
"Guadalupe County",48187,***,6.1 ,4.4, 8.2,9,*,*,*,*
"Coryell County",48099,***,6.1 ,3.4, 9.9,3,*,*,*,*
"Hunt County",48231,***,6.1 ,4.2, 8.6,7,stable,1.1 ,-1.5, 3.8
"Brown County",48049,***,6 ,3.4, 10.2,3,*,*,*,*
"Polk County",48373,***,6 ,3.5, 9.7,4,stable,1.0 ,-2.6, 4.7
"Webb County",48479,***,5.9 ,4.4, 7.6,11,stable,1.0 ,-0.9, 3.0
"Hays County",48209,***,5.8 ,4.2, 7.9,9,*,*,*,*
"Bowie County",48037,***,5.6 ,3.8, 8,6,*,*,*,*
"Victoria County",48469,***,5.5 ,3.6, 8.1,5,stable,-1.0 ,-2.4, 0.5
"Kerr County",48265,***,5.4 ,3.5, 8.4,5,*,*,*,*
"Nueces County",48355,***,5.4 ,4.4, 6.6,21,stable,0.0 ,-1.6, 1.5
"Bexar County",48029,***,5.4 ,4.9, 5.9,92,stable,0.0 ,-0.6, 0.5
"Ector County",48135,***,5.2 ,3.6, 7.3,7,stable,-1.5 ,-3.6, 0.7
"McLennan County",48309,***,5.1 ,3.9, 6.6,13,stable,0.5 ,-0.6, 1.7
"Cameron County",48061,***,5.1 ,4.2, 6.2,20,stable,0.1 ,-1.3, 1.6
"El Paso County",48141,***,5 ,4.4, 5.8,38,stable,-0.1 ,-1.2, 1.0
"Ellis County",48139,***,5 ,3.5, 7,7,stable,-0.5 ,-3.0, 2.1
"Liberty County",48291,***,5 ,3, 7.9,4,*,*,*,*
"Gregg County",48183,***,5 ,3.4, 7,7,stable,-1.1 ,-3.2, 1.0
"Randall County",48381,***,5 ,3.4, 7,7,stable,0.0 ,-1.8, 1.8
"Bell County",48027,***,4.9 ,3.7, 6.2,13,stable,0.8 ,-0.9, 2.5
"Parker County",48367,***,4.8 ,3.3, 6.9,7,*,*,*,*
"Kaufman County",48257,***,4.8 ,3.2, 7,6,*,*,*,*
"Jefferson County",48245,***,4.8 ,3.7, 6.1,13,stable,-0.2 ,-1.8, 1.4
"Taylor County",48441,***,4.7 ,3.3, 6.6,7,stable,-0.5 ,-2.8, 1.8
"Johnson County",48251,***,4.7 ,3.3, 6.5,8,stable,-0.6 ,-2.3, 1.1
"Hidalgo County",48215,***,4.7 ,3.9, 5.4,31,rising,1.2 ,0.3, 2.1
"Galveston County",48167,***,4.6 ,3.6, 5.8,16,stable,0.3 ,-1.0, 1.6
"Brazoria County",48039,***,4.6 ,3.6, 5.8,15,stable,-0.6 ,-2.1, 0.9
"Tom Green County",48451,***,4.5 ,3, 6.6,6,stable,-1.3 ,-3.1, 0.5
"Midland County",48329,***,4.5 ,3, 6.4,6,stable,0.2 ,-1.6, 2.1
"Montgomery County",48339,***,4.4 ,3.6, 5.4,21,stable,0.5 ,-1.2, 2.1
"Harrison County",48203,***,4.4 ,2.5, 7.1,3,*,*,*,*
"Wichita County",48485,***,4.3 ,2.9, 6.1,6,stable,-0.4 ,-2.2, 1.5
"Nacogdoches County",48347,***,4.2 ,2.4, 7,3,*,*,*,*
"Potter County",48375,***,4.2 ,2.7, 6.2,5,*,*,*,*
"Hood County",48221,***,4.2 ,2.5, 6.8,4,*,*,*,*
"Henderson County",48213,***,4.1 ,2.5, 6.4,4,stable,0.5 ,-2.0, 3.1
"Harris County",48201,***,4 ,3.7, 4.3,141,falling,-0.6 ,-1.0, -0.1
"Angelina County",48005,***,4 ,2.4, 6.1,4,*,*,*,*
"Orange County",48361,***,3.9 ,2.4, 6.1,4,stable,-1.6 ,-3.7, 0.6
"Grayson County",48181,***,3.9 ,2.6, 5.7,6,stable,-0.4 ,-2.3, 1.6
"Williamson County",48491,***,3.9 ,3.1, 4.8,16,stable,-1.5 ,-3.4, 0.5
"Fort Bend County",48157,***,3.9 ,3.1, 4.7,21,stable,-0.1 ,-1.8, 1.6
"Tarrant County",48439,***,3.9 ,3.4, 4.3,64,falling,-1.1 ,-1.9, -0.3
"Dallas County",48113,***,3.8 ,3.4, 4.2,78,stable,-0.3 ,-1.1, 0.6
"Brazos County",48041,***,3.6 ,2.3, 5.3,5,stable,-1.4 ,-3.7, 0.9
"Smith County",48423,***,3.5 ,2.6, 4.8,9,stable,-1.0 ,-2.8, 0.8
"Collin County",48085,***,3.5 ,2.9, 4.2,26,falling,-1.6 ,-2.9, -0.3
"Comal County",48091,***,3.4 ,2.2, 5,5,*,*,*,*
"Denton County",48121,***,3.2 ,2.5, 4,18,falling,-7.2 ,-13.9, -0.1
"Travis County",48453,***,3.1 ,2.6, 3.7,27,falling,-2.1 ,-3.2, -0.8
"Andrews County",48003,***,* ,*, *,3 or fewer,*,*,*,*
"Aransas County",48007,***,* ,*, *,3 or fewer,*,*,*,*
"Archer County",48009,***,* ,*, *,3 or fewer,*,*,*,*
"Armstrong County",48011,***,* ,*, *,3 or fewer,*,*,*,*
"Austin County",48015,***,* ,*, *,3 or fewer,*,*,*,*
"Bailey County",48017,***,* ,*, *,3 or fewer,*,*,*,*
"Bandera County",48019,***,* ,*, *,3 or fewer,*,*,*,*
"Bastrop County",48021,***,* ,*, *,3 or fewer,*,*,*,*
"Baylor County",48023,***,* ,*, *,3 or fewer,*,*,*,*
"Bee County",48025,***,* ,*, *,3 or fewer,*,*,*,*
"Blanco County",48031,***,* ,*, *,3 or fewer,*,*,*,*
"Borden County",48033,***,* ,*, *,3 or fewer,*,*,*,*
"Bosque County",48035,***,* ,*, *,3 or fewer,*,*,*,*
"Brewster County",48043,***,* ,*, *,3 or fewer,*,*,*,*
