------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Iowa by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Iowa(3)",19000,***,10.3 ,9.9, 10.8,399,77.3
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Carroll County(7)",19027,***,15.9 ,9.9, 24.7,5,82.1
"Muscatine County(7)",19139,***,14.6 ,10.3, 20.3,8,81.3
"Marion County(7)",19125,***,14 ,9.4, 20.1,6,75.6
"Iowa County(7)",19095,***,13.7 ,7.7, 23.1,3,76.2
"Jones County(7)",19105,***,13.3 ,8, 21.1,4,83.3
"Black Hawk County(7)",19013,***,13.1 ,10.6, 16,21,85.1
"Story County(7)",19169,***,12.7 ,9.4, 16.8,10,77.6
"Cerro Gordo County(7)",19033,***,12.3 ,8.8, 17,8,80.4
"Lee County(7)",19111,***,12.2 ,8.1, 17.9,6,75.0
"Sioux County(7)",19167,***,12 ,7.5, 18.1,5,76.7
"Clinton County(7)",19045,***,11.8 ,8.3, 16.5,8,84.8
"Scott County(7)",19163,***,11.3 ,9.3, 13.7,23,81.4
"Linn County(7)",19113,***,11.2 ,9.4, 13.3,28,75.8
"Poweshiek County(7)",19157,***,11.1 ,6.3, 18.9,3,76.2
"Dallas County(7)",19049,***,11 ,7.7, 15.1,8,76.0
"Marshall County(7)",19127,***,10.8 ,7.2, 15.8,6,78.4
"Bremer County(7)",19017,***,10.8 ,6.4, 17.3,4,90.5
"Webster County(7)",19187,***,10.4 ,6.5, 15.9,5,72.7
"Boone County(7)",19015,***,10.3 ,6, 16.8,4,69.2
"Polk County(7)",19153,***,10.3 ,9, 11.8,47,77.2
"Pottawattamie County(7)",19155,***,10.1 ,7.7, 13.1,12,75.9
"Benton County(7)",19011,***,9.8 ,5.5, 16.2,3,72.7
"Warren County(7)",19181,***,8.9 ,5.7, 13.4,5,89.3
"Dubuque County(7)",19061,***,8.9 ,6.7, 11.6,11,75.0
"Woodbury County(7)",19193,***,8.8 ,6.5, 11.7,10,69.9
"Johnson County(7)",19103,***,8.7 ,6.4, 11.5,10,81.3
"Wapello County(7)",19179,***,7.9 ,4.7, 12.6,4,71.4
"Des Moines County(7)",19057,***,7.8 ,4.9, 11.9,5,79.3
"Jasper County(7)",19099,***,6.4 ,3.6, 10.6,3,72.7
"Adair County(7)",19001,***,* ,*, *,3 or fewer,*
"Adams County(7)",19003,***,* ,*, *,3 or fewer,*
"Allamakee County(7)",19005,***,* ,*, *,3 or fewer,*
"Appanoose County(7)",19007,***,* ,*, *,3 or fewer,*
"Audubon County(7)",19009,***,* ,*, *,3 or fewer,*
"Buchanan County(7)",19019,***,* ,*, *,3 or fewer,*
"Buena Vista County(7)",19021,***,* ,*, *,3 or fewer,*
"Butler County(7)",19023,***,* ,*, *,3 or fewer,*
"Calhoun County(7)",19025,***,* ,*, *,3 or fewer,*
"Cass County(7)",19029,***,* ,*, *,3 or fewer,*
"Cedar County(7)",19031,***,* ,*, *,3 or fewer,*
"Cherokee County(7)",19035,***,* ,*, *,3 or fewer,*
"Chickasaw County(7)",19037,***,* ,*, *,3 or fewer,*
"Clarke County(7)",19039,***,* ,*, *,3 or fewer,*
"Clay County(7)",19041,***,* ,*, *,3 or fewer,*
"Clayton County(7)",19043,***,* ,*, *,3 or fewer,*
"Crawford County(7)",19047,***,* ,*, *,3 or fewer,*
"Davis County(7)",19051,***,* ,*, *,3 or fewer,*
"Decatur County(7)",19053,***,* ,*, *,3 or fewer,*
"Delaware County(7)",19055,***,* ,*, *,3 or fewer,*
"Dickinson County(7)",19059,***,* ,*, *,3 or fewer,*
"Emmet County(7)",19063,***,* ,*, *,3 or fewer,*
"Fayette County(7)",19065,***,* ,*, *,3 or fewer,*
"Floyd County(7)",19067,***,* ,*, *,3 or fewer,*
"Franklin County(7)",19069,***,* ,*, *,3 or fewer,*
"Fremont County(7)",19071,***,* ,*, *,3 or fewer,*
"Greene County(7)",19073,***,* ,*, *,3 or fewer,*
"Grundy County(7)",19075,***,* ,*, *,3 or fewer,*
"Guthrie County(7)",19077,***,* ,*, *,3 or fewer,*
"Hamilton County(7)",19079,***,* ,*, *,3 or fewer,*
"Hancock County(7)",19081,***,* ,*, *,3 or fewer,*
"Hardin County(7)",19083,***,* ,*, *,3 or fewer,*
"Harrison County(7)",19085,***,* ,*, *,3 or fewer,*
"Henry County(7)",19087,***,* ,*, *,3 or fewer,*
"Howard County(7)",19089,***,* ,*, *,3 or fewer,*
"Humboldt County(7)",19091,***,* ,*, *,3 or fewer,*
"Ida County(7)",19093,***,* ,*, *,3 or fewer,*
"Jackson County(7)",19097,***,* ,*, *,3 or fewer,*
"Jefferson County(7)",19101,***,* ,*, *,3 or fewer,*
"Keokuk County(7)",19107,***,* ,*, *,3 or fewer,*
"Kossuth County(7)",19109,***,* ,*, *,3 or fewer,*
"Louisa County(7)",19115,***,* ,*, *,3 or fewer,*
"Lucas County(7)",19117,***,* ,*, *,3 or fewer,*
"Lyon County(7)",19119,***,* ,*, *,3 or fewer,*
"Madison County(7)",19121,***,* ,*, *,3 or fewer,*
"Mahaska County(7)",19123,***,* ,*, *,3 or fewer,*
"Mills County(7)",19129,***,* ,*, *,3 or fewer,*
"Mitchell County(7)",19131,***,* ,*, *,3 or fewer,*
"Monona County(7)",19133,***,* ,*, *,3 or fewer,*
"Monroe County(7)",19135,***,* ,*, *,3 or fewer,*
"Montgomery County(7)",19137,***,* ,*, *,3 or fewer,*
"O'Brien County(7)",19141,***,* ,*, *,3 or fewer,*
"Osceola County(7)",19143,***,* ,*, *,3 or fewer,*
"Page County(7)",19145,***,* ,*, *,3 or fewer,*
"Palo Alto County(7)",19147,***,* ,*, *,3 or fewer,*
"Plymouth County(7)",19149,***,* ,*, *,3 or fewer,*
"Pocahontas County(7)",19151,***,* ,*, *,3 or fewer,*
"Ringgold County(7)",19159,***,* ,*, *,3 or fewer,*
"Sac County(7)",19161,***,* ,*, *,3 or fewer,*
"Shelby County(7)",19165,***,* ,*, *,3 or fewer,*
"Tama County(7)",19171,***,* ,*, *,3 or fewer,*
"Taylor County(7)",19173,***,* ,*, *,3 or fewer,*
"Union County(7)",19175,***,* ,*, *,3 or fewer,*
"Van Buren County(7)",19177,***,* ,*, *,3 or fewer,*
"Washington County(7)",19183,***,* ,*, *,3 or fewer,*
"Wayne County(7)",19185,***,* ,*, *,3 or fewer,*
"Winnebago County(7)",19189,***,* ,*, *,3 or fewer,*
"Winneshiek County(7)",19191,***,* ,*, *,3 or fewer,*
"Worth County(7)",19195,***,* ,*, *,3 or fewer,*
"Wright County(7)",19197,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
3 Source: SEER November 2018 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.
7 Source: SEER November 2018 submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

