------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Iowa by County

"Oral Cavity & Pharynx (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Iowa(7,8)",19000,***,13.1 ,12.6, 13.6,497,rising,2.1 ,1.2, 3.1
"US (SEER+NPCR)(1,10)",00000,***,11.7 ,11.7, 11.8,43864,stable,0.5 ,-0.7, 1.6
"Hancock County(7)",19081,***,26.5 ,15.4, 43.1,4,*,*,*,*
"Lee County(7,8)",19111,***,20.8 ,15, 28.2,9,rising,2.7 ,0.7, 4.9
"Clayton County(7)",19043,***,20.3 ,13.1, 30.6,6,*,*,*,*
"Des Moines County(7,8)",19057,***,19.1 ,14.2, 25.3,11,rising,2.1 ,0.4, 3.9
"Chickasaw County(7)",19037,***,18.9 ,10.9, 31.6,3,*,*,*,*
"Kossuth County(7)",19109,***,18.2 ,11.1, 28.9,4,*,*,*,*
"Mills County(7)",19129,***,17.9 ,10.2, 29.7,3,*,*,*,*
"Jackson County(7,8)",19097,***,17.8 ,11, 27.5,5,stable,1.8 ,-0.6, 4.2
"Cherokee County(7)",19035,***,17.5 ,9.9, 29.9,3,*,*,*,*
"Tama County(7)",19171,***,16.6 ,9.8, 26.7,4,*,*,*,*
"Page County(7)",19145,***,16.6 ,9.9, 26.8,4,*,*,*,*
"Floyd County(7)",19067,***,16 ,9, 26.5,3,*,*,*,*
"Pottawattamie County(7,8)",19155,***,15.3 ,12.3, 19,18,stable,1.0 ,-0.4, 2.5
"Webster County(7,8)",19187,***,14.7 ,10.2, 20.8,7,stable,0.7 ,-1.1, 2.6
"Clinton County(7,8)",19045,***,14.5 ,10.6, 19.5,10,stable,0.6 ,-1.0, 2.3
"Wapello County(7,8)",19179,***,14.4 ,9.8, 20.7,6,stable,-0.6 ,-2.2, 1.1
"Henry County(7,8)",19087,***,14.4 ,8.4, 23.3,4,stable,2.5 ,-0.4, 5.6
"Bremer County(7,8)",19017,***,14.2 ,8.7, 22,4,rising,1.8 ,0.1, 3.5
"Fayette County(7)",19065,***,14.1 ,8.3, 22.7,4,*,*,*,*
"Washington County(7,8)",19183,***,13.9 ,8.3, 21.9,4,stable,0.3 ,-2.4, 3.0
"Scott County(7,8)",19163,***,13.8 ,11.5, 16.3,28,stable,1.1 ,-0.2, 2.5
"Mahaska County(7,8)",19123,***,13.7 ,7.9, 22.2,4,stable,2.3 ,-0.1, 4.7
"Dickinson County(7)",19059,***,13.3 ,7.9, 22,4,*,*,*,*
"Woodbury County(7,8)",19193,***,13.3 ,10.5, 16.8,16,stable,1.2 ,-0.2, 2.6
"Marion County(7,8)",19125,***,13.3 ,8.7, 19.5,6,stable,0.8 ,-1.9, 3.6
"Cerro Gordo County(7,8)",19033,***,13.2 ,9.6, 18.1,9,stable,1.2 ,-0.6, 3.1
"Cedar County(7)",19031,***,13 ,7.3, 21.9,3,*,*,*,*
"Johnson County(7,8)",19103,***,13 ,10.2, 16.3,16,stable,0.6 ,-0.7, 2.0
"Hardin County(7,8)",19083,***,12.8 ,7.3, 21.5,3,stable,-48.0 ,-76.6, 15.4
"Muscatine County(7)",19139,***,12.5 ,8.4, 17.8,6,*,*,*,*
"Polk County(7,8)",19153,***,12.3 ,10.9, 13.8,59,stable,0.2 ,-0.5, 0.9
"Linn County(7,8)",19113,***,12.2 ,10.3, 14.3,31,stable,-0.8 ,-2.0, 0.4
"Jasper County(7,8)",19099,***,12 ,8, 17.4,6,stable,1.0 ,-1.6, 3.6
"Marshall County(7,8)",19127,***,11.9 ,8, 17.1,6,stable,1.3 ,-1.6, 4.2
"Black Hawk County(7,8)",19013,***,11.6 ,9.2, 14.4,17,stable,0.5 ,-0.7, 1.6
"Plymouth County(7,8)",19149,***,11.3 ,6.8, 18.2,4,stable,0.1 ,-2.5, 2.7
"Warren County(7,8)",19181,***,11.3 ,7.6, 16.2,6,stable,0.5 ,-1.6, 2.6
"Jones County(7)",19105,***,10.9 ,6.1, 18.4,3,*,*,*,*
"Dubuque County(7,8)",19061,***,10.6 ,8.1, 13.7,13,stable,-0.5 ,-1.7, 0.6
"Dallas County(7,8)",19049,***,10.5 ,7.5, 14.4,8,stable,-0.2 ,-1.8, 1.3
"Boone County(7)",19015,***,10.2 ,6, 16.5,4,*,*,*,*
"Sioux County(7,8)",19167,***,9.4 ,5.5, 15.1,4,stable,-0.3 ,-2.6, 2.1
